Scan Parameters

Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 �m
Length,41000.0 um
Duration,273 sec
Resolution,0.500 um/sample
Force,1.00 mg
Measurement Range,524 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 100.0 um Width: 0.0 um
M. Cursor,Pos: 1900.0 um Width: 0.0 um


Scan Data

Lateral um,Raw Nanometer,
139.5,-47.53,,
140.0,-46.99,,
140.5,-46.20,,
141.0,-46.05,,
141.5,-46.25,,
142.0,-46.62,,
142.5,-46.35,,
143.0,-46.47,,
143.5,-46.78,,
144.0,-47.17,,
144.5,-47.58,,
145.0,-48.67,,
145.5,-50.05,,
146.0,-51.49,,
146.5,-52.85,,
147.0,-53.37,,
147.5,-53.41,,
148.0,-53.18,,
148.5,-52.82,,
149.0,-52.43,,
149.5,-52.03,,
150.0,-50.97,,
150.5,-50.33,,
151.0,-49.95,,
151.5,-49.75,,
152.0,-49.66,,
152.5,-49.63,,
153.0,-49.64,,
153.5,-50.36,,
154.0,-51.43,,
154.5,-52.60,,
155.0,-53.74,,
155.5,-54.78,,
156.0,-55.69,,
156.5,-55.77,,
157.0,-55.40,,
157.5,-54.81,,
158.0,-54.14,,
158.5,-53.48,,
159.0,-52.87,,
159.5,-52.34,,
160.0,-51.88,,
160.5,-52.20,,
161.0,-52.21,,
161.5,-52.75,,
162.0,-53.55,,
162.5,-54.42,,
163.0,-55.27,,
163.5,-56.05,,
164.0,-56.73,,
164.5,-57.31,,
165.0,-57.80,,
165.5,-58.20,,
166.0,-58.53,,
166.5,-58.79,,
167.0,-58.30,,
167.5,-57.44,,
168.0,-56.44,,
168.5,-55.43,,
169.0,-54.50,,
169.5,-54.38,,
170.0,-54.00,,
170.5,-54.20,,
171.0,-54.71,,
171.5,-56.05,,
172.0,-57.04,,
172.5,-57.76,,
173.0,-58.99,,
173.5,-59.71,,
174.0,-60.80,,
174.5,-61.31,,
175.0,-61.47,,
175.5,-61.44,,
176.0,-61.30,,
176.5,-61.11,,
177.0,-60.92,,
177.5,-60.73,,
178.0,-60.56,,
178.5,-60.41,,
179.0,-60.99,,
179.5,-61.91,,
180.0,-62.96,,
180.5,-63.99,,
181.0,-64.95,,
181.5,-65.79,,
182.0,-66.51,,
182.5,-66.42,,
183.0,-66.59,,
183.5,-66.20,,
184.0,-65.52,,
184.5,-64.75,,
185.0,-63.98,,
185.5,-63.26,,
186.0,-62.62,,
186.5,-62.08,,
187.0,-61.62,,
187.5,-61.24,,
188.0,-61.63,,
188.5,-62.41,,
189.0,-63.35,,
189.5,-63.59,,
190.0,-63.44,,
190.5,-63.81,,
191.0,-64.41,,
191.5,-64.41,,
192.0,-64.07,,
192.5,-63.58,,
193.0,-63.04,,
193.5,-62.52,,
194.0,-62.04,,
194.5,-61.62,,
195.0,-61.26,,
195.5,-60.96,,
196.0,-61.42,,
196.5,-62.25,,
197.0,-63.22,,
197.5,-64.19,,
198.0,-65.10,,
198.5,-65.91,,
199.0,-66.61,,
199.5,-67.19,,
200.0,-67.68,,
200.5,-68.07,,
201.0,-68.39,,
201.5,-67.95,,
202.0,-67.12,,
202.5,-65.45,,
203.0,-64.84,,
203.5,-63.45,,
204.0,-62.44,,
204.5,-61.71,,
205.0,-61.17,,
205.5,-60.79,,
206.0,-61.21,,
206.5,-62.03,,
207.0,-63.02,,
207.5,-64.02,,
208.0,-64.95,,
208.5,-65.78,,
209.0,-66.50,,
209.5,-66.40,,
210.0,-66.58,,
210.5,-66.18,,
211.0,-66.21,,
211.5,-65.77,,
212.0,-65.80,,
212.5,-65.39,,
213.0,-64.76,,
213.5,-64.07,,
214.0,-64.09,,
214.5,-64.49,,
215.0,-65.78,,
215.5,-67.44,,
216.0,-69.19,,
216.5,-70.86,,
217.0,-72.37,,
217.5,-72.98,,
218.0,-73.06,,
218.5,-72.85,,
219.0,-72.51,,
219.5,-71.41,,
220.0,-69.98,,
220.5,-69.19,,
221.0,-68.09,,
221.5,-67.61,,
222.0,-66.78,,
222.5,-66.54,,
223.0,-66.63,,
223.5,-67.59,,
224.0,-68.95,,
224.5,-70.43,,
225.0,-71.16,,
225.5,-72.15,,
226.0,-73.19,,
226.5,-72.09,,
227.0,-70.61,,
227.5,-69.04,,
228.0,-66.83,,
228.5,-65.14,,
229.0,-63.84,,
229.5,-62.86,,
230.0,-62.81,,
230.5,-63.27,,
231.0,-64.67,,
231.5,-66.48,,
232.0,-68.37,,
232.5,-70.18,,
233.0,-72.51,,
233.5,-74.26,,
234.0,-75.56,,
234.5,-77.24,,
235.0,-78.29,,
235.5,-78.93,,
236.0,-79.31,,
236.5,-78.82,,
237.0,-77.89,,
237.5,-77.50,,
238.0,-76.72,,
238.5,-75.79,,
239.0,-75.55,,
239.5,-75.70,,
240.0,-76.04,,
240.5,-76.47,,
241.0,-76.90,,
241.5,-77.32,,
242.0,-77.69,,
242.5,-78.01,,
243.0,-78.28,,
243.5,-77.80,,
244.0,-76.25,,
244.5,-74.24,,
245.0,-72.12,,
245.5,-70.80,,
246.0,-68.60,,
246.5,-66.79,,
247.0,-65.31,,
247.5,-64.12,,
248.0,-63.17,,
248.5,-63.12,,
249.0,-63.55,,
249.5,-64.22,,
250.0,-64.96,,
250.5,-64.98,,
251.0,-64.62,,
251.5,-64.78,,
252.0,-64.51,,
252.5,-64.02,,
253.0,-63.46,,
253.5,-62.89,,
254.0,-63.06,,
254.5,-63.62,,
255.0,-63.65,,
255.5,-64.08,,
256.0,-64.01,,
256.5,-64.37,,
257.0,-64.93,,
257.5,-65.57,,
258.0,-66.90,,
258.5,-67.81,,
259.0,-68.42,,
259.5,-68.83,,
260.0,-69.81,,
260.5,-71.02,,
261.0,-70.86,,
261.5,-70.68,,
262.0,-70.51,,
262.5,-71.05,,
263.0,-71.94,,
263.5,-72.25,,
264.0,-72.22,,
264.5,-72.02,,
265.0,-73.14,,
265.5,-74.19,,
266.0,-75.83,,
266.5,-77.67,,
267.0,-79.48,,
267.5,-81.15,,
268.0,-82.62,,
268.5,-83.89,,
269.0,-84.94,,
269.5,-85.11,,
270.0,-84.79,,
270.5,-84.24,,
271.0,-83.59,,
271.5,-82.24,,
272.0,-80.61,,
272.5,-78.94,,
273.0,-77.38,,
273.5,-75.98,,
274.0,-74.77,,
274.5,-73.75,,
275.0,-73.61,,
275.5,-73.94,,
276.0,-75.22,,
276.5,-76.20,,
277.0,-77.66,,
277.5,-78.57,,
278.0,-79.11,,
278.5,-79.43,,
279.0,-79.59,,
279.5,-79.67,,
280.0,-78.98,,
280.5,-77.94,,
281.0,-77.49,,
281.5,-77.38,,
282.0,-76.76,,
282.5,-76.62,,
283.0,-76.74,,
283.5,-77.70,,
284.0,-78.34,,
284.5,-79.46,,
285.0,-80.76,,
285.5,-82.06,,
286.0,-82.57,,
286.5,-82.61,,
287.0,-81.70,,
287.5,-81.05,,
288.0,-81.28,,
288.5,-81.27,,
289.0,-81.84,,
289.5,-82.67,,
290.0,-83.58,,
290.5,-85.18,,
291.0,-87.03,,
291.5,-88.88,,
292.0,-90.60,,
292.5,-92.13,,
293.0,-93.44,,
293.5,-94.54,,
294.0,-95.46,,
294.5,-96.91,,
295.0,-97.84,,
295.5,-98.42,,
296.0,-98.78,,
296.5,-98.98,,
297.0,-98.40,,
297.5,-97.42,,
298.0,-96.31,,
298.5,-95.21,,
299.0,-93.48,,
299.5,-92.25,,
300.0,-91.37,,
300.5,-90.74,,
301.0,-90.30,,
301.5,-89.98,,
302.0,-90.46,,
302.5,-90.63,,
303.0,-91.32,,
303.5,-92.24,,
304.0,-93.22,,
304.5,-94.16,,
305.0,-94.31,,
305.5,-94.73,,
306.0,-94.56,,
306.5,-94.79,,
307.0,-94.51,,
307.5,-94.69,,
308.0,-95.09,,
308.5,-95.59,,
309.0,-96.10,,
309.5,-96.59,,
310.0,-97.02,,
310.5,-98.10,,
311.0,-99.45,,
311.5,-100.85,,
312.0,-101.47,,
312.5,-102.33,,
313.0,-103.26,,
313.5,-104.15,,
314.0,-104.97,,
314.5,-105.69,,
315.0,-106.30,,
315.5,-106.10,,
316.0,-104.79,,
316.5,-103.67,,
317.0,-102.74,,
317.5,-101.97,,
318.0,-101.35,,
318.5,-100.85,,
319.0,-101.15,,
319.5,-101.87,,
320.0,-102.75,,
320.5,-103.66,,
