Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,42000.0 um
Duration,280 sec
Resolution,0.500 um/sample
Force,1.00 mg
Measurement Range,524 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 100.0 um Width: 0.0 um
M. Cursor,Pos: 1900.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Nanometer,
136.5,-55.99,,
137.0,-55.72,,
137.5,-55.65,,
138.0,-55.70,,
138.5,-55.11,,
139.0,-54.91,,
139.5,-54.95,,
140.0,-55.11,,
140.5,-55.31,,
141.0,-56.24,,
141.5,-57.48,,
142.0,-58.81,,
142.5,-59.38,,
143.0,-59.50,,
143.5,-59.38,,
144.0,-59.13,,
144.5,-58.84,,
145.0,-58.54,,
145.5,-57.55,,
146.0,-56.97,,
146.5,-55.95,,
147.0,-55.46,,
147.5,-54.60,,
148.0,-54.30,,
148.5,-53.62,,
149.0,-53.48,,
149.5,-53.65,,
150.0,-54.68,,
150.5,-55.38,,
151.0,-56.57,,
151.5,-57.22,,
152.0,-57.55,,
152.5,-58.38,,
153.0,-58.71,,
153.5,-58.76,,
154.0,-58.65,,
154.5,-57.75,,
155.0,-56.51,,
155.5,-55.16,,
156.0,-54.56,,
156.5,-54.40,,
157.0,-54.49,,
157.5,-55.41,,
158.0,-56.71,,
158.5,-58.12,,
159.0,-59.49,,
159.5,-60.74,,
160.0,-61.13,,
160.5,-61.74,,
161.0,-61.71,,
161.5,-62.05,,
162.0,-62.57,,
162.5,-62.43,,
163.0,-61.96,,
163.5,-61.34,,
164.0,-60.69,,
164.5,-59.36,,
165.0,-58.47,,
165.5,-58.58,,
166.0,-58.51,,
166.5,-59.06,,
167.0,-59.90,,
167.5,-60.84,,
168.0,-61.05,,
168.5,-62.27,,
169.0,-63.95,,
169.5,-65.04,,
170.0,-65.74,,
170.5,-66.19,,
171.0,-66.46,,
171.5,-66.62,,
172.0,-66.71,,
172.5,-66.05,,
173.0,-65.74,,
173.5,-64.94,,
174.0,-63.93,,
174.5,-63.58,,
175.0,-63.62,,
175.5,-63.86,,
176.0,-64.89,,
176.5,-66.27,,
177.0,-68.45,,
177.5,-70.20,,
178.0,-71.58,,
178.5,-71.97,,
179.0,-72.51,,
179.5,-72.37,,
180.0,-71.89,,
180.5,-71.26,,
181.0,-70.59,,
181.5,-69.95,,
182.0,-69.37,,
182.5,-68.87,,
183.0,-68.44,,
183.5,-68.09,,
184.0,-68.50,,
184.5,-69.29,,
185.0,-70.93,,
185.5,-72.21,,
186.0,-73.21,,
186.5,-73.97,,
187.0,-74.56,,
187.5,-74.32,,
188.0,-74.34,,
188.5,-73.80,,
189.0,-73.00,,
189.5,-71.41,,
190.0,-70.22,,
190.5,-70.03,,
191.0,-70.39,,
191.5,-70.32,,
192.0,-70.72,,
192.5,-71.35,,
193.0,-72.76,,
193.5,-74.49,,
194.0,-76.26,,
194.5,-77.93,,
195.0,-78.72,,
195.5,-78.28,,
196.0,-77.21,,
196.5,-75.89,,
197.0,-74.51,,
197.5,-73.21,,
198.0,-72.05,,
198.5,-71.04,,
199.0,-70.18,,
199.5,-69.47,,
200.0,-69.59,,
200.5,-70.15,,
201.0,-70.91,,
201.5,-72.41,,
202.0,-74.22,,
202.5,-75.35,,
203.0,-76.04,,
203.5,-76.44,,
204.0,-75.95,,
204.5,-75.73,,
205.0,-75.66,,
205.5,-74.98,,
206.0,-74.02,,
206.5,-72.98,,
207.0,-72.67,,
207.5,-72.78,,
208.0,-73.11,,
208.5,-73.52,,
209.0,-74.66,,
209.5,-76.10,,
210.0,-77.61,,
210.5,-79.04,,
211.0,-79.62,,
211.5,-80.42,,
212.0,-81.26,,
212.5,-82.08,,
213.0,-82.11,,
213.5,-81.73,,
214.0,-81.15,,
214.5,-80.50,,
215.0,-79.87,,
215.5,-79.28,,
216.0,-78.77,,
216.5,-78.33,,
217.0,-77.96,,
217.5,-78.36,,
218.0,-78.44,,
218.5,-79.05,,
219.0,-79.90,,
219.5,-80.81,,
220.0,-81.69,,
220.5,-82.49,,
221.0,-83.20,,
221.5,-83.80,,
222.0,-84.30,,
222.5,-84.71,,
223.0,-84.34,,
223.5,-83.58,,
224.0,-82.67,,
224.5,-81.73,,
225.0,-81.56,,
225.5,-81.10,,
226.0,-81.23,,
