Scan Parameters

Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 �m
Length,41000.0 um
Duration,273 sec
Resolution,0.500 um/sample
Force,1.00 mg
Measurement Range,524 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 100.0 um Width: 0.0 um
M. Cursor,Pos: 1900.0 um Width: 0.0 um


Scan Data

Lateral um,Raw Nanometer,
214.5,-33.86,,
215.0,-33.65,,
215.5,-33.47,,
216.0,-33.33,,
216.5,-33.21,,
217.0,-33.12,,
217.5,-33.05,,
218.0,-33.69,,
218.5,-34.67,,
219.0,-35.77,,
219.5,-36.85,,
220.0,-37.13,,
220.5,-36.97,,
221.0,-36.59,,
221.5,-36.11,,
222.0,-35.61,,
222.5,-35.14,,
223.0,-34.72,,
223.5,-34.36,,
224.0,-34.05,,
224.5,-33.79,,
225.0,-33.58,,
225.5,-33.41,,
226.0,-33.98,,
226.5,-34.90,,
227.0,-35.95,,
227.5,-36.99,,
228.0,-37.94,,
228.5,-38.79,,
229.0,-39.52,,
229.5,-39.43,,
230.0,-38.90,,
230.5,-38.18,,
231.0,-37.41,,
231.5,-36.66,,
232.0,-35.98,,
232.5,-35.39,,
233.0,-34.88,,
233.5,-35.17,,
234.0,-35.15,,
234.5,-35.67,,
235.0,-35.74,,
235.5,-36.27,,
236.0,-37.01,,
236.5,-37.81,,
237.0,-38.58,,
237.5,-39.28,,
238.0,-39.89,,
238.5,-40.42,,
239.0,-40.85,,
239.5,-41.21,,
240.0,-41.50,,
240.5,-41.74,,
241.0,-41.22,,
241.5,-41.05,,
242.0,-41.06,,
242.5,-41.18,,
243.0,-40.64,,
243.5,-40.49,,
244.0,-40.56,,
244.5,-40.75,,
245.0,-37.46,,
245.5,-14.25,,
246.0,39.08,,
246.5,125.86,,
246.9,245.46,,
247.4,393.09,,
247.9,562.75,,
248.3,742.62,,
248.8,921.41,,
249.3,1083.99,,
249.7,1189.62,,
250.2,1215.64,,
250.7,1179.52,,
251.3,1097.17,,
251.8,995.24,,
252.3,891.52,,
252.8,795.69,,
253.3,711.66,,
253.9,639.98,,
254.4,580.05,,
254.9,531.44,,
255.4,493.07,,
255.9,462.25,,
256.4,439.79,,
256.9,429.06,,
257.4,426.09,,
257.9,427.49,,
258.4,410.02,,
258.9,371.03,,
259.4,321.18,,
259.9,269.77,,
260.5,219.82,,
261.0,174.23,,
261.5,133.53,,
262.0,99.09,,
262.5,69.76,,
263.0,45.97,,
263.5,26.87,,
264.0,11.65,,
264.5,-1.10,,
265.0,-10.92,,
265.5,-18.45,,
266.0,-24.22,,
266.5,-28.63,,
267.0,-32.00,,
267.5,-34.56,,
268.0,-37.22,,
268.5,-39.03,,
269.0,-40.25,,
269.5,-41.08,,
270.0,-42.33,,
270.5,-43.73,,
271.0,-45.10,,
271.5,-46.36,,
272.0,-46.77,,
272.5,-47.39,,
273.0,-47.38,,
273.5,-47.73,,
274.0,-47.56,,
274.5,-47.11,,
275.0,-46.54,,
275.5,-45.96,,
276.0,-45.40,,
276.5,-44.90,,
277.0,-45.17,,
277.5,-45.14,,
278.0,-45.64,,
278.5,-45.69,,
279.0,-46.20,,
279.5,-46.21,,
280.0,-46.66,,
280.5,-47.32,,
281.0,-47.33,,
281.5,-47.70,,
282.0,-47.54,,
282.5,-47.09,,
283.0,-46.53,,
283.5,-45.95,,
284.0,-45.40,,
284.5,-44.90,,
285.0,-44.47,,
285.5,-44.10,,
286.0,-44.50,,
286.5,-45.29,,
287.0,-45.51,,
287.5,-46.13,,
288.0,-46.21,,
288.5,-46.69,,
289.0,-47.36,,
289.5,-47.38,,
290.0,-47.75,,
290.5,-48.28,,
291.0,-48.16,,
291.5,-47.70,,
292.0,-47.08,,
292.5,-46.43,,
293.0,-46.51,,
293.5,-46.27,,
294.0,-45.88,,
294.5,-45.44,,
295.0,-45.70,,
295.5,-46.32,,
296.0,-47.09,,
296.5,-47.89,,
297.0,-48.64,,
297.5,-49.31,,
298.0,-49.89,,
298.5,-50.39,,
299.0,-50.80,,
299.5,-51.13,,
300.0,-50.70,,
300.5,-49.89,,
301.0,-49.63,,
301.5,-48.99,,
302.0,-48.90,,
302.5,-48.39,,
303.0,-48.41,,
303.5,-48.00,,
304.0,-47.40,,
304.5,-47.43,,
305.0,-47.10,,
305.5,-47.31,,
306.0,-47.78,,
306.5,-47.67,,
307.0,-47.24,,
307.5,-47.38,,
308.0,-47.12,,
308.5,-46.65,,
309.0,-46.11,,
309.5,-45.57,,
310.0,-45.06,,
310.5,-44.62,,
311.0,-44.94,,
311.5,-44.94,,
312.0,-44.77,,
312.5,-45.23,,
313.0,-45.99,,
313.5,-46.86,,
314.0,-47.73,,
314.5,-48.52,,
315.0,-49.23,,
315.5,-49.84,,
316.0,-49.65,,
316.5,-49.04,,
317.0,-48.25,,
317.5,-48.13,,
318.0,-47.66,,
318.5,-47.05,,
319.0,-46.40,,
319.5,-45.78,,
320.0,-45.22,,
320.5,-45.44,,
321.0,-46.05,,
321.5,-46.14,,
322.0,-46.63,,
322.5,-47.31,,
323.0,-48.04,,
323.5,-48.75,,
324.0,-49.39,,
324.5,-49.95,,
325.0,-49.72,,
325.5,-49.79,,
326.0,-49.32,,
326.5,-49.28,,
327.0,-48.79,,
327.5,-48.07,,
328.0,-47.30,,
328.5,-47.25,,
329.0,-46.89,,
329.5,-47.10,,
330.0,-47.59,,
330.5,-48.20,,
331.0,-48.82,,
331.5,-49.42,,
332.0,-49.95,,
332.5,-50.42,,
333.0,-50.81,,
333.5,-50.43,,
334.0,-50.37,,
334.5,-49.78,,
335.0,-49.65,,
335.5,-49.08,,
336.0,-49.01,,
336.5,-48.51,,
337.0,-47.82,,
337.5,-47.08,,
338.0,-47.06,,
338.5,-47.44,,
339.0,-47.99,,
339.5,-48.61,,
340.0,-48.51,,
340.5,-48.74,,
341.0,-49.12,,
341.5,-49.56,,
342.0,-50.00,,
342.5,-49.71,,
343.0,-49.04,,
343.5,-48.93,,
344.0,-48.41,,
344.5,-47.72,,
345.0,-47.68,,
345.5,-48.00,,
346.0,-48.49,,
346.5,-48.33,,
347.0,-48.54,,
347.5,-48.22,,
348.0,-48.35,,
348.5,-48.72,,
349.0,-49.17,,
349.5,-49.65,,
350.0,-50.11,,
350.5,-50.52,,
351.0,-50.87,,
351.5,-51.17,,
352.0,-50.72,,
352.5,-49.89,,
353.0,-48.93,,
353.5,-48.66,,
354.0,-48.79,,
354.5,-49.11,,
355.0,-49.53,,
355.5,-49.95,,
356.0,-50.36,,
356.5,-50.73,,
357.0,-51.04,,
357.5,-51.31,,
358.0,-51.53,,
358.5,-51.72,,
359.0,-51.86,,
359.5,-51.98,,
360.0,-52.08,,
360.5,-51.45,,
361.0,-51.18,,
361.5,-51.13,,
362.0,-51.19,,
362.5,-51.31,,
363.0,-51.45,,
363.5,-51.60,,
364.0,-51.74,,
364.5,-51.86,,
365.0,-51.96,,
365.5,-52.05,,
366.0,-52.13,,
366.5,-52.19,,
367.0,-52.24,,
367.5,-52.27,,
368.0,-52.31,,
368.5,-52.33,,
369.0,-52.35,,
369.5,-52.36,,
370.0,-52.38,,
370.5,-52.38,,
371.0,-52.39,,
371.5,-52.40,,
372.0,-52.40,,
372.5,-52.40,,
373.0,-52.41,,
373.5,-52.41,,
374.0,-52.41,,
374.5,-52.41,,
375.0,-53.12,,
375.5,-53.44,,
376.0,-53.55,,
376.5,-53.52,,
377.0,-53.43,,
377.5,-53.30,,
378.0,-53.17,,
378.5,-53.05,,
379.0,-52.94,,
379.5,-52.84,,
380.0,-52.76,,
380.5,-52.69,,
381.0,-52.63,,
381.5,-52.59,,
382.0,-52.55,,
382.5,-52.52,,
383.0,-52.50,,
383.5,-52.48,,
384.0,-53.17,,
384.5,-54.19,,
385.0,-55.31,,
385.5,-55.70,,
386.0,-55.68,,
386.5,-55.43,,
387.0,-55.79,,
387.5,-56.44,,
388.0,-56.50,,
388.5,-56.24,,
389.0,-55.83,,
389.5,-56.06,,
390.0,-55.93,,
390.5,-56.31,,
391.0,-56.23,,
391.5,-56.62,,
392.0,-57.23,,
392.5,-57.92,,
393.0,-58.60,,
393.5,-59.22,,
394.0,-59.07,,
394.5,-59.21,,
395.0,-59.51,,
395.5,-59.15,,
396.0,-59.19,,
396.5,-58.72,,
397.0,-58.02,,
397.5,-57.24,,
398.0,-56.47,,
398.5,-55.77,,
399.0,-55.86,,
399.5,-56.37,,
400.0,-57.06,,
400.5,-57.09,,
401.0,-56.78,,
401.5,-57.00,,
402.0,-57.49,,
402.5,-58.10,,
403.0,-58.72,,
403.5,-59.30,,
404.0,-59.12,,
404.5,-59.25,,
405.0,-58.83,,
405.5,-58.14,,
406.0,-58.07,,
406.5,-57.62,,
407.0,-57.01,,
407.5,-57.06,,
408.0,-57.45,,
408.5,-58.01,,
409.0,-58.61,,
409.5,-59.19,,
410.0,-59.72,,
410.5,-60.18,,
411.0,-60.58,,
411.5,-60.91,,
412.0,-61.18,,
412.5,-61.40,,
413.0,-61.58,,
413.5,-61.72,,
414.0,-61.84,,
414.5,-61.92,,
415.0,-61.99,,
415.5,-62.05,,
416.0,-62.09,,
416.5,-62.12,,
417.0,-62.15,,
417.5,-62.17,,
418.0,-62.18,,
418.5,-62.19,,
419.0,-62.20,,
419.5,-62.21,,
420.0,-62.22,,
420.5,-62.22,,
421.0,-62.22,,
421.5,-62.22,,
422.0,-62.23,,
422.5,-62.23,,
423.0,-62.23,,
423.5,-62.23,,
424.0,-62.23,,
424.5,-62.23,,
425.0,-62.23,,
425.5,-62.23,,
426.0,-62.23,,
426.5,-62.23,,
427.0,-62.23,,
427.5,-62.23,,
428.0,-62.23,,
428.5,-62.23,,
429.0,-62.23,,
429.5,-60.12,,
430.0,-19.74,,
430.5,81.91,,
430.9,252.03,,
431.4,490.31,,
431.8,790.98,,
432.2,1148.59,,
432.7,1556.83,,
433.1,2008.69,,
433.5,2494.49,,
433.8,3005.17,,
434.2,3535.51,,
434.6,4081.31,,
435.0,4639.89,,
435.4,5204.70,,
435.7,5769.66,,
436.1,6338.53,,
436.5,6913.75,,
436.9,7496.89,,
437.2,8086.80,,
437.6,8680.29,,
438.0,9276.06,,
438.3,9873.29,,
438.7,10473.52,,
439.1,11067.52,,
439.5,11650.78,,
439.8,12227.99,,
440.2,12802.80,,
440.6,13373.13,,
441.0,13936.05,,
441.3,14487.02,,
441.7,15023.05,,
442.1,15546.42,,
442.5,16060.67,,
442.9,16567.65,,
443.3,17070.28,,
443.7,17571.13,,
444.1,18072.43,,
444.4,18573.92,,
444.8,19074.04,,
445.2,19573.47,,
445.6,20072.62,,
446.0,20573.83,,
446.4,21079.63,,
446.8,21590.33,,
447.2,22105.76,,
447.6,22626.18,,
448.0,23149.97,,
448.3,23676.02,,
448.7,24202.17,,
449.1,24726.54,,
449.5,25248.26,,
449.9,25765.63,,
450.3,26276.67,,
450.7,26782.16,,
451.1,27282.91,,
451.4,27778.31,,
451.8,28268.39,,
452.2,28753.57,,
452.6,29235.83,,
453.0,29718.53,,
453.4,30202.76,,
453.8,30687.59,,
454.2,31173.86,,
454.6,31661.24,,
455.0,32149.46,,
455.4,32639.02,,
455.8,33130.09,,
456.2,33617.74,,
456.6,34080.56,,
457.0,34507.45,,
457.4,34897.13,,
457.8,35263.56,,
458.2,35615.88,,
458.7,35960.02,,
459.1,36298.31,,
459.5,36633.86,,
459.9,36967.80,,
460.4,37299.46,,
460.8,37630.76,,
461.2,37961.33,,
461.7,38286.11,,
462.1,38603.51,,
462.5,38914.60,,
463.0,39216.91,,
463.4,39509.01,,
463.8,39789.48,,
464.3,40054.87,,
464.7,40298.78,,
465.2,40516.50,,
465.6,40705.28,,
466.1,40865.00,,
466.6,40997.00,,
467.1,41103.26,,
467.5,41187.39,,
468.0,41252.22,,
468.5,41301.36,,
469.0,41337.85,,
469.5,41363.54,,
470.0,41380.88,,
470.5,41391.11,,
471.0,41396.79,,
471.5,41398.21,,
472.0,41396.54,,
472.5,41392.64,,
473.0,41387.11,,
473.5,41380.40,,
474.0,41372.83,,
474.5,41365.36,,
475.0,41357.05,,
475.5,41348.19,,
476.0,41338.97,,
476.5,41330.21,,
477.0,41320.93,,
477.5,41311.32,,
478.0,41302.23,,
478.5,41294.06,,
479.0,41285.58,,
479.5,41276.82,,
480.0,41267.84,,
480.5,41259.39,,
481.0,41251.12,,
481.5,41243.54,,
482.0,41236.18,,
482.5,41228.75,,
483.0,41221.11,,
483.5,41213.91,,
484.0,41206.76,,
484.5,41200.15,,
485.0,41193.60,,
485.5,41187.54,,
486.0,41181.49,,
486.5,41175.17,,
487.0,41169.15,,
487.5,41163.03,,
488.0,41157.29,,
488.5,41151.46,,
489.0,41146.00,,
489.5,41141.13,,
490.0,41136.22,,
490.5,41131.65,,
491.0,41126.88,,
491.5,41122.34,,
492.0,41117.55,,
492.5,41112.97,,
493.0,41108.83,,
493.5,41104.52,,
494.1,41100.42,,
494.6,41096.74,,
495.1,41092.83,,
495.6,41089.09,,
496.1,41085.70,,
496.6,41082.75,,
497.1,41079.54,,
497.6,41076.41,,
498.1,41072.86,,
498.6,41069.33,,
499.1,41066.07,,
499.6,41063.18,,
500.1,41060.70,,
500.6,41057.92,,
501.1,41055.16,,
501.6,41052.63,,
502.1,41051.10,,
502.6,41049.51,,
503.1,41047.30,,
503.6,41044.91,,
504.1,41042.61,,
504.6,41040.51,,
505.1,41038.67,,
505.6,41037.10,,
506.1,41035.09,,
506.6,41032.98,,
507.1,41030.98,,
507.6,41029.17,,
508.1,41027.59,,
508.6,41025.56,,
509.1,41023.41,,
509.6,41021.37,,
510.1,41019.53,,
510.6,41017.22,,
511.1,41014.83,,
511.6,41013.27,,
512.1,41011.56,,
512.6,41009.89,,
513.1,41008.37,,
513.6,41007.04,,
514.1,41005.19,,
514.6,41003.91,,
515.1,41002.32,,
515.6,41000.68,,
516.1,40999.12,,
516.6,40997.73,,
517.1,40996.52,,
517.6,40995.50,,
518.1,40994.65,,
518.6,40993.25,,
519.1,40991.66,,
519.6,40990.07,,
520.1,40988.61,,
520.6,40987.31,,
521.1,40986.20,,
521.6,40984.56,,
522.1,40983.46,,
522.6,40982.73,,
523.1,40982.25,,
523.6,40981.93,,
524.1,40981.73,,
524.6,40981.61,,
525.1,40980.83,,
525.6,40980.46,,
526.1,40980.33,,
526.6,40980.35,,
527.1,40979.73,,
527.6,40978.83,,
528.1,40977.83,,
528.6,40976.85,,
529.1,40975.95,,
529.6,40975.16,,
530.1,40974.49,,
530.6,40973.93,,
531.1,40973.46,,
531.6,40973.09,,
532.1,40972.78,,
532.6,40972.54,,
533.1,40972.35,,
533.6,40972.19,,
534.1,40972.07,,
534.6,40971.98,,
535.1,40971.91,,
535.6,40971.85,,
536.1,40971.81,,
536.6,40971.77,,
537.1,40971.75,,
537.6,40971.03,,
538.1,40970.68,,
538.6,40970.57,,
539.1,40969.88,,
539.6,40968.94,,
540.1,40967.93,,
540.6,40967.65,,
541.1,40967.79,,
541.6,40968.14,,
542.1,40968.58,,
542.6,40969.04,,
543.1,40969.48,,
543.6,40969.87,,
544.1,40970.20,,
544.6,40970.49,,
545.1,40970.73,,
545.6,40970.92,,
546.1,40970.38,,
546.6,40969.47,,
547.1,40968.44,,
547.6,40967.42,,
548.1,40967.17,,
548.6,40967.36,,
549.1,40967.07,,
549.6,40966.54,,
550.1,40965.92,,
550.6,40965.29,,
551.1,40964.71,,
551.6,40964.90,,
552.1,40964.78,,
552.6,40964.50,,
