Scan Parameters

Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 �m
Length,41000.0 um
Duration,136 sec
Resolution,1.000 um/sample
Force,1.00 mg
Measurement Range,65.5 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 100.0 um Width: 0.0 um
M. Cursor,Pos: 1900.0 um Width: 0.0 um


Scan Data

Lateral um,Raw Nanometer,
286.0,36674.25,,
287.0,36663.40,,
288.0,36652.71,,
289.0,36642.33,,
290.0,36632.15,,
291.0,36622.36,,
292.0,36612.95,,
293.0,36603.79,,
294.0,36595.07,,
295.0,36586.58,,
296.0,36578.29,,
297.0,36570.53,,
298.0,36563.15,,
299.0,36555.80,,
300.0,36548.37,,
301.0,36541.25,,
302.0,36534.36,,
303.0,36527.64,,
304.0,36520.97,,
305.0,36514.43,,
306.0,36507.99,,
307.0,36501.81,,
308.0,36495.84,,
309.1,36489.70,,
310.1,36483.65,,
311.1,36477.81,,
312.1,36472.23,,
313.1,36466.57,,
314.1,36460.83,,
315.1,36455.10,,
316.1,36449.60,,
317.1,36444.10,,
318.1,36438.62,,
319.1,36433.29,,
320.1,36427.97,,
321.1,36422.94,,
322.1,36418.17,,
323.1,36413.62,,
324.1,36408.87,,
325.1,36404.28,,
326.1,36399.92,,
327.1,36395.74,,
328.1,36391.67,,
329.1,36387.52,,
330.1,36383.53,,
331.1,36379.47,,
332.1,36375.39,,
333.1,36371.50,,
334.1,36367.73,,
335.1,36364.21,,
336.1,36360.53,,
337.1,36357.04,,
338.1,36353.80,,
339.1,36350.49,,
340.1,36347.38,,
341.1,36344.60,,
342.1,36342.01,,
343.1,36339.54,,
344.1,36337.21,,
345.1,36335.14,,
346.1,36333.07,,
347.1,36330.99,,
348.1,36328.95,,
349.1,36326.72,,
350.1,36324.29,,
351.1,36321.75,,
352.1,36319.24,,
353.1,36316.83,,
354.1,36314.75,,
355.1,36313.25,,
356.1,36312.44,,
357.1,36313.04,,
358.1,36315.07,,
359.1,36317.53,,
360.1,36319.43,,
361.1,36320.27,,
362.1,36320.21,,
363.1,36319.77,,
364.1,36319.15,,
365.1,36318.30,,
366.1,36317.47,,
367.1,36316.90,,
368.1,36316.33,,
369.1,36315.80,,
370.1,36315.33,,
371.1,36314.65,,
372.1,36313.83,,
373.1,36313.25,,
374.1,36312.76,,
375.1,36311.90,,
376.1,36310.91,,
377.1,36310.19,,
378.1,36309.66,,
379.1,36309.00,,
380.1,36308.41,,
381.1,36307.82,,
382.1,36307.35,,
383.1,36306.80,,
384.1,36306.34,,
385.1,36306.14,,
386.1,36305.65,,
387.1,36305.03,,
388.1,36304.57,,
389.1,36304.14,,
390.1,36303.76,,
391.1,36303.43,,
392.1,36302.97,,
393.1,36302.38,,
394.1,36301.86,,
395.1,36301.42,,
396.1,36301.04,,
397.1,36300.82,,
398.1,36300.70,,
399.1,36300.37,,
400.1,36300.04,,
401.1,36299.91,,
402.1,36299.91,,
403.1,36300.05,,
404.1,36300.18,,
405.1,36300.20,,
406.1,36300.52,,
407.1,36301.24,,
408.1,36301.77,,
409.1,36302.25,,
410.1,36303.02,,
411.1,36303.81,,
412.1,36304.55,,
413.1,36305.21,,
414.1,36306.04,,
415.1,36307.18,,
416.1,36308.40,,
417.1,36309.66,,
418.1,36310.68,,
419.1,36311.50,,
420.1,36312.50,,
421.1,36313.62,,
422.1,36314.55,,
423.1,36315.30,,
424.1,36316.09,,
425.1,36317.02,,
426.1,36318.22,,
427.1,36319.40,,
428.1,36320.83,,
429.1,36322.38,,
430.1,36324.07,,
431.1,36325.80,,
432.1,36327.70,,
433.1,36329.72,,
434.1,36331.67,,
435.1,36333.53,,
436.1,36335.30,,
437.1,36337.06,,
438.1,36338.79,,
439.1,36340.56,,
440.1,36342.48,,
441.1,36344.27,,
442.1,36346.11,,
443.1,36347.86,,
444.1,36349.52,,
445.1,36351.46,,
446.1,36354.12,,
447.1,36356.62,,
448.1,36358.95,,
449.1,36361.11,,
450.1,36363.19,,
451.1,36365.27,,
452.1,36367.55,,
453.1,36369.96,,
454.1,36372.08,,
455.1,36374.07,,
456.1,36376.39,,
457.1,36378.63,,
458.1,36380.84,,
459.1,36383.06,,
460.1,36385.56,,
461.1,36388.04,,
462.1,36390.69,,
463.1,36393.51,,
464.1,36396.21,,
465.1,36398.83,,
466.1,36401.68,,
467.1,36404.43,,
468.1,36407.21,,
469.1,36410.24,,
470.1,36413.56,,
471.1,36416.87,,
472.1,36419.95,,
473.1,36422.86,,
474.1,36425.73,,
475.1,36428.47,,
476.1,36431.75,,
477.1,36434.98,,
478.1,36438.23,,
479.1,36441.44,,
480.1,36444.66,,
481.1,36447.92,,
482.1,36451.33,,
483.1,36454.92,,
484.1,36458.72,,
485.1,36462.62,,
486.1,36466.48,,
487.1,36470.65,,
488.1,36474.88,,
489.1,36478.92,,
490.1,36483.02,,
491.1,36487.21,,
492.0,36491.33,,
493.0,36495.29,,
494.0,36499.60,,
495.0,36504.23,,
496.0,36509.06,,
497.0,36513.64,,
498.0,36518.04,,
499.0,36522.73,,
500.0,36527.96,,
501.0,36533.72,,
502.0,36539.45,,
503.0,36544.92,,
504.0,36550.14,,
505.0,36555.28,,
506.0,36560.65,,
507.0,36566.10,,
508.0,36571.21,,
509.0,36576.40,,
510.0,36582.05,,
511.0,36587.37,,
512.0,36592.49,,
513.0,36598.03,,
514.0,36603.47,,
515.0,36609.02,,
516.0,36614.85,,
517.0,36620.59,,
518.0,36626.58,,
519.0,36632.90,,
520.0,36639.30,,
521.0,36645.73,,
522.0,36651.89,,
523.0,36657.83,,
524.0,36663.84,,
525.0,36669.91,,
526.0,36675.92,,
527.0,36681.84,,
528.0,36687.63,,
529.0,36693.13,,
530.0,36698.60,,
531.0,36704.29,,
532.0,36709.96,,
533.0,36715.39,,
534.0,36720.74,,
535.0,36726.12,,
536.0,36731.48,,
537.0,36736.81,,
538.0,36742.26,,
539.0,36747.85,,
540.0,36753.28,,
541.0,36758.50,,
542.0,36763.77,,
543.0,36768.97,,
544.0,36774.01,,
545.0,36779.05,,
546.0,36783.83,,
547.0,36788.38,,
548.0,36792.76,,
549.0,36797.35,,
550.0,36802.00,,
551.0,36806.61,,
552.0,36811.04,,
553.0,36815.51,,
554.0,36820.13,,
555.0,36824.85,,
556.0,36829.55,,
557.0,36834.44,,
558.0,36839.09,,
