Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,42000.0 um
Duration,140 sec
Resolution,1.000 um/sample
Force,1.00 mg
Measurement Range,65.5 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 9817.6 um Width: 0.0 um
M. Cursor,Pos: 991.8 um Width: 0.0 um

Scan Data
Lateral um,Raw Nanometer,
275.0,-63.28,,
276.0,-63.88,,
277.0,-64.92,,
278.0,-65.66,,
279.0,-66.47,,
280.0,-66.71,,
281.0,-66.81,,
282.0,-66.39,,
283.0,-65.89,,
284.0,-65.47,,
285.0,-64.95,,
286.0,-64.60,,
287.0,-64.35,,
288.0,-64.45,,
289.0,-64.90,,
290.0,-65.87,,
291.0,-67.23,,
292.0,-68.51,,
293.0,-69.67,,
294.0,-70.49,,
295.0,-70.99,,
296.0,-71.37,,
297.0,-71.21,,
298.0,-70.69,,
299.0,-69.65,,
300.0,-68.85,,
301.0,-67.80,,
302.0,-66.95,,
303.0,-66.36,,
304.0,-66.04,,
305.0,-66.34,,
306.0,-66.85,,
307.0,-67.89,,
308.0,-68.78,,
309.0,-70.06,,
310.0,-71.11,,
311.0,-72.03,,
312.0,-72.57,,
313.0,-72.59,,
314.0,-72.50,,
315.0,-72.19,,
316.0,-71.78,,
317.0,-71.09,,
318.0,-70.46,,
319.0,-69.74,,
320.0,-69.55,,
321.0,-69.49,,
322.0,-69.58,,
323.0,-69.76,,
324.0,-69.96,,
325.0,-70.52,,
326.0,-71.14,,
327.0,-66.14,,
328.0,19.21,,
328.9,232.33,,
329.9,589.83,,
330.8,1088.15,,
331.6,1714.81,,
332.5,2451.28,,
333.3,3267.34,,
334.1,4152.05,,
334.9,5080.47,,
335.7,6031.70,,
336.5,6997.56,,
337.3,7975.80,,
338.0,8965.85,,
338.8,9963.44,,
339.6,10967.88,,
340.4,11981.33,,
341.2,13005.47,,
341.9,14042.03,,
342.7,15089.46,,
343.5,16139.98,,
344.2,17186.00,,
345.0,18224.48,,
345.8,19255.15,,
346.6,20280.63,,
347.4,21303.42,,
348.1,22323.81,,
348.9,23341.22,,
349.7,24346.76,,
350.5,25293.09,,
351.3,26183.77,,
352.1,27030.22,,
352.9,27839.50,,
353.8,28617.26,,
354.6,29365.24,,
355.4,30076.05,,
356.3,30756.27,,
357.2,31404.55,,
358.0,32002.79,,
358.9,32534.87,,
359.8,32992.18,,
360.7,33374.39,,
361.7,33689.03,,
362.6,33941.84,,
363.6,34142.40,,
364.5,34298.97,,
365.5,34419.12,,
366.5,34509.88,,
367.5,34577.66,,
368.5,34627.46,,
369.4,34662.54,,
370.4,34686.13,,
371.4,34701.26,,
372.4,34710.22,,
373.4,34714.61,,
374.4,34715.44,,
375.4,34713.67,,
376.4,34710.37,,
377.4,34706.21,,
378.4,34701.54,,
379.4,34696.84,,
380.4,34692.02,,
381.4,34687.11,,
382.4,34682.25,,
383.4,34677.59,,
384.4,34672.91,,
385.4,34668.48,,
386.4,34664.22,,
387.4,34659.75,,
388.4,34655.39,,
389.4,34651.40,,
390.5,34647.80,,
391.5,34644.15,,
392.5,34640.54,,
393.5,34637.13,,
394.5,34634.07,,
395.5,34631.14,,
396.5,34628.42,,
397.5,34625.81,,
398.5,34623.46,,
399.5,34621.59,,
