Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,42000.0 um
Duration,140 sec
Resolution,1.000 um/sample
Force,1.00 mg
Measurement Range,524 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 9817.6 um Width: 0.0 um
M. Cursor,Pos: 991.8 um Width: 0.0 um

Scan Data
Lateral um,Raw Nanometer,
0.0,-2.90,,
1.0,-0.96,,
2.0,0.34,,
3.0,1.21,,
4.0,1.78,,
5.0,2.15,,
6.0,2.39,,
7.0,2.54,,
8.0,2.63,,
9.0,3.38,,
10.0,4.44,,
11.0,5.59,,
12.0,6.70,,
13.0,7.71,,
14.0,9.30,,
15.0,10.38,,
16.0,11.11,,
17.0,11.61,,
18.0,11.94,,
19.0,12.15,,
20.0,12.29,,
21.0,12.38,,
22.0,11.74,,
23.0,11.45,,
24.0,10.66,,
25.0,10.37,,
26.0,8.96,,
27.0,8.46,,
28.0,9.19,,
29.0,9.81,,
30.0,11.05,,
31.0,12.51,,
32.0,14.00,,
33.0,15.40,,
34.0,17.35,,
35.0,19.45,,
36.0,21.49,,
37.0,22.64,,
38.0,23.24,,
39.0,23.49,,
40.0,24.25,,
41.0,25.22,,
42.0,25.53,,
43.0,26.17,,
44.0,26.94,,
45.0,27.73,,
46.0,28.47,,
47.0,29.83,,
48.0,31.43,,
49.0,33.04,,
50.0,34.54,,
51.0,35.88,,
52.0,37.74,,
53.0,39.04,,
54.0,39.94,,
55.0,40.57,,
56.0,41.01,,
57.0,41.31,,
58.0,41.52,,
59.0,41.66,,
60.0,41.76,,
61.0,41.82,,
62.0,42.57,,
63.0,43.63,,
64.0,44.79,,
65.0,45.90,,
66.0,47.63,,
67.0,49.55,,
68.0,50.74,,
69.0,52.16,,
70.0,53.60,,
71.0,54.94,,
72.0,55.43,,
73.0,56.14,,
74.0,56.20,,
75.0,55.92,,
76.0,55.47,,
77.0,55.67,,
78.0,55.50,,
79.0,55.14,,
80.0,55.40,,
81.0,55.99,,
82.0,57.41,,
83.0,58.47,,
84.0,59.97,,
85.0,61.59,,
86.0,63.16,,
87.0,64.60,,
88.0,65.15,,
89.0,65.90,,
90.0,65.99,,
91.0,66.42,,
92.0,66.31,,
93.0,66.62,,
94.0,66.42,,
95.0,66.67,,
96.0,67.15,,
97.0,67.00,,
98.0,67.94,,
99.0,68.70,,
100.0,70.00,,
101.0,70.80,,
102.0,72.68,,
103.0,74.30,,
104.0,75.66,,
105.0,76.79,,
106.0,77.01,,
107.0,78.14,,
108.0,78.26,,
109.0,78.53,,
110.0,78.87,,
111.0,79.22,,
112.0,79.56,,
113.0,80.56,,
114.0,81.14,,
115.0,82.16,,
116.0,82.64,,
117.0,83.50,,
118.0,84.51,,
119.0,85.51,,
120.0,86.45,,
121.0,87.28,,
122.0,87.99,,
123.0,88.59,,
124.0,89.09,,
125.0,88.79,,
126.0,88.80,,
127.0,88.96,,
128.0,89.19,,
129.0,89.45,,
130.0,89.70,,
131.0,89.93,,
132.0,90.84,,
133.0,91.34,,
134.0,92.29,,
135.0,93.42,,
136.0,94.55,,
137.0,95.61,,
138.0,96.56,,
139.0,98.07,,
140.0,99.09,,
141.0,99.76,,
142.0,99.49,,
143.0,100.15,,
144.0,100.55,,
145.0,100.79,,
146.0,100.92,,
147.0,100.99,,
148.0,101.72,,
149.0,102.75,,
150.0,103.87,,
151.0,107.07,,
152.0,112.57,,
153.0,115.37,,
154.0,116.54,,
155.0,117.45,,
156.0,117.45,,
157.0,116.97,,
158.0,116.26,,
159.0,115.48,,
160.0,114.71,,
161.0,114.01,,
162.0,112.69,,
163.0,112.55,,
164.0,112.33,,
165.0,112.80,,
166.0,112.90,,
167.0,113.50,,
168.0,114.32,,
169.0,116.61,,
170.0,120.93,,
171.0,123.92,,
172.0,125.28,,
173.0,125.66,,
174.0,125.50,,
175.0,125.05,,
176.0,124.48,,
177.0,123.89,,
178.0,123.33,,
