slice	left	right	width	intensity
3	33.0434782608696	66.9565217391304	33.9130434782609	10902
5	30.8695652173913	64.3478260869565	33.4782608695652	11146
14	32.1739130434783	66.0869565217391	33.9130434782609	11205
22	21.7391304347826	77.8260869565217	56.0869565217391	18059
31	35.6521739130435	68.695652173913	33.0434782608696	11112
39	32.1739130434783	66.5217391304348	34.3478260869565	11187
41	32.6086956521739	66.9565217391304	34.3478260869565	10791
44	32.6086956521739	66.5217391304348	33.9130434782609	11245
46	32.6086956521739	66.9565217391304	34.3478260869565	11484
53	32.6086956521739	67.3913043478261	34.7826086956522	11476
55	31.7391304347826	65.6521739130435	33.9130434782609	11406
59	30.8695652173913	65.2173913043478	34.3478260869565	11549
61	33.9130434782609	66.9565217391304	33.0434782608696	11025
63	31.304347826087	65.6521739130435	34.3478260869565	11369
68	27.3913043478261	72.6086956521739	45.2173913043478	14802
74	25.6521739130435	73.4782608695652	47.8260869565217	15536
77	27.3913043478261	71.7391304347826	44.3478260869565	14581
85	30.4347826086957	64.7826086956522	34.3478260869565	11387
87	35.2173913043478	67.3913043478261	32.1739130434783	10640
90	30	64.7826086956522	34.7826086956522	11465
92	34.3478260869565	67.3913043478261	33.0434782608696	11111
97	33.0434782608696	67.3913043478261	34.3478260869565	11312
99	32.1739130434783	66.0869565217391	33.9130434782609	11348
111	34.7826086956522	66.5217391304348	31.7391304347826	10414
119	32.1739130434783	66.9565217391304	34.7826086956522	11080
121	33.0434782608696	66.9565217391304	33.9130434782609	11336
124	32.1739130434783	66.9565217391304	34.7826086956522	11479
126	33.0434782608696	66.9565217391304	33.9130434782609	11527
131	33.9130434782609	66.9565217391304	33.0434782608696	10758
133	31.7391304347826	66.0869565217391	34.3478260869565	11437
135	33.4782608695652	66.9565217391304	33.4782608695652	11150
138	32.1739130434783	66.5217391304348	34.3478260869565	11110
140	33.0434782608696	66.9565217391304	33.9130434782609	11200
147	32.1739130434783	66.9565217391304	34.7826086956522	11616
150	32.6086956521739	66.9565217391304	34.3478260869565	11245
158	27.3913043478261	71.7391304347826	44.3478260869565	14546
161	32.6086956521739	66.9565217391304	34.3478260869565	11591
164	31.304347826087	66.0869565217391	34.7826086956522	11625
171	33.4782608695652	67.3913043478261	33.9130434782609	11130
173	33.0434782608696	64.7826086956522	31.7391304347826	10538
175	32.6086956521739	67.3913043478261	34.7826086956522	11346
