slice	left	right	width	intensity
3	28.695652173913	60.4347826086957	31.7391304347826	6438
9	28.695652173913	60.8695652173913	32.1739130434783	6529
15	28.695652173913	60.8695652173913	32.1739130434783	6501
21	29.5652173913044	59.5652173913044	30	6003
26	29.1304347826087	60.8695652173913	31.7391304347826	6594
32	28.695652173913	60.4347826086957	31.7391304347826	6465
38	28.2608695652174	60.4347826086957	32.1739130434783	6485
44	30.4347826086957	61.7391304347826	31.304347826087	6244
50	26.9565217391304	58.2608695652174	31.304347826087	6192
56	30	62.1739130434783	32.1739130434783	6409
62	32.1739130434783	63.9130434782609	31.7391304347826	5210
68	23.9130434782609	55.6521739130435	31.7391304347826	6484
73	33.4782608695652	65.2173913043478	31.7391304347826	6465
79	26.0869565217391	58.2608695652174	32.1739130434783	6467
85	30.4347826086957	62.6086956521739	32.1739130434783	6370
91	27.3913043478261	59.1304347826087	31.7391304347826	6357
96	29.5652173913044	61.7391304347826	32.1739130434783	6531
102	28.2608695652174	60.4347826086957	32.1739130434783	6505
108	28.695652173913	60.4347826086957	31.7391304347826	6395
113	31.304347826087	59.5652173913044	28.2608695652174	5841
118	26.9565217391304	58.2608695652174	31.304347826087	6427
124	31.304347826087	63.0434782608696	31.7391304347826	6230
129	26.9565217391304	58.2608695652174	31.304347826087	6265
134	30.4347826086957	62.1739130434783	31.7391304347826	6485
140	27.8260869565217	59.5652173913044	31.7391304347826	6441
146	29.5652173913044	61.7391304347826	32.1739130434783	6437
152	28.2608695652174	60	31.7391304347826	6343
158	29.1304347826087	60.8695652173913	31.7391304347826	6219
163	28.695652173913	60.8695652173913	32.1739130434783	6602
169	28.695652173913	60.4347826086957	31.7391304347826	6482
175	29.1304347826087	61.304347826087	32.1739130434783	6538
181	28.2608695652174	60	31.7391304347826	6548
186	31.304347826087	60.8695652173913	29.5652173913044	6212
192	27.3913043478261	59.1304347826087	31.7391304347826	6475
197	30	61.304347826087	31.304347826087	6492
203	28.2608695652174	60.4347826086957	32.1739130434783	6633
209	28.695652173913	60.8695652173913	32.1739130434783	6540
215	29.1304347826087	60.8695652173913	31.7391304347826	6312
221	27.8260869565217	60	32.1739130434783	6400
227	30	61.7391304347826	31.7391304347826	6331
232	28.2608695652174	56.9565217391304	28.695652173913	5800
237	30.4347826086957	61.7391304347826	31.304347826087	6215
242	27.8260869565217	59.5652173913044	31.7391304347826	6398
248	29.1304347826087	60.8695652173913	31.7391304347826	6324
253	28.695652173913	60.8695652173913	32.1739130434783	6503
259	28.2608695652174	60.4347826086957	32.1739130434783	6507
264	30.4347826086957	61.7391304347826	31.304347826087	6423
270	26.5217391304348	58.2608695652174	31.7391304347826	6394
275	30.8695652173913	63.0434782608696	32.1739130434783	6539
281	26.9565217391304	59.1304347826087	32.1739130434783	6485
287	30.4347826086957	61.7391304347826	31.304347826087	6257
293	28.2608695652174	60	31.7391304347826	6317
298	29.5652173913044	60.8695652173913	31.304347826087	6469
304	28.695652173913	60.4347826086957	31.7391304347826	6540
310	28.695652173913	60.4347826086957	31.7391304347826	6562
316	29.5652173913044	61.304347826087	31.7391304347826	6502
322	27.3913043478261	59.5652173913044	32.1739130434783	6531
328	30.4347826086957	62.6086956521739	32.1739130434783	6425
333	27.3913043478261	58.695652173913	31.304347826087	6490
339	30.4347826086957	62.1739130434783	31.7391304347826	6427
344	28.2608695652174	59.1304347826087	30.8695652173913	6454
350	29.5652173913044	61.7391304347826	32.1739130434783	6500
356	28.2608695652174	60	31.7391304347826	6332
361	29.1304347826087	60.8695652173913	31.7391304347826	6540
367	28.695652173913	60.8695652173913	32.1739130434783	6519
373	28.2608695652174	60.4347826086957	32.1739130434783	6466
378	29.5652173913044	61.304347826087	31.7391304347826	6544
385	26.9565217391304	59.1304347826087	32.1739130434783	6400
390	30.8695652173913	62.6086956521739	31.7391304347826	6411
396	27.3913043478261	58.695652173913	31.304347826087	6220
401	30	61.7391304347826	31.7391304347826	6355
407	28.2608695652174	60	31.7391304347826	6337
412	29.1304347826087	61.304347826087	32.1739130434783	6673
