t_start	t_max	t_end	voltage	width	spacing	area	barcode	is_false_drop	id
0.00031	0.0005	0.000615	0.00857734322587039	0.000305	0.00101	1.8476665855667e-06	1	0	1
0.001625	0.00176	0.001855	0.00699042916337039	0.00023	0.001475	1.14897643932954e-06	2	0	2
0.00333	0.0035	0.003635	0.00885200142899539	0.000305	0.00095	1.83744319689482e-06	3	0	3
0.004585	0.004715	0.00479	0.00641059517899539	0.000204999999999999	0.0015	9.73910534464032e-07	4	0	4
0.00629	0.006475	0.006585	0.00854682564774539	0.000295	0.000585	1.76296126854237e-06	5	0	5
0.00717	0.007275	0.007355	0.00522040963212039	0.000185	0.001685	7.25459373071624e-07	6	0	6
0.00904	0.0092	0.009325	0.00839423775712039	0.000284999999999999	0.005075	1.63782016050241e-06	7	0	7
0.0144	0.01455	0.01608	0.00424384713212039	0.00168	-0.00168	8.87680404848224e-06	8	0	8
0.0144	0.015895	0.01608	0.00921821236649539	0.00168	0.003005	8.87680404848224e-06	8	0	9
0.019085	0.01928	0.0194	0.00857734322587039	0.000314999999999999	0.001105	1.88186531079415e-06	9	0	10
0.020505	0.020635	0.020755	0.00763129830399539	0.00025	0.00156	1.36706261048757e-06	10	0	11
0.022315	0.0225	0.02264	0.00894355416337039	0.000324999999999999	0.001005	2.05446125281848e-06	11	0	12
0.023645	0.023775	0.02387	0.00699042916337039	0.000225	0.001325	1.13935388335644e-06	12	0	13
0.025195	0.02537	0.0255	0.00860786080399539	0.000305000000000003	0.000989999999999998	1.83988460314482e-06	13	0	14
0.02649	0.026615	0.026705	0.00619697213212039	0.000215	0.00132	1.02382581242586e-06	14	0	15
0.028025	0.0282	0.028325	0.00842475533524539	0.000299999999999998	0.00101	1.78784261357797e-06	15	0	16
0.029335	0.029475	0.02955	0.00634956002274539	0.000215	0.0012	1.02504651555086e-06	16	0	17
0.03075	0.03091	0.03103	0.00836372017899539	0.000280000000000002	0.00107	1.61019223343556e-06	17	0	18
0.0321	0.03223	0.03233	0.00729560494462039	0.000229999999999994	0.001465	1.20070373425142e-06	18	0	19
0.033795	0.03394	0.034035	0.00619697213212039	0.000240000000000004	0.000625000000000001	1.11084850440075e-06	19	0	20
0.03466	0.03482	0.034915	0.00735664010087039	0.000254999999999998	0.001195	1.3335027934138e-06	20	0	21
0.03611	0.036285	0.0364	0.00827216744462039	0.000289999999999999	0.000934999999999998	1.68543710124114e-06	21	0	22
0.037335	0.037465	0.037545	0.00610541939774539	0.000210000000000002	0.00135	9.65069955671509e-07	22	0	23
0.038895	0.03908	0.03919	0.00821113228837039	0.000295000000000004	0.000969999999999999	1.75289046776112e-06	23	0	24
0.04016	0.040285	0.040365	0.00607490181962039	0.000204999999999997	0.00132500000000001	9.22488415323407e-07	24	0	25
0.04169	0.04189	0.04199	0.00860786080399539	0.000299999999999995	0.000990000000000005	1.80401692998422e-06	25	0	26
0.04298	0.043125	0.043205	0.00674628853837039	0.000224999999999996	0.001325	1.06122888335644e-06	26	0	27
0.04453	0.044715	0.044825	0.00857734322587039	0.000295000000000004	0.000959999999999996	1.83299911033924e-06	27	0	28
0.045785	0.04591	0.046005	0.00650214791337039	0.000220000000000005	0.00131999999999999	1.04367175707084e-06	28	0	29
0.047325	0.04753	0.047625	0.00836372017899539	0.000300000000000002	0.000914999999999999	1.78830037724984e-06	29	0	30
