slice	left	right	width	intensity
3	33.0434782608696	65.6521739130435	32.6086956521739	11736
12	32.6086956521739	66.0869565217391	33.4782608695652	11841
15	32.1739130434783	66.9565217391304	34.7826086956522	12412
25	31.7391304347826	66.0869565217391	34.3478260869565	12198
36	32.6086956521739	65.2173913043478	32.6086956521739	11744
41	34.3478260869565	63.9130434782609	29.5652173913044	10705
51	17.8260869565217	81.304347826087	63.4782608695652	22198
56	31.7391304347826	66.9565217391304	35.2173913043478	12606
61	29.1304347826087	63.4782608695652	34.3478260869565	12345
68	24.3478260869565	75.2173913043478	50.8695652173913	17551
71	34.3478260869565	63.4782608695652	29.1304347826087	10908
74	33.9130434782609	69.1304347826087	35.2173913043478	12572
81	30.8695652173913	65.2173913043478	34.3478260869565	12257
86	32.1739130434783	65.6521739130435	33.4782608695652	11865
91	32.6086956521739	66.5217391304348	33.9130434782609	11997
94	32.1739130434783	66.9565217391304	34.7826086956522	11961
99	32.1739130434783	66.0869565217391	33.9130434782609	11999
104	32.1739130434783	66.5217391304348	34.3478260869565	12178
112	32.6086956521739	66.5217391304348	33.9130434782609	12062
115	32.6086956521739	66.0869565217391	33.4782608695652	11601
120	32.1739130434783	66.5217391304348	34.3478260869565	12060
125	32.6086956521739	66.5217391304348	33.9130434782609	12104
135	32.1739130434783	66.9565217391304	34.7826086956522	12478
138	32.6086956521739	64.7826086956522	32.1739130434783	11300
145	32.6086956521739	66.9565217391304	34.3478260869565	12304
156	32.1739130434783	66.9565217391304	34.7826086956522	11976
164	32.6086956521739	66.5217391304348	33.9130434782609	12077
168	27.3913043478261	71.7391304347826	44.3478260869565	15662
180	31.304347826087	64.3478260869565	33.0434782608696	11851
185	31.7391304347826	66.5217391304348	34.7826086956522	11845
193	32.6086956521739	66.5217391304348	33.9130434782609	12035
196	32.1739130434783	66.5217391304348	34.3478260869565	11885
201	32.1739130434783	66.9565217391304	34.7826086956522	11608
206	32.1739130434783	66.9565217391304	34.7826086956522	12366
210	27.3913043478261	71.304347826087	43.9130434782609	15589
219	33.9130434782609	66.9565217391304	33.0434782608696	12011
222	31.304347826087	65.6521739130435	34.3478260869565	12176
227	32.1739130434783	66.0869565217391	33.9130434782609	12156
237	32.1739130434783	66.5217391304348	34.3478260869565	12210
244	32.1739130434783	66.0869565217391	33.9130434782609	12321
249	27.8260869565217	71.7391304347826	43.9130434782609	15570
261	33.4782608695652	65.2173913043478	31.7391304347826	11392
264	32.6086956521739	66.5217391304348	33.9130434782609	12051
270	32.1739130434783	65.6521739130435	33.4782608695652	11931
275	33.0434782608696	66.0869565217391	33.0434782608696	11736
278	32.6086956521739	66.5217391304348	33.9130434782609	12088
291	21.304347826087	77.8260869565217	56.5217391304348	19766
301	22.6086956521739	76.5217391304348	53.9130434782609	18549
310	22.1739130434783	76.5217391304348	54.3478260869565	18759
316	13.0434782608696	86.0869565217391	73.0434782608696	25417
323	34.7826086956522	69.1304347826087	34.3478260869565	12332
328	25.2173913043478	70	44.7826086956522	15837
335	29.1304347826087	63.9130434782609	34.7826086956522	12379
341	31.304347826087	65.6521739130435	34.3478260869565	12228
346	31.304347826087	66.0869565217391	34.7826086956522	12083
351	27.8260869565217	71.304347826087	43.4782608695652	15085
354	33.0434782608696	64.3478260869565	31.304347826087	11220
357	33.4782608695652	66.5217391304348	33.0434782608696	11872
365	32.6086956521739	66.0869565217391	33.4782608695652	11895
368	32.6086956521739	65.6521739130435	33.0434782608696	11799
371	32.6086956521739	66.0869565217391	33.4782608695652	11763
374	32.1739130434783	66.9565217391304	34.7826086956522	12112
380	27.8260869565217	70.8695652173913	43.0434782608696	15040
387	32.1739130434783	66.5217391304348	34.3478260869565	12199
390	33.0434782608696	65.6521739130435	32.6086956521739	11562
393	31.7391304347826	66.5217391304348	34.7826086956522	12296
398	32.6086956521739	66.5217391304348	33.9130434782609	12094
418	32.1739130434783	67.3913043478261	35.2173913043478	12617
423	32.6086956521739	66.9565217391304	34.3478260869565	12211
433	33.0434782608696	66.9565217391304	33.9130434782609	12025
439	26.9565217391304	71.304347826087	44.3478260869565	15398
457	26.9565217391304	71.7391304347826	44.7826086956522	15622
460	33.4782608695652	66.5217391304348	33.0434782608696	11832
463	31.304347826087	65.6521739130435	34.3478260869565	12444
471	33.0434782608696	66.5217391304348	33.4782608695652	11887
477	33.0434782608696	65.2173913043478	32.1739130434783	11447
480	33.4782608695652	64.7826086956522	31.304347826087	11032
483	27.3913043478261	71.304347826087	43.9130434782609	15512
487	33.0434782608696	66.0869565217391	33.0434782608696	11675
493	32.6086956521739	67.3913043478261	34.7826086956522	12326
498	33.0434782608696	66.9565217391304	33.9130434782609	12118
506	32.6086956521739	66.5217391304348	33.9130434782609	11894
509	32.6086956521739	66.9565217391304	34.3478260869565	11865
514	32.6086956521739	66.5217391304348	33.9130434782609	12055
517	32.1739130434783	66.9565217391304	34.7826086956522	12155
520	32.1739130434783	66.9565217391304	34.7826086956522	11863
526	26.9565217391304	71.7391304347826	44.7826086956522	15649
529	33.4782608695652	66.9565217391304	33.4782608695652	11888
534	27.3913043478261	70.8695652173913	43.4782608695652	15239
537	33.9130434782609	65.6521739130435	31.7391304347826	11605
543	33.0434782608696	66.9565217391304	33.9130434782609	12285
546	31.7391304347826	65.6521739130435	33.9130434782609	12015
550	27.8260869565217	71.304347826087	43.4782608695652	15224
559	31.7391304347826	66.0869565217391	34.3478260869565	12492
