t_start	t_max	t_end	voltage	width	spacing	area	barcode	is_false_drop	id
0.001265	0.001645	0.00199	0.00495267751529223	0.000725	0.00351	2.87601366819458e-06	1	0	1
0.0055	0.005955	0.006275	0.00516630056216723	0.000775	0.002765	3.20146736817794e-06	2	0	2
0.00904	0.00935	0.009785	0.00498319509341723	0.000744999999999999	0.00314	2.98117073412542e-06	3	0	3
0.012925	0.013295	0.013715	0.00522733571841723	0.000790000000000001	0.002555	3.29483101723545e-06	4	0	4
0.01627	0.016725	0.017	0.00528837087466723	0.000729999999999998	0.003145	3.00636787608354e-06	5	0	5
0.020145	0.02059	0.02092	0.00531888845279223	0.000775000000000001	0.00261	3.19612679200607e-06	6	0	6
0.02353	0.02395	0.024245	0.00525785329654223	0.000715	0.003535	2.93390876804165e-06	7	0	7
0.02778	0.02812	0.02856	0.00525785329654223	0.000780000000000003	0.002635	3.27780546278565e-06	8	0	8
0.031195	0.031575	0.031895	0.00516630056216723	0.000699999999999996	0.004615	2.80499214046852e-06	9	0	9
0.03651	0.036925	0.03727	0.00568509939029223	0.000760000000000004	0.00742	3.28632637537043e-06	10	0	10
0.04469	0.045735	0.046025	0.00620389821841723	0.001335	0.005725	5.80040622986658e-06	11	0	11
0.05175	0.05216	0.05251	0.00534940603091723	0.000759999999999997	0.004885	3.19645210779231e-06	12	0	12
0.057395	0.057765	0.058145	0.00525785329654223	0.000750000000000001	0.00529	3.10572660217063e-06	13	0	13
0.063435	0.06384	0.064215	0.00537992360904223	0.000780000000000003	0.004915	3.26086820692628e-06	14	0	14
0.06913	0.06962	0.069895	0.00492215993716723	0.000765000000000002	0.00655	3.06725431372814e-06	15	0	15
0.076445	0.076805	0.07721	0.00507474782779223	0.000765000000000002	0.00637499999999999	3.15789152075939e-06	16	0	16
0.083585	0.08398	0.08428	0.00495267751529223	0.000695000000000001	0.019745	2.81730761031393e-06	17	0	17
0.291055	0.291535	0.29182	0.00525785329654223	0.000765000000000016	0.00321499999999997	3.18642545630627e-06	18	0	18
0.295035	0.29553	0.29583	0.00547147634341723	0.00079499999999999	0.00253000000000003	3.36659147512441e-06	19	0	19
0.29836	0.29875	0.29908	0.00507474782779223	0.000719999999999998	0.00342999999999999	2.88619290757124e-06	20	0	20
0.30251	0.30296	0.303295	0.00537992360904223	0.00078499999999998	0.00282500000000002	3.38756030544024e-06	21	0	21
0.30612	0.30649	0.306845	0.00507474782779223	0.000724999999999976	0.00357000000000002	2.96512499631958e-06	22	0	22
0.310415	0.310895	0.31118	0.00531888845279223	0.000765000000000016	0.00291999999999998	3.19100309302502e-06	23	0	23
0.3141	0.31439	0.31479	0.00495267751529223	0.000690000000000024	0.00353999999999999	2.79483304109685e-06	24	0	24
0.31833	0.31882	0.319085	0.00528837087466723	0.000755000000000006	0.00281999999999999	3.12835375927835e-06	25	0	25
0.321905	0.32228	0.322615	0.00528837087466723	0.000709999999999988	0.00332000000000005	2.89663317343394e-06	26	0	26
0.325935	0.32641	0.326685	0.00522733571841723	0.000749999999999973	0.00259500000000001	3.15501249084251e-06	27	0	27
0.32928	0.329685	0.33002	0.00504423024966723	0.000739999999999963	0.00307000000000002	2.97914294225209e-06	28	0	28
0.33309	0.333465	0.33384	0.00513578298404223	0.000750000000000028	0.00274999999999997	3.12464750060813e-06	29	0	29
0.33659	0.33696	0.337315	0.00510526540591723	0.000725000000000031	0.00342999999999999	2.86991015256958e-06	30	0	30
0.340745	0.34109	0.341415	0.00574613454654223	0.000670000000000004	0.00203500000000001	2.89154975446288e-06	31	0	31
0.34345	0.343825	0.344085	0.00473905446841723	0.000634999999999997	0.00361499999999998	2.46460496720889e-06	32	0	32
0.3477	0.348115	0.348465	0.00510526540591723	0.000765000000000016	0.00256999999999996	3.17269254615002e-06	33	0	33
0.351035	0.35146	0.35174	0.00504423024966723	0.000705000000000011	0.00303500000000001	2.83158658273248e-06	34	0	34
0.354775	0.35529	0.35553	0.00507474782779223	0.000755000000000006	0.00245000000000001	3.08868090771584e-06	35	0	35
0.35798	0.358265	0.358665	0.00501371267154223	0.000684999999999991	0.00307999999999997	2.73177009297351e-06	36	0	36
0.361745	0.362035	0.362505	0.00525785329654223	0.000760000000000038	0.00240499999999999	3.19156929529231e-06	37	0	37
0.36491	0.365355	0.36561	0.00513578298404223	0.000699999999999978	0.00305	2.74777168148414e-06	38	0	38
0.36866	0.36913	0.369415	0.00537992360904223	0.000755000000000006	0.00259000000000004	3.12957446240335e-06	39	0	39
0.372005	0.372345	0.372685	0.00480008962466723	0.000679999999999958	0.00349500000000003	2.65161730110017e-06	40	0	40
0.37618	0.3765	0.37683	0.00589872243716723	0.000649999999999984	0.000705000000000011	2.93806505181329e-06	41	0	41
0.377535	0.37774	0.378125	0.00409818532779223	0.000589999999999979	0.00376500000000002	1.99393174464575e-06	42	0	42
0.38189	0.38242	0.382695	0.00528837087466723	0.000805	0.00870500000000002	3.39094124832421e-06	43	0	43
0.396935	0.3973	0.397715	0.00544095876529223	0.000780000000000003	0.003025	3.31991972059815e-06	44	0	44
0.40074	0.40118	0.401515	0.00544095876529223	0.000775000000000026	0.00234499999999999	3.27699837403732e-06	45	0	45
0.40386	0.40433	0.404575	0.00498319509341723	0.000715000000000021	0.00321499999999997	2.84464485202603e-06	46	0	46
0.40779	0.40824	0.408555	0.00519681814029223	0.000765000000000016	0.00253000000000003	3.14629484107189e-06	47	0	47
0.411085	0.411425	0.411785	0.00510526540591723	0.000699999999999978	0.00307999999999997	2.83398383968727e-06	48	0	48
0.414865	0.415275	0.41561	0.00510526540591723	0.000745000000000051	0.00250499999999998	3.01870735521917e-06	49	0	49
0.418115	0.41853	0.418825	0.00510526540591723	0.000709999999999988	0.00329499999999999	2.82842638632457e-06	50	0	50
0.42212	0.422625	0.422885	0.00513578298404223	0.000765000000000016	0.00241000000000002	3.13500333716564e-06	51	0	51
0.425295	0.42564	0.426	0.00495267751529223	0.000704999999999956	0.00330000000000003	2.84989712960748e-06	52	0	52
0.4293	0.429675	0.43005	0.00519681814029223	0.000749999999999973	0.002525	3.06101835021751e-06	53	0	53
0.432575	0.432905	0.433275	0.00489164235904223	0.000700000000000034	0.00337500000000002	2.75494331234352e-06	54	0	54
0.43665	0.43706	0.437405	0.00507474782779223	0.00075499999999995	0.002585	3.07922045849709e-06	55	0	55
