slice	left	right	width	intensity
1	32.6086956521739	69.5652173913044	36.9565217391304	12975
7	33.0434782608696	70.4347826086957	37.3913043478261	12598
9	29.1304347826087	66.5217391304348	37.3913043478261	13036
12	32.6086956521739	69.5652173913044	36.9565217391304	12795
14	29.5652173913044	66.9565217391304	37.3913043478261	13097
17	32.6086956521739	69.5652173913044	36.9565217391304	12793
25	29.5652173913044	66.5217391304348	36.9565217391304	12924
28	32.6086956521739	70.4347826086957	37.8260869565217	13019
30	29.5652173913044	66.0869565217391	36.5217391304348	12789
33	32.6086956521739	70	37.3913043478261	12912
38	32.6086956521739	70.4347826086957	37.8260869565217	13294
41	30	66.9565217391304	36.9565217391304	12868
44	32.1739130434783	70.4347826086957	38.2608695652174	12477
46	29.1304347826087	66.5217391304348	37.3913043478261	13012
51	24.7826086956522	74.7826086956522	50	17045
59	30.4347826086957	67.8260869565217	37.3913043478261	13111
63	24.3478260869565	75.6521739130435	51.304347826087	17674
67	30.8695652173913	67.3913043478261	36.5217391304348	13103
73	34.7826086956522	72.1739130434783	37.3913043478261	12906
78	33.9130434782609	70.8695652173913	36.9565217391304	12452
83	32.1739130434783	70	37.8260869565217	12937
85	29.1304347826087	66.9565217391304	37.8260869565217	13300
89	24.7826086956522	76.0869565217391	51.304347826087	17673
93	29.5652173913044	66.9565217391304	37.3913043478261	13274
98	29.1304347826087	65.6521739130435	36.5217391304348	12765
101	32.6086956521739	69.5652173913044	36.9565217391304	12804
109	29.5652173913044	66.0869565217391	36.5217391304348	12733
112	32.6086956521739	70	37.3913043478261	13015
114	30	67.3913043478261	37.3913043478261	13223
117	32.6086956521739	70	37.3913043478261	13131
125	29.5652173913044	66.9565217391304	37.3913043478261	13031
128	32.6086956521739	69.5652173913044	36.9565217391304	12725
130	29.5652173913044	66.9565217391304	37.3913043478261	13286
134	31.7391304347826	69.5652173913044	37.8260869565217	13013
136	30.4347826086957	67.8260869565217	37.3913043478261	13245
139	31.7391304347826	70.8695652173913	39.1304347826087	13494
142	23.0434782608696	75.6521739130435	52.6086956521739	18204
154	31.7391304347826	69.1304347826087	37.3913043478261	13020
157	31.304347826087	68.695652173913	37.3913043478261	12906
160	31.304347826087	69.1304347826087	37.8260869565217	13101
170	33.0434782608696	70.8695652173913	37.8260869565217	13230
178	29.5652173913044	64.7826086956522	35.2173913043478	12220
183	30	66.5217391304348	36.5217391304348	12735
186	32.6086956521739	69.5652173913044	36.9565217391304	12633
188	29.1304347826087	67.8260869565217	38.695652173913	13644
191	32.1739130434783	70	37.8260869565217	13332
199	29.1304347826087	66.9565217391304	37.8260869565217	13279
202	32.6086956521739	70	37.3913043478261	12857
204	29.1304347826087	67.3913043478261	38.2608695652174	13498
207	32.6086956521739	70	37.3913043478261	13186
210	29.1304347826087	66.5217391304348	37.3913043478261	12973
213	32.6086956521739	70	37.3913043478261	12784
215	29.5652173913044	66.9565217391304	37.3913043478261	13188
218	32.6086956521739	69.5652173913044	36.9565217391304	12982
224	32.1739130434783	69.5652173913044	37.3913043478261	12656
226	30.4347826086957	66.5217391304348	36.0869565217391	12658
232	30.4347826086957	67.8260869565217	37.3913043478261	12942
235	32.1739130434783	70.4347826086957	38.2608695652174	13094
239	23.9130434782609	75.2173913043478	51.304347826087	17389
243	32.6086956521739	70	37.3913043478261	13003
252	31.304347826087	66.5217391304348	35.2173913043478	12192
254	32.6086956521739	70	37.3913043478261	13069
257	30	67.3913043478261	37.3913043478261	12968
262	29.5652173913044	67.3913043478261	37.8260869565217	13276
270	33.4782608695652	70.4347826086957	36.9565217391304	12696
275	33.0434782608696	70.4347826086957	37.3913043478261	13085
