slice	left	right	width	intensity
3	33.4782608695652	68.695652173913	35.2173913043478	12711
5	31.304347826087	66.5217391304348	35.2173913043478	12340
7	32.6086956521739	67.8260869565217	35.2173913043478	13094
11	33.0434782608696	67.8260869565217	34.7826086956522	13309
13	31.304347826087	66.5217391304348	35.2173913043478	13383
15	33.0434782608696	68.2608695652174	35.2173913043478	13004
18	32.1739130434783	69.5652173913044	37.3913043478261	13950
20	31.304347826087	65.2173913043478	33.9130434782609	12975
22	33.0434782608696	66.9565217391304	33.9130434782609	12838
24	31.7391304347826	66.0869565217391	34.3478260869565	13058
26	32.6086956521739	67.8260869565217	35.2173913043478	13249
28	31.7391304347826	66.5217391304348	34.7826086956522	13076
30	33.0434782608696	67.3913043478261	34.3478260869565	12531
33	33.9130434782609	69.1304347826087	35.2173913043478	13327
42	17.8260869565217	81.7391304347826	63.9130434782609	23578
46	31.304347826087	67.3913043478261	36.0869565217391	13671
49	27.3913043478261	62.1739130434783	34.7826086956522	12830
51	34.7826086956522	70.4347826086957	35.6521739130435	13356
55	33.4782608695652	68.695652173913	35.2173913043478	12552
58	33.0434782608696	68.695652173913	35.6521739130435	12915
60	30.8695652173913	66.0869565217391	35.2173913043478	13269
62	33.0434782608696	68.695652173913	35.6521739130435	12941
67	30.8695652173913	64.7826086956522	33.9130434782609	13012
69	33.0434782608696	68.695652173913	35.6521739130435	13497
71	30.8695652173913	66.5217391304348	35.6521739130435	13272
73	33.0434782608696	68.695652173913	35.6521739130435	12206
78	31.304347826087	66.5217391304348	35.2173913043478	12386
82	31.304347826087	66.5217391304348	35.2173913043478	13493
84	32.6086956521739	68.2608695652174	35.6521739130435	13514
86	31.304347826087	66.0869565217391	34.7826086956522	12849
88	33.0434782608696	68.695652173913	35.6521739130435	11992
91	33.0434782608696	68.695652173913	35.6521739130435	13481
95	33.0434782608696	68.2608695652174	35.2173913043478	12622
100	31.304347826087	66.0869565217391	34.7826086956522	12922
102	32.6086956521739	68.2608695652174	35.6521739130435	12881
104	31.304347826087	66.0869565217391	34.7826086956522	13137
106	33.0434782608696	68.2608695652174	35.2173913043478	12940
110	33.0434782608696	67.8260869565217	34.7826086956522	12304
114	32.6086956521739	67.3913043478261	34.7826086956522	13010
120	20	79.5652173913044	59.5652173913044	21740
123	31.304347826087	67.3913043478261	36.0869565217391	13781
132	33.9130434782609	69.1304347826087	35.2173913043478	12450
134	30.8695652173913	66.0869565217391	35.2173913043478	12604
136	33.0434782608696	68.2608695652174	35.2173913043478	13123
138	31.304347826087	66.5217391304348	35.2173913043478	12590
140	33.0434782608696	68.2608695652174	35.2173913043478	13324
142	31.304347826087	65.2173913043478	33.9130434782609	12948
144	34.3478260869565	67.3913043478261	33.0434782608696	12317
151	33.0434782608696	67.8260869565217	34.7826086956522	13036
153	30.8695652173913	66.5217391304348	35.6521739130435	12749
155	33.4782608695652	67.8260869565217	34.3478260869565	12998
157	30.8695652173913	66.5217391304348	35.6521739130435	13575
159	33.4782608695652	67.8260869565217	34.3478260869565	12546
166	34.3478260869565	66.9565217391304	32.6086956521739	12057
168	31.304347826087	66.5217391304348	35.2173913043478	13130
170	33.0434782608696	67.8260869565217	34.7826086956522	12997
172	31.304347826087	66.5217391304348	35.2173913043478	13083
174	33.0434782608696	67.8260869565217	34.7826086956522	12400
176	31.304347826087	66.9565217391304	35.6521739130435	13114
178	32.6086956521739	66.9565217391304	34.3478260869565	12360
180	31.304347826087	66.9565217391304	35.6521739130435	13074
184	31.304347826087	66.9565217391304	35.6521739130435	12258
187	30.4347826086957	66.5217391304348	36.0869565217391	13510
191	31.304347826087	66.0869565217391	34.7826086956522	12733
194	26.9565217391304	73.0434782608696	46.0869565217391	17263
196	32.1739130434783	66.9565217391304	34.7826086956522	11648
199	33.0434782608696	68.695652173913	35.6521739130435	13514
208	31.304347826087	66.5217391304348	35.2173913043478	12610
212	31.304347826087	66.5217391304348	35.2173913043478	13407
214	33.0434782608696	68.2608695652174	35.2173913043478	13164
216	31.304347826087	66.0869565217391	34.7826086956522	13167
218	33.0434782608696	68.2608695652174	35.2173913043478	13112
223	30.4347826086957	65.6521739130435	35.2173913043478	13355
226	26.5217391304348	73.4782608695652	46.9565217391304	17476
228	31.304347826087	66.5217391304348	35.2173913043478	12897
232	29.1304347826087	64.3478260869565	35.2173913043478	11644
236	30	65.2173913043478	35.2173913043478	13137
238	33.4782608695652	68.695652173913	35.2173913043478	13121
240	30.8695652173913	66.0869565217391	35.2173913043478	13433
242	33.0434782608696	68.2608695652174	35.2173913043478	12834
244	31.7391304347826	66.0869565217391	34.3478260869565	12933
246	33.0434782608696	66.9565217391304	33.9130434782609	12869
248	31.304347826087	66.5217391304348	35.2173913043478	13138
