slice	left	right	width	intensity
2	33.0434782608696	66.9565217391304	33.9130434782609	11584
10	32.1739130434783	67.3913043478261	35.2173913043478	11814
13	33.0434782608696	65.2173913043478	32.1739130434783	10725
20	32.6086956521739	61.7391304347826	29.1304347826087	10395
23	32.1739130434783	67.3913043478261	35.2173913043478	12077
26	32.6086956521739	66.9565217391304	34.3478260869565	11763
30	33.9130434782609	64.3478260869565	30.4347826086957	10389
33	31.7391304347826	67.3913043478261	35.6521739130435	11968
36	32.6086956521739	66.9565217391304	34.3478260869565	11647
39	32.6086956521739	66.5217391304348	33.9130434782609	11566
42	32.6086956521739	66.9565217391304	34.3478260869565	11489
46	32.1739130434783	66.9565217391304	34.7826086956522	11768
49	32.6086956521739	67.3913043478261	34.7826086956522	11827
61	23.9130434782609	75.6521739130435	51.7391304347826	17360
69	27.3913043478261	71.7391304347826	44.3478260869565	14677
73	33.4782608695652	65.2173913043478	31.7391304347826	11227
77	34.7826086956522	64.3478260869565	29.5652173913044	11083
81	32.6086956521739	67.3913043478261	34.7826086956522	11643
84	32.6086956521739	66.0869565217391	33.4782608695652	11465
88	32.1739130434783	67.8260869565217	35.6521739130435	12030
92	32.6086956521739	66.5217391304348	33.9130434782609	11467
96	32.6086956521739	66.5217391304348	33.9130434782609	11205
107	23.9130434782609	75.6521739130435	51.7391304347826	17061
112	32.6086956521739	65.2173913043478	32.6086956521739	11088
116	32.1739130434783	67.8260869565217	35.6521739130435	12023
119	29.1304347826087	64.3478260869565	35.2173913043478	12093
122	33.4782608695652	67.3913043478261	33.9130434782609	11521
126	31.304347826087	65.6521739130435	34.3478260869565	11605
130	32.6086956521739	66.9565217391304	34.3478260869565	11524
139	26.9565217391304	72.1739130434783	45.2173913043478	15018
145	32.1739130434783	67.3913043478261	35.2173913043478	11819
148	32.6086956521739	67.3913043478261	34.7826086956522	11729
151	26.9565217391304	71.304347826087	44.3478260869565	15143
156	36.5217391304348	67.8260869565217	31.304347826087	10748
159	29.1304347826087	63.0434782608696	33.9130434782609	11524
163	32.1739130434783	66.5217391304348	34.3478260869565	11538
167	32.1739130434783	66.9565217391304	34.7826086956522	11577
170	32.6086956521739	65.2173913043478	32.6086956521739	10869
174	28.2608695652174	71.304347826087	43.0434782608696	14540
178	32.6086956521739	66.5217391304348	33.9130434782609	11667
186	33.0434782608696	66.9565217391304	33.9130434782609	11441
196	31.304347826087	66.9565217391304	35.6521739130435	11987
199	33.4782608695652	66.0869565217391	32.6086956521739	10856
202	31.7391304347826	66.9565217391304	35.2173913043478	11888
205	33.0434782608696	66.9565217391304	33.9130434782609	11431
212	32.6086956521739	66.9565217391304	34.3478260869565	11472
215	31.7391304347826	66.9565217391304	35.2173913043478	11867
218	32.6086956521739	67.3913043478261	34.7826086956522	11742
224	26.9565217391304	72.1739130434783	45.2173913043478	15187
228	33.4782608695652	66.5217391304348	33.0434782608696	11569
233	31.7391304347826	66.9565217391304	35.2173913043478	11912
236	33.4782608695652	66.9565217391304	33.4782608695652	11492
240	31.304347826087	61.7391304347826	30.4347826086957	10882
248	33.0434782608696	65.2173913043478	32.1739130434783	10810
251	33.9130434782609	66.5217391304348	32.6086956521739	11366
255	31.7391304347826	65.2173913043478	33.4782608695652	11368
260	32.6086956521739	67.3913043478261	34.7826086956522	11438
270	33.0434782608696	65.2173913043478	32.1739130434783	10596
273	31.7391304347826	67.3913043478261	35.6521739130435	12127
276	33.0434782608696	66.9565217391304	33.9130434782609	11560
280	31.7391304347826	66.9565217391304	35.2173913043478	11749
283	33.0434782608696	66.9565217391304	33.9130434782609	11417
293	32.1739130434783	66.9565217391304	34.7826086956522	11741
296	33.0434782608696	66.9565217391304	33.9130434782609	11427
300	32.1739130434783	67.3913043478261	35.2173913043478	11691
303	32.6086956521739	65.6521739130435	33.0434782608696	11080
306	31.7391304347826	67.3913043478261	35.6521739130435	12091
313	32.1739130434783	67.3913043478261	35.2173913043478	11869
316	33.0434782608696	66.9565217391304	33.9130434782609	11426
320	31.7391304347826	67.3913043478261	35.6521739130435	11816
323	33.0434782608696	65.2173913043478	32.1739130434783	10809
333	31.7391304347826	67.3913043478261	35.6521739130435	12025
336	33.0434782608696	66.5217391304348	33.4782608695652	11395
340	31.7391304347826	67.3913043478261	35.6521739130435	11903
343	32.6086956521739	65.2173913043478	32.6086956521739	11025
350	33.0434782608696	65.2173913043478	32.1739130434783	10576
353	31.7391304347826	67.3913043478261	35.6521739130435	12095
356	33.0434782608696	66.5217391304348	33.4782608695652	11400
360	31.7391304347826	67.3913043478261	35.6521739130435	11901
363	32.6086956521739	66.9565217391304	34.3478260869565	11612
367	31.7391304347826	67.3913043478261	35.6521739130435	11898
370	33.4782608695652	65.2173913043478	31.7391304347826	10508
374	31.7391304347826	67.3913043478261	35.6521739130435	11904
377	32.6086956521739	66.9565217391304	34.3478260869565	11527
380	31.7391304347826	67.3913043478261	35.6521739130435	12174
385	27.3913043478261	71.7391304347826	44.3478260869565	14794
389	33.4782608695652	66.0869565217391	32.6086956521739	11309
397	33.0434782608696	66.9565217391304	33.9130434782609	11464
401	31.304347826087	67.3913043478261	36.0869565217391	11893
404	33.4782608695652	65.2173913043478	31.7391304347826	10675
407	31.7391304347826	66.9565217391304	35.2173913043478	11935
410	33.0434782608696	66.9565217391304	33.9130434782609	11506
416	32.6086956521739	66.9565217391304	34.3478260869565	11719
420	32.1739130434783	66.9565217391304	34.7826086956522	11735
423	33.0434782608696	66.5217391304348	33.4782608695652	11392
427	32.1739130434783	66.9565217391304	34.7826086956522	11583
430	32.6086956521739	66.9565217391304	34.3478260869565	11819
