slice	left	right	width	intensity
1	24.3478260869565	63.4782608695652	39.1304347826087	7203
47	28.2608695652174	75.6521739130435	47.3913043478261	8451
66	32.6086956521739	71.7391304347826	39.1304347826087	7440
76	23.0434782608696	71.304347826087	48.2608695652174	9126
86	32.1739130434783	70.8695652173913	38.695652173913	7335
94	23.0434782608696	61.304347826087	38.2608695652174	7230
102	27.3913043478261	66.0869565217391	38.695652173913	7488
111	22.1739130434783	60.4347826086957	38.2608695652174	7353
120	26.5217391304348	65.6521739130435	39.1304347826087	7374
127	24.3478260869565	60	35.6521739130435	6873
134	28.2608695652174	66.9565217391304	38.695652173913	7482
142	21.304347826087	59.5652173913044	38.2608695652174	7365
150	26.9565217391304	65.6521739130435	38.695652173913	7488
159	22.6086956521739	61.304347826087	38.695652173913	7374
167	26.0869565217391	65.2173913043478	39.1304347826087	7590
176	22.1739130434783	60.4347826086957	38.2608695652174	7260
184	28.2608695652174	66.5217391304348	38.2608695652174	7104
192	21.304347826087	59.5652173913044	38.2608695652174	7194
200	26.9565217391304	66.0869565217391	39.1304347826087	7512
209	22.6086956521739	60.8695652173913	38.2608695652174	7152
217	27.3913043478261	66.0869565217391	38.695652173913	7362
225	22.1739130434783	60.4347826086957	38.2608695652174	7338
233	26.9565217391304	65.6521739130435	38.695652173913	7461
242	21.7391304347826	60	38.2608695652174	7218
250	26.0869565217391	66.0869565217391	40	7632
259	22.6086956521739	61.304347826087	38.695652173913	7386
266	30.4347826086957	66.9565217391304	36.5217391304348	6933
274	20.4347826086957	59.1304347826087	38.695652173913	7257
283	25.6521739130435	65.6521739130435	40	7512
292	23.0434782608696	62.1739130434783	39.1304347826087	7428
301	27.8260869565217	65.6521739130435	37.8260869565217	7086
309	21.7391304347826	60.4347826086957	38.695652173913	7455
316	32.1739130434783	67.8260869565217	35.6521739130435	6516
323	20	57.3913043478261	37.3913043478261	6999
330	26.0869565217391	65.6521739130435	39.5652173913044	7554
339	22.6086956521739	60.4347826086957	37.8260869565217	7017
352	23.0434782608696	65.6521739130435	42.6086956521739	7941
361	23.9130434782609	62.6086956521739	38.695652173913	7302
376	17.3913043478261	56.0869565217391	38.695652173913	7392
383	30	68.695652173913	38.695652173913	7203
391	20.8695652173913	58.695652173913	37.8260869565217	7167
401	25.6521739130435	64.7826086956522	39.1304347826087	7392
409	25.2173913043478	62.1739130434783	36.9565217391304	6972
419	25.2173913043478	63.9130434782609	38.695652173913	7293
433	20.4347826086957	67.8260869565217	47.3913043478261	8511
444	22.6086956521739	63.0434782608696	40.4347826086957	7707
462	20	59.1304347826087	39.1304347826087	7305
477	20.8695652173913	69.1304347826087	48.2608695652174	8682
494	38.695652173913	76.9565217391304	38.2608695652174	7320
502	19.1304347826087	56.5217391304348	37.3913043478261	7062
510	27.8260869565217	66.5217391304348	38.695652173913	7404
518	21.7391304347826	57.3913043478261	35.6521739130435	6795
525	29.5652173913044	67.8260869565217	38.2608695652174	7203
533	21.304347826087	60	38.695652173913	7359
541	27.3913043478261	65.6521739130435	38.2608695652174	7368
550	22.1739130434783	59.5652173913044	37.3913043478261	6978
557	27.8260869565217	66.5217391304348	38.695652173913	7416
565	21.7391304347826	60	38.2608695652174	7398
573	26.9565217391304	65.6521739130435	38.695652173913	7470
582	22.6086956521739	61.304347826087	38.695652173913	7329
