slice	left	right	width	intensity
4	31.304347826087	67.8260869565217	36.5217391304348	12117
7	32.6086956521739	67.3913043478261	34.7826086956522	11693
14	32.1739130434783	67.8260869565217	35.6521739130435	11965
24	31.304347826087	67.8260869565217	36.5217391304348	12333
27	32.6086956521739	67.3913043478261	34.7826086956522	11784
31	31.7391304347826	67.8260869565217	36.0869565217391	11960
34	32.1739130434783	67.8260869565217	35.6521739130435	11962
37	31.304347826087	67.8260869565217	36.5217391304348	12391
41	32.1739130434783	68.2608695652174	36.0869565217391	12199
45	31.7391304347826	67.8260869565217	36.0869565217391	11942
48	32.6086956521739	67.8260869565217	35.2173913043478	11704
53	26.9565217391304	72.1739130434783	45.2173913043478	14960
58	32.1739130434783	66.0869565217391	33.9130434782609	11200
61	31.304347826087	66.0869565217391	34.7826086956522	11790
68	30.8695652173913	66.5217391304348	35.6521739130435	12155
72	32.1739130434783	68.695652173913	36.5217391304348	12123
77	26.9565217391304	72.1739130434783	45.2173913043478	14903
81	33.0434782608696	66.9565217391304	33.9130434782609	11447
85	30.4347826086957	67.3913043478261	36.9565217391304	12614
92	30.8695652173913	66.5217391304348	35.6521739130435	12043
95	32.6086956521739	67.8260869565217	35.2173913043478	11908
99	31.304347826087	67.3913043478261	36.0869565217391	12028
102	32.6086956521739	67.3913043478261	34.7826086956522	11623
119	31.304347826087	67.8260869565217	36.5217391304348	12280
122	33.0434782608696	67.3913043478261	34.3478260869565	11623
126	31.304347826087	67.8260869565217	36.5217391304348	12107
129	32.6086956521739	67.8260869565217	35.2173913043478	11712
132	31.304347826087	67.8260869565217	36.5217391304348	12435
135	33.0434782608696	67.3913043478261	34.3478260869565	11696
148	32.1739130434783	67.8260869565217	35.6521739130435	11920
151	31.304347826087	67.3913043478261	36.0869565217391	12212
155	31.304347826087	68.2608695652174	36.9565217391304	12506
159	32.1739130434783	67.3913043478261	35.2173913043478	11720
162	32.1739130434783	67.8260869565217	35.6521739130435	11867
167	26.5217391304348	72.6086956521739	46.0869565217391	15145
171	33.0434782608696	67.3913043478261	34.3478260869565	11609
175	30.8695652173913	67.3913043478261	36.5217391304348	12440
182	30.4347826086957	66.9565217391304	36.5217391304348	12253
188	31.304347826087	66.9565217391304	35.6521739130435	12131
191	33.0434782608696	67.8260869565217	34.7826086956522	11865
198	26.5217391304348	73.0434782608696	46.5217391304348	15481
208	35.2173913043478	70.8695652173913	35.6521739130435	12143
214	26.5217391304348	72.1739130434783	45.6521739130435	15062
219	33.4782608695652	66.0869565217391	32.6086956521739	10681
222	29.5652173913044	66.0869565217391	36.5217391304348	12444
226	32.6086956521739	67.8260869565217	35.2173913043478	11855
229	31.7391304347826	66.0869565217391	34.3478260869565	11580
233	31.7391304347826	68.695652173913	36.9565217391304	12473
236	32.6086956521739	66.5217391304348	33.9130434782609	11469
240	31.7391304347826	68.2608695652174	36.5217391304348	12284
243	32.6086956521739	67.3913043478261	34.7826086956522	11770
247	31.7391304347826	68.2608695652174	36.5217391304348	12208
250	32.6086956521739	67.3913043478261	34.7826086956522	11711
254	31.7391304347826	67.8260869565217	36.0869565217391	12141
257	32.6086956521739	67.3913043478261	34.7826086956522	11883
261	31.304347826087	67.8260869565217	36.5217391304348	12268
269	31.7391304347826	67.8260869565217	36.0869565217391	12223
273	32.6086956521739	66.0869565217391	33.4782608695652	11010
278	26.5217391304348	73.0434782608696	46.5217391304348	15554
283	32.6086956521739	66.9565217391304	34.3478260869565	11709
287	31.304347826087	67.3913043478261	36.0869565217391	12299
296	31.7391304347826	66.5217391304348	34.7826086956522	11681
305	31.7391304347826	67.8260869565217	36.0869565217391	12073
309	31.7391304347826	67.8260869565217	36.0869565217391	12196
313	32.6086956521739	66.9565217391304	34.3478260869565	11515
320	31.304347826087	68.2608695652174	36.9565217391304	12360
336	15.6521739130435	84.3478260869565	68.695652173913	22507
349	17.3913043478261	82.1739130434783	64.7826086956522	20925
380	26.0869565217391	69.5652173913044	43.4782608695652	12541
389	17.3913043478261	83.9130434782609	66.5217391304348	21569
402	16.5217391304348	80.4347826086957	63.9130434782609	20738
417	20.8695652173913	79.1304347826087	58.2608695652174	19060
432	21.304347826087	78.2608695652174	56.9565217391304	18783
444	19.1304347826087	80.4347826086957	61.304347826087	20382
459	21.304347826087	78.2608695652174	56.9565217391304	18549
467	32.1739130434783	66.9565217391304	34.7826086956522	11656
472	32.6086956521739	69.1304347826087	36.5217391304348	12449
477	32.6086956521739	68.2608695652174	35.6521739130435	12083
484	32.1739130434783	66.9565217391304	34.7826086956522	11732
504	17.8260869565217	81.7391304347826	63.9130434782609	20575
519	20.4347826086957	79.1304347826087	58.695652173913	19182
