t_start	t_max	t_end	voltage	width	spacing	area	barcode	is_false_drop	id
0.00067	0.001005	0.00123	0.00395671225308696	0.00056	0.0158	1.74283612416601e-06	0	1	1
0.07595	0.07642	0.07685	0.00694743490933696	0.000899999999999998	0.00393499999999999	4.93717834880931e-06	1	0	2
0.080785	0.08129	0.081565	0.00676432944058696	0.000780000000000003	0.004815	4.200684646017e-06	2	0	3
0.08638	0.08685	0.08714	0.00655070639371196	0.000759999999999997	0.01499	3.89617808650214e-06	3	0	4
0.206065	0.20642	0.206725	0.00786296225308696	0.000659999999999994	0.00056500000000001	3.79759548424032e-06	4	0	5
0.20729	0.20767	0.207915	0.00514689779996196	0.000624999999999987	0.00434000000000001	2.56536055538229e-06	5	0	6
0.212255	0.21275	0.21317	0.00722209311246196	0.000914999999999999	0.00198999999999999	5.13584177674624e-06	7	0	7
0.21516	0.215555	0.21595	0.00642863608121196	0.000790000000000013	0.00409499999999999	3.94117950292287e-06	8	0	8
0.220045	0.22052	0.220825	0.00774089194058696	0.000780000000000003	0.002	4.44390974367325e-06	0	1	9
0.222825	0.223875	0.224165	0.00725261069058696	0.00134000000000001	0.00351499999999999	6.81057802923009e-06	9	0	10
0.22768	0.228145	0.22852	0.00716105795621196	0.000840000000000007	0.00225999999999998	4.55115500815534e-06	10	0	11
0.23078	0.23123	0.23159	0.00652018881558696	0.000810000000000005	0.00318499999999999	4.06029177532836e-06	11	0	12
0.234775	0.23526	0.235635	0.00685588217496196	0.00086	0.002555	4.5987035598577e-06	12	0	13
0.23819	0.23859	0.239	0.00685588217496196	0.000810000000000005	0.00287999999999999	4.15993166790648e-06	13	0	14
0.24188	0.24227	0.242695	0.00618449545621196	0.00081500000000001	0.00264500000000001	3.91253383268755e-06	14	0	15
0.24534	0.245695	0.246145	0.00642863608121196	0.000805	0.002355	4.06751627070355e-06	15	0	16
0.2485	0.2489	0.249255	0.00633708334683696	0.000755000000000006	0.00282999999999997	3.7476103455492e-06	16	0	17
0.252085	0.252565	0.25286	0.00639811850308696	0.00077499999999997	0.013485	3.81163838943907e-06	17	0	18
0.285695	0.28615	0.28658	0.00737468100308696	0.000885000000000025	0.00327499999999997	5.00386526266925e-06	18	0	19
0.289855	0.290335	0.290705	0.00673381186246196	0.000850000000000017	0.00276999999999999	4.46621041193621e-06	19	0	20
0.293475	0.29398	0.29428	0.00658122397183696	0.000805	0.00274000000000002	4.1209220324223e-06	20	0	21
0.29702	0.29746	0.29784	0.00642863608121196	0.000819999999999987	0.00353000000000003	4.10260547989048e-06	21	0	22
0.30137	0.301895	0.3022	0.00685588217496196	0.000829999999999997	0.00216	4.3060519969526e-06	22	0	23
0.30436	0.304825	0.305145	0.00655070639371196	0.00078499999999998	0.00256000000000001	3.85807196704806e-06	23	0	24
0.307705	0.308205	0.30849	0.00639811850308696	0.00078499999999998	0.01022	3.88294379321994e-06	24	0	25
0.32482	0.325445	0.32571	0.00713054037808696	0.000890000000000002	0.00285000000000002	4.88555678291906e-06	25	0	26
0.32856	0.329125	0.32943	0.00716105795621196	0.000869999999999982	0.00227500000000003	4.66131145387295e-06	26	0	27
0.331705	0.332235	0.332505	0.00673381186246196	0.000799999999999967	0.00301000000000001	4.04529130318812e-06	27	0	28
0.335515	0.335965	0.33635	0.00655070639371196	0.000834999999999975	0.00234500000000004	4.30783018712428e-06	28	0	29
0.338695	0.339145	0.339495	0.00661174154996196	0.000799999999999967	0.00297500000000001	4.05154740670374e-06	29	0	30
0.34247	0.34284	0.343285	0.00682536459683696	0.00081500000000001	0.00192999999999999	4.29018886198442e-06	30	0	31
0.345215	0.34568	0.346	0.00682536459683696	0.000785000000000036	0.002855	3.96106879321994e-06	31	0	32
0.348855	0.349385	0.349705	0.00676432944058696	0.000849999999999962	0.00179499999999999	4.43615059748309e-06	32	0	33
0.3515	0.35187	0.35224	0.00615397787808696	0.000740000000000018	0.00416500000000003	3.54635292347165e-06	33	0	34
0.356405	0.35697	0.357245	0.00691691733121196	0.000839999999999952	0.00148500000000001	4.50858298667097e-06	34	0	35
0.35873	0.359135	0.35946	0.00618449545621196	0.000730000000000008	0.00316	3.48542349625328e-06	35	0	36
0.36262	0.363135	0.363485	0.00694743490933696	0.000865000000000005	0.00659999999999999	4.63145709182626e-06	36	0	37
0.37653	0.377595	0.377915	0.00798503256558696	0.00138499999999997	0.00368499999999999	7.75156953374401e-06	37	0	38
0.3816	0.38207	0.382445	0.00710002279996196	0.00084500000000004	0.00250999999999996	4.55751083504578e-06	38	0	39
0.384955	0.38544	0.385775	0.00673381186246196	0.000820000000000043	0.00318999999999997	4.14197315567173e-06	39	0	40
0.388965	0.38948	0.38979	0.00667277670621196	0.00082500000000002	0.00225999999999998	4.29588147279654e-06	40	0	41
