slice	left	right	width	intensity
12	33.4782608695652	64.7826086956522	31.304347826087	12155
14	33.4782608695652	66.0869565217391	32.6086956521739	12595
21	33.9130434782609	64.7826086956522	30.8695652173913	11785
25	33.9130434782609	66.9565217391304	33.0434782608696	12000
29	33.9130434782609	66.0869565217391	32.1739130434783	11865
31	33.0434782608696	65.6521739130435	32.6086956521739	12110
33	33.4782608695652	65.2173913043478	31.7391304347826	12240
35	33.4782608695652	65.6521739130435	32.1739130434783	12450
40	33.4782608695652	64.7826086956522	31.304347826087	11400
42	33.0434782608696	65.6521739130435	32.6086956521739	12430
44	33.4782608695652	66.0869565217391	32.6086956521739	12560
49	29.1304347826087	70	40.8695652173913	15380
52	33.4782608695652	64.7826086956522	31.304347826087	11930
54	33.0434782608696	65.6521739130435	32.6086956521739	12740
61	34.7826086956522	63.4782608695652	28.695652173913	11020
65	26.0869565217391	73.4782608695652	47.3913043478261	18005
69	33.0434782608696	65.2173913043478	32.1739130434783	11050
71	33.9130434782609	66.5217391304348	32.6086956521739	12585
73	31.304347826087	64.7826086956522	33.4782608695652	13020
75	34.7826086956522	66.9565217391304	32.1739130434783	12330
82	33.0434782608696	65.6521739130435	32.6086956521739	12035
84	34.7826086956522	63.4782608695652	28.695652173913	11195
91	33.4782608695652	64.7826086956522	31.304347826087	12075
93	33.4782608695652	65.2173913043478	31.7391304347826	12145
97	33.0434782608696	64.7826086956522	31.7391304347826	12090
100	33.4782608695652	65.6521739130435	32.1739130434783	12380
105	25.6521739130435	73.4782608695652	47.8260869565217	17255
109	33.4782608695652	64.7826086956522	31.304347826087	11850
112	33.0434782608696	65.6521739130435	32.6086956521739	12460
114	35.2173913043478	64.3478260869565	29.1304347826087	11680
117	29.1304347826087	70	40.8695652173913	15390
122	33.4782608695652	65.6521739130435	32.1739130434783	12510
125	33.4782608695652	64.7826086956522	31.304347826087	12150
127	34.7826086956522	63.9130434782609	29.1304347826087	11250
130	29.1304347826087	69.5652173913044	40.4347826086957	15175
133	33.9130434782609	65.2173913043478	31.304347826087	11180
135	33.0434782608696	65.6521739130435	32.6086956521739	12530
138	33.9130434782609	66.5217391304348	32.6086956521739	11545
152	33.4782608695652	64.7826086956522	31.304347826087	11825
155	33.4782608695652	65.6521739130435	32.1739130434783	11620
160	33.4782608695652	65.6521739130435	32.1739130434783	12170
162	33.4782608695652	65.6521739130435	32.1739130434783	12465
165	33.4782608695652	64.7826086956522	31.304347826087	11940
167	33.4782608695652	66.0869565217391	32.6086956521739	12545
169	33.0434782608696	65.6521739130435	32.6086956521739	12525
172	29.5652173913044	70	40.4347826086957	15425
175	33.4782608695652	64.3478260869565	30.8695652173913	11930
180	33.0434782608696	66.0869565217391	33.0434782608696	12675
182	33.0434782608696	66.0869565217391	33.0434782608696	11490
184	34.7826086956522	63.9130434782609	29.1304347826087	11190
186	32.6086956521739	65.2173913043478	32.6086956521739	12160
189	29.5652173913044	70.4347826086957	40.8695652173913	15575
192	33.0434782608696	63.9130434782609	30.8695652173913	11765
196	29.5652173913044	70	40.4347826086957	15285
199	33.4782608695652	64.7826086956522	31.304347826087	11445
204	33.0434782608696	66.0869565217391	33.0434782608696	12590
206	33.4782608695652	64.7826086956522	31.304347826087	12180
208	33.4782608695652	66.0869565217391	32.6086956521739	12510
212	29.1304347826087	70	40.8695652173913	15630
215	33.9130434782609	65.6521739130435	31.7391304347826	12090
217	33.0434782608696	65.2173913043478	32.1739130434783	11245
220	33.4782608695652	64.7826086956522	31.304347826087	11445
222	33.4782608695652	65.6521739130435	32.1739130434783	12405
224	34.3478260869565	63.9130434782609	29.5652173913044	11575
231	33.9130434782609	64.7826086956522	30.8695652173913	11480
233	33.0434782608696	65.6521739130435	32.6086956521739	12455
239	33.4782608695652	64.7826086956522	31.304347826087	11485
241	33.0434782608696	65.6521739130435	32.6086956521739	12635
248	26.0869565217391	73.0434782608696	46.9565217391304	17580
250	33.0434782608696	65.2173913043478	32.1739130434783	12040
264	28.2608695652174	69.1304347826087	40.8695652173913	15630
269	32.6086956521739	65.2173913043478	32.6086956521739	12610
274	29.1304347826087	69.1304347826087	40	15305
