t_start	t_max	t_end	voltage	width	spacing	area	injected	id	occupancy
0.248245	0.2489	0.249925	0.00561682871016338	0.00168000000000001	0.00209999999999996	5.91638274381281e-06	1	51	1
0.252025	0.25269	0.253655	0.00543372324141338	0.00163000000000002	0.00272499999999998	5.79652153291401e-06	0	52	0
0.25638	0.257055	0.258025	0.00537268808516338	0.00164500000000001	0.00236999999999998	5.66684574091021e-06	1	53	1
0.260395	0.261035	0.262025	0.00537268808516338	0.00163000000000002	0.00299499999999997	5.72663627900776e-06	1	54	1
0.26502	0.26566	0.266695	0.00552527597578838	0.00167500000000004	0.00225500000000001	5.89882716471512e-06	1	55	1
0.26895	0.269625	0.270595	0.00540320566328838	0.00164499999999995	0.00276000000000004	5.79532474481646e-06	1	56	1
0.273355	0.27404	0.275045	0.00558631113203838	0.00168999999999997	0.00215500000000002	6.05723731021132e-06	1	57	1
0.2772	0.27789	0.27884	0.00561682871016338	0.00163999999999997	0.00259500000000001	5.93279846259378e-06	1	58	1
0.281435	0.28203	0.28306	0.00518958261641338	0.00162499999999999	0.001975	5.49973011397256e-06	1	59	1
0.285035	0.285195	0.286605	0.00540320566328838	0.00157000000000002	0.00255	5.34781747436669e-06	1	60	1
0.289155	0.28984	0.290815	0.00558631113203838	0.00165999999999999	0.00233	5.89514114031267e-06	1	61	1
0.293145	0.29331	0.29473	0.00531165292891338	0.001585	0.00558500000000001	5.31381428978476e-06	1	62	1
0.300315	0.30047	0.301875	0.00570838144453838	0.00156000000000001	0.003025	5.58126100367131e-06	1	63	1
0.3049	0.305585	0.306565	0.00555579355391338	0.00166499999999997	0.00589500000000004	5.82099139714473e-06	1	64	1
0.31246	0.313115	0.314085	0.00543372324141338	0.00162499999999999	0.00236999999999998	5.75882435225382e-06	0	65	0
0.316455	0.317115	0.31808	0.00549475839766338	0.00162500000000004	0.00284499999999999	5.8557176628007e-06	1	66	1
0.320925	0.321565	0.32261	0.00558631113203838	0.00168499999999999	0.00164999999999998	5.95026522720738e-06	1	67	1
0.32426	0.32442	0.32583	0.00589148691328838	0.00157000000000002	0.00339499999999998	5.75934701538233e-06	1	68	1
0.329225	0.32994	0.330915	0.00592200449141338	0.00169000000000002	0.00573499999999999	6.1675583551332e-06	1	69	1
0.342725	0.34291	0.34421	0.00683753183516338	0.00148500000000001	0.00198500000000001	5.95711799103407e-06	1	70	1
0.346195	0.34635	0.34772	0.00589148691328838	0.001525	0.00287499999999996	5.50552160819059e-06	1	71	1
0.350595	0.35126	0.35223	0.00555579355391338	0.001635	0.00540499999999999	5.8104150026367e-06	1	72	1
0.357635	0.35825	0.35928	0.00543372324141338	0.00164500000000001	0.00208000000000003	5.79868167841021e-06	1	73	1
0.36136	0.36202	0.362985	0.00564734628828838	0.00162499999999999	0.00233	5.83038807295695e-06	1	74	1
0.365315	0.36595	0.36696	0.00531165292891338	0.00164500000000001	0.00212000000000001	5.67096561395708e-06	1	75	1
0.36908	0.36964	0.3707	0.00540320566328838	0.00162000000000001	0.00243499999999996	5.72189011104675e-06	1	76	1
0.373135	0.37382	0.374765	0.00543372324141338	0.00163000000000002	0.00205	5.75669609346089e-06	1	77	1
0.376815	0.37741	0.37845	0.00555579355391338	0.001635	0.00231500000000001	5.98268673115234e-06	1	78	1
0.380765	0.38133	0.382355	0.00522010019453838	0.00158999999999998	0.00230000000000002	5.45542382396059e-06	1	79	1
0.384655	0.38529	0.3863	0.00531165292891338	0.00164500000000001	0.001805	5.63068241083208e-06	1	80	1
0.388105	0.388735	0.389725	0.00546424081953838	0.00161999999999995	0.00228500000000004	5.80489792354675e-06	0	81	0
0.39201	0.392665	0.39364	0.00546424081953838	0.00162999999999996	0.00397500000000001	5.80979667939839e-06	1	82	1
0.40293	0.403725	0.40466	0.00665442636641338	0.00173000000000001	0.00595499999999999	6.68611578088349e-06	1	83	1
0.41572	0.416445	0.41739	0.00543372324141338	0.00167	0.00189499999999998	5.7889559117893e-06	0	84	0
0.419285	0.419875	0.420915	0.00589148691328838	0.00163000000000002	0.00277999999999995	6.32752739228902e-06	0	85	0
0.423695	0.424355	0.42537	0.00561682871016338	0.00167500000000004	0.00237999999999999	6.03142604166825e-06	1	86	1
0.42775	0.428435	0.429405	0.00534217050703838	0.00165500000000002	0.00262999999999997	5.79930797332435e-06	0	87	0
0.432035	0.432715	0.433685	0.00552527597578838	0.00164999999999998	0.00204500000000002	5.81318549969541e-06	1	88	1
0.43573	0.435895	0.43734	0.00549475839766338	0.00161	0.002585	5.57859413839824e-06	1	89	1
0.439925	0.44058	0.441575	0.00558631113203838	0.00164999999999998	0.00231000000000003	6.01399116375791e-06	1	90	1
0.443885	0.444575	0.44553	0.00549475839766338	0.00164500000000001	0.00267499999999998	5.92685550653522e-06	1	91	1
0.448205	0.448845	0.449845	0.00534217050703838	0.00163999999999997	0.00200500000000003	5.67965515204689e-06	1	92	1
0.45185	0.45248	0.453455	0.00552527597578838	0.00160499999999997	0.00275500000000001	5.73697239719117e-06	1	93	1
0.45621	0.45684	0.457875	0.00540320566328838	0.00166500000000003	0.00169999999999998	5.75827777409786e-06	1	94	1
0.459575	0.45977	0.46114	0.00616614511641338	0.00156499999999998	0.00325000000000003	5.68167180737839e-06	1	95	1
0.46439	0.46504	0.46609	0.00586096933516338	0.00169999999999998	0.00398999999999999	6.30383528481296e-06	1	96	1
0.47575	0.476445	0.477475	0.00601355722578838	0.00172500000000003	0.00244499999999997	6.45158022131705e-06	1	97	1
0.47992	0.480595	0.48158	0.00522010019453838	0.00165999999999999	0.00284499999999999	5.52053786882828e-06	1	98	1
0.484425	0.485095	0.48611	0.00537268808516338	0.00168500000000005	0.00217999999999996	5.85016757095738e-06	1	99	1
0.48829	0.48844	0.48992	0.00555579355391338	0.00163000000000002	0.00259500000000001	5.78996025361714e-06	1	100	1
0.492515	0.493125	0.494175	0.00537268808516338	0.00165999999999999	0.00214999999999999	5.77841140398454e-06	1	101	1
0.496325	0.49649	0.49795	0.00567786386641338	0.00162499999999999	0.00657500000000011	5.9521532096757e-06	1	102	1
0.504525	0.504685	0.50613	0.00528113535078838	0.00160499999999997	0.00229999999999997	5.49588353000366e-06	1	103	1
0.50843	0.50904	0.510055	0.00549475839766338	0.00162499999999999	0.00188500000000003	5.83466053389445e-06	1	104	1
0.51194	0.512115	0.51348	0.00579993417891338	0.00153999999999999	0.00356500000000004	5.58992662673367e-06	1	105	1
0.517045	0.51774	0.51875	0.00576941660078838	0.00170499999999996	0.00730000000000008	6.12363695766065e-06	1	106	1
0.531205	0.531975	0.53297	0.00668494394453838	0.00176500000000002	0.00234000000000001	6.71836762753609e-06	1	107	1
0.53531	0.53598	0.537095	0.00576941660078838	0.00178500000000004	0.00315999999999994	6.2816929712706e-06	1	108	1
0.540255	0.54092	0.541935	0.00540320566328838	0.00168000000000001	0.00219999999999998	5.64309783170343e-06	1	109	1
0.544135	0.54475	0.54576	0.00561682871016338	0.00162499999999999	0.00264000000000009	5.90561390303507e-06	1	110	1
0.5484	0.54905	0.550075	0.00546424081953838	0.00167499999999998	0.00205999999999995	5.82863673502762e-06	1	111	1
0.552135	0.55277	0.553795	0.00549475839766338	0.00165999999999999	0.00253500000000006	5.87042190203142e-06	1	112	1
0.55633	0.556985	0.557995	0.00540320566328838	0.00166500000000003	0.00222999999999995	5.91742694401973e-06	0	113	0
0.560225	0.560885	0.561885	0.00573889902266338	0.00165999999999999	0.00285500000000005	6.0668025172658e-06	1	114	1
0.56474	0.565425	0.566395	0.00546424081953838	0.00165499999999996	0.00229499999999994	5.80190196746497e-06	1	115	1
0.56869	0.56927	0.57031	0.00515906503828838	0.00162000000000007	0.00270000000000004	5.56472458370299e-06	1	116	1
0.57301	0.57361	0.57463	0.00500647714766338	0.00161999999999995	0.00209000000000004	5.34377731807798e-06	1	117	1
0.57672	0.576885	0.578325	0.00573889902266338	0.00160499999999997	0.00229000000000001	5.87155491672243e-06	1	118	1
0.580615	0.581295	0.58227	0.00540320566328838	0.00165499999999996	0.00182000000000004	5.7318641256681e-06	1	119	1
0.58409	0.58425	0.58571	0.00561682871016338	0.00161999999999995	0.00260000000000005	5.95626511104676e-06	1	120	1
0.58831	0.58895	0.589965	0.00543372324141338	0.00165499999999996	0.00222500000000003	5.8252479147306e-06	1	121	1
0.59219	0.59276	0.5938	0.00546424081953838	0.00161	0.00303500000000001	5.75880043722637e-06	0	122	0
0.596835	0.59749	0.59848	0.00567786386641338	0.00164500000000001	0.00261999999999996	5.80661624872271e-06	1	123	1
0.6011	0.60124	0.602715	0.00518958261641338	0.00161500000000003	0.00266	5.52016094796467e-06	1	124	1
0.605375	0.606115	0.60705	0.00543372324141338	0.00167499999999998	0.00163999999999997	5.88021144205887e-06	0	125	0
0.60869	0.60887	0.61025	0.00592200449141338	0.00156000000000001	0.00323499999999999	5.75795778101507e-06	1	126	1
0.613485	0.61414	0.615125	0.00561682871016338	0.00163999999999997	0.00633000000000006	5.90594299384377e-06	1	127	1
0.637095	0.63807	0.638885	0.00601355722578838	0.00178999999999996	0.00500500000000004	5.57903370661827e-06	1	128	1
0.649525	0.650475	0.65136	0.00628821542891338	0.00183499999999992	0.00226999999999999	6.16092307865376e-06	1	129	1
0.65363	0.65427	0.655265	0.00573889902266338	0.00163500000000005	0.00239	6.23583004169921e-06	1	130	1
0.657655	0.65829	0.65931	0.00543372324141338	0.00165499999999996	0.00219999999999998	5.85774913543372e-06	1	131	1
0.66151	0.66209	0.663135	0.00540320566328838	0.0016250000000001	0.00269499999999989	5.73898792647257e-06	1	132	1
0.66583	0.666545	0.66752	0.00549475839766338	0.00169000000000008	0.00217999999999996	5.91273657778945e-06	1	133	1
0.6697	0.67031	0.67134	0.00518958261641338	0.00163999999999997	0.00249500000000002	5.60366638251564e-06	1	134	1
0.673835	0.674515	0.675495	0.00531165292891338	0.00165999999999999	0.00218499999999999	5.68579055437516e-06	1	135	1
0.67768	0.67785	0.679305	0.00555579355391338	0.00162499999999999	0.00246000000000002	5.83954334639445e-06	1	136	1
0.681765	0.681945	0.683385	0.00555579355391338	0.00162000000000007	0.00285999999999997	5.88149704464051e-06	1	137	1
0.686245	0.686895	0.6879	0.00561682871016338	0.00165499999999996	0.00486500000000001	5.92244640105873e-06	1	138	1
0.69995	0.700115	0.70151	0.00637976816328838	0.00156000000000001	0.00329000000000002	5.85866578882757e-06	1	139	1
0.7048	0.70549	0.7065	0.00546424081953838	0.00170000000000003	0.00351499999999993	5.80380476723483e-06	1	140	1
0.71514	0.71591	0.71687	0.00683753183516338	0.00173000000000001	0.00394499999999998	6.73799566369599e-06	1	141	1
0.726	0.7267	0.72775	0.00647132089766338	0.00175000000000003	0.00232999999999994	6.72276876133676e-06	1	142	1
0.73008	0.73076	0.73177	0.00570838144453838	0.00169000000000008	0.00185499999999994	6.1150681207582e-06	1	143	1
0.733625	0.734225	0.73525	0.00573889902266338	0.00162499999999999	0.00258000000000003	6.1230516471757e-06	1	144	1
0.73783	0.73847	0.73949	0.00543372324141338	0.00165999999999999	0.001915	5.80709792742204e-06	1	145	1
0.741405	0.74158	0.74303	0.00561682871016338	0.00162499999999999	0.00267000000000006	5.90424061201945e-06	1	146	1
0.7457	0.74642	0.747375	0.00561682871016338	0.00167499999999998	0.00187499999999996	5.98183497721512e-06	1	147	1
0.74925	0.74941	0.75084	0.00543372324141338	0.00158999999999998	0.00246500000000005	5.44214867747621e-06	1	148	1
0.753305	0.754005	0.755	0.00583045175703838	0.001695	0.00217999999999996	6.3364811217309e-06	0	149	0
0.75718	0.75774	0.75877	0.00555579355391338	0.00158999999999998	0.00389000000000006	5.7184853473981e-06	1	150	1
0.76266	0.763355	0.76431	0.00598303964766338	0.00164999999999993	0.00911000000000006	6.06068305828916e-06	1	151	1
0.77878	0.77969	0.78056	0.00637976816328838	0.00178	0.00624499999999995	6.1139909077979e-06	1	152	1
0.792135	0.792855	0.79388	0.00634925058516338	0.001745	0.00177499999999997	6.55430375841094e-06	1	153	1
0.795655	0.79582	0.797235	0.00583045175703838	0.00158000000000003	0.00333499999999998	5.79216935521834e-06	1	154	1
0.80057	0.80124	0.8023	0.00573889902266338	0.00173000000000001	0.00134999999999996	6.11894659143036e-06	1	155	1
0.80365	0.80383	0.805255	0.00601355722578838	0.00160499999999997	0.00305500000000003	5.8872714694568e-06	1	156	1
0.80831	0.809005	0.809975	0.00534217050703838	0.00166500000000003	0.00379499999999999	5.6957167389416e-06	1	157	1
0.81921	0.819885	0.820975	0.00598303964766338	0.00176500000000002	0.002695	6.42448335019233e-06	1	158	1
0.82367	0.82435	0.82533	0.00509802988203838	0.00165999999999999	0.001915	5.53076125750015e-06	1	159	1
0.827245	0.8274	0.82888	0.00576941660078838	0.00163499999999994	0.00264000000000009	5.98894283466796e-06	1	160	1
0.83152	0.832185	0.833205	0.00522010019453838	0.00168499999999994	0.00209500000000007	5.58619052017612e-06	1	161	1
0.8353	0.835945	0.836925	0.00561682871016338	0.00162499999999999	0.00339	5.99228382491008e-06	0	162	0
0.840315	0.840995	0.84203	0.00567786386641338	0.00171499999999991	0.00141500000000006	6.04796930726228e-06	1	163	1
0.843445	0.84362	0.845015	0.00595252206953838	0.00156999999999996	0.00314500000000006	5.49353890991357e-06	1	164	1
0.84816	0.848785	0.84982	0.00537268808516338	0.00165999999999999	0.00374999999999992	5.70516921648454e-06	1	165	1
0.85967	0.860405	0.86141	0.00631873300703838	0.00173999999999996	0.00897000000000003	6.5455982769695e-06	1	166	1
0.87609	0.8769	0.877895	0.00680701425703838	0.00180499999999995	0.002	6.80540649859887e-06	1	167	1
0.879895	0.880595	0.88154	0.00558631113203838	0.00164500000000001	0.00273500000000004	5.98224491083209e-06	1	168	1
0.884275	0.884975	0.885955	0.00558631113203838	0.00168000000000001	0.00216499999999997	5.99176116178156e-06	1	169	1
0.88812	0.888275	0.889745	0.00512854746016338	0.00162499999999999	0.00199499999999997	5.46463489912881e-06	1	170	1
0.89174	0.892325	0.89334	0.00558631113203838	0.00160000000000005	0.003695	5.82882233567161e-06	1	171	1
0.897035	0.897745	0.898805	0.00573889902266338	0.00176999999999994	0.002	6.30013219100878e-06	1	172	1
0.900805	0.901475	0.90246	0.00558631113203838	0.00165500000000007	0.002355	6.0138465475431e-06	1	173	1
0.904815	0.90521	0.9066	0.00665442636641338	0.00178499999999993	0.00344500000000003	6.3811802759581e-06	1	174	1
0.910045	0.91074	0.911735	0.00534217050703838	0.00168999999999997	0.00111000000000006	5.65608374575819e-06	1	175	1
0.912845	0.913015	0.914425	0.00622718027266338	0.00158000000000003	0.00344	5.87822892553084e-06	1	176	1
0.917865	0.91855	0.919495	0.00534217050703838	0.00162999999999991	0.0043200000000001	5.59907280244526e-06	1	177	1
0.929775	0.93057	0.93154	0.00625769785078838	0.00176500000000002	0.00217999999999996	6.44950776425483e-06	1	178	1
0.93372	0.93438	0.935375	0.00558631113203838	0.00165499999999996	0.00276500000000002	6.07533946746498e-06	1	179	1
0.93814	0.938825	0.939815	0.00537268808516338	0.00167499999999998	0.00224500000000005	5.83504542643387e-06	0	180	0
0.94206	0.94265	0.94368	0.00546424081953838	0.00161999999999995	0.00285500000000005	5.77850021846863e-06	1	181	1
0.946535	0.94724	0.948165	0.00528113535078838	0.00163000000000002	0.00210999999999995	5.552380907914e-06	1	182	1
0.950275	0.95045	0.951855	0.00546424081953838	0.00158000000000003	0.00251000000000001	5.49675919896833e-06	1	183	1
0.954365	0.95501	0.95602	0.00543372324141338	0.00165499999999996	0.00224000000000002	5.73842540496497e-06	1	184	1
0.95826	0.958425	0.959845	0.00534217050703838	0.00158499999999995	0.00498500000000002	5.44763386986289e-06	1	185	1
0.96483	0.96499	0.966415	0.00595252206953838	0.00158500000000006	0.00268999999999997	5.64431966087852e-06	1	186	1
0.969105	0.969795	0.970755	0.00552527597578838	0.00165000000000004	0.00205999999999995	5.87742500164853e-06	1	187	1
0.972815	0.973385	0.974435	0.00546424081953838	0.00162000000000007	0.00294499999999998	5.81954636104675e-06	1	188	1
0.97738	0.9781	0.979025	0.00552527597578838	0.00164500000000001	0.00241999999999998	5.81973880731646e-06	1	189	1
0.981445	0.98207	0.983075	0.00525061777266338	0.00163000000000002	0.00275999999999998	5.59418998994526e-06	1	190	1
0.985835	0.98649	0.987495	0.00546424081953838	0.00165999999999999	0.00207499999999994	5.86462356218767e-06	1	191	1
0.98957	0.990235	0.99121	0.00500647714766338	0.00164000000000009	0.00259500000000001	5.39034851142188e-06	1	192	1
0.993805	0.994445	0.995485	0.00546424081953838	0.0016799999999999	0.00170000000000003	5.94827361295344e-06	1	193	1
0.997185	0.99735	0.99872	0.00616614511641338	0.00153500000000006	0.00215500000000002	5.21409468044846e-06	1	194	1
1.000875	1.00148	1.002515	0.00543372324141338	0.00163999999999986	0.00175000000000014	5.8438397223594e-06	1	195	1
1.004265	1.004435	1.005885	0.00567786386641338	0.00161999999999995	0.00256999999999996	5.84930099971863e-06	1	196	1
1.008455	1.009105	1.010115	0.00540320566328838	0.00165999999999999	0.00195499999999993	5.82525588640642e-06	1	197	1
1.01207	1.012245	1.01369	0.00555579355391338	0.00162000000000018	0.00253999999999999	5.79818405635925e-06	1	198	1
1.01623	1.016875	1.017885	0.00540320566328838	0.00165499999999996	0.00190000000000001	5.73705211394934e-06	1	199	1
1.019785	1.019955	1.021395	0.00534217050703838	0.00160999999999989	0.00248500000000007	5.61964028097636e-06	1	200	1
1.02388	1.02455	1.025545	0.00555579355391338	0.00166500000000003	0.00190500000000005	5.85715472722286e-06	1	201	1
1.02745	1.027615	1.02906	0.00558631113203838	0.00160999999999989	0.00253499999999995	5.82105629660137e-06	1	202	1
1.031595	1.032255	1.033265	0.00552527597578838	0.00167000000000006	0.002	5.8719637242893e-06	1	203	1
1.035265	1.03593	1.036905	0.00546424081953838	0.00164000000000009	0.00268499999999983	5.8755780036094e-06	0	204	0
1.03959	1.040315	1.04128	0.00552527597578838	0.00169000000000019	0.00197999999999987	5.93715064028945e-06	1	205	1
1.04326	1.04393	1.044885	0.00546424081953838	0.00162499999999999	0.00253999999999999	5.76065540694132e-06	1	206	1
1.047425	1.04811	1.049095	0.00552527597578838	0.00167000000000006	0.002	5.88645957389868e-06	1	207	1
1.051095	1.051255	1.05272	0.00543372324141338	0.00162499999999999	0.00253499999999995	5.74570179366007e-06	1	208	1
1.055255	1.055875	1.0569	0.00515906503828838	0.00164500000000012	0.00202999999999998	5.52081912958208e-06	1	209	1
1.05893	1.059115	1.060565	0.00558631113203838	0.00163500000000005	0.00261	5.85878536396483e-06	1	210	1
1.063175	1.063825	1.06486	0.00537268808516338	0.00168499999999994	0.00190500000000005	5.895486174473e-06	0	211	0
1.066765	1.06692	1.06838	0.00555579355391338	0.00161499999999992	0.00239499999999992	5.87065533273031e-06	1	212	1
1.070775	1.07143	1.072435	0.00537268808516338	0.00165999999999999	0.00192999999999999	5.71798659929704e-06	1	213	1
1.074365	1.07452	1.07598	0.00549475839766338	0.00161500000000014	0.00250499999999998	5.74187115304281e-06	1	214	1
1.078485	1.079185	1.08014	0.00537268808516338	0.00165499999999996	0.00201000000000007	5.76467052215247e-06	1	215	1
1.08215	1.08277	1.083765	0.00561682871016338	0.00161499999999992	0.00236499999999995	5.89690044991781e-06	1	216	1
1.08613	1.086745	1.08776	0.00543372324141338	0.00163000000000002	0.00220500000000001	5.70542656221088e-06	1	217	1
1.089965	1.0906	1.0916	0.00570838144453838	0.00163500000000005	0.00178999999999996	5.88899776630858e-06	1	218	1
1.09339	1.094015	1.095005	0.00549475839766338	0.00161500000000014	0.00224499999999983	5.78062847726156e-06	1	219	1
1.09725	1.097855	1.09885	0.00555579355391338	0.00160000000000005	0.00500499999999993	5.69652863449973e-06	1	220	1
1.1089	1.109595	1.11061	0.00616614511641338	0.00170999999999988	0.00193500000000002	6.36030874769585e-06	1	221	1
1.112545	1.11321	1.114155	0.00549475839766338	0.00161000000000011	0.00247999999999982	5.73972695089824e-06	0	222	0
1.116635	1.117295	1.11827	0.00509802988203838	0.00163500000000005	0.00185999999999997	5.34853145771481e-06	1	223	1
1.12013	1.120715	1.12171	0.00567786386641338	0.00158000000000014	0.00298500000000002	5.8754823434996e-06	1	224	1
1.124695	1.125335	1.12638	0.00564734628828838	0.00168499999999994	0.00473499999999993	5.93882113541051e-06	1	225	1
1.13599	1.136635	1.13765	0.00558631113203838	0.00165999999999999	0.00239000000000011	5.80969192156266e-06	1	226	1
1.14004	1.140665	1.141675	0.00564734628828838	0.00163500000000005	0.00236499999999995	5.91386959248046e-06	1	227	1
1.14404	1.144685	1.1457	0.00543372324141338	0.00165999999999999	0.00270999999999999	5.78268386492204e-06	1	228	1
1.14841	1.14908	1.15007	0.00573889902266338	0.00165999999999999	0.00212499999999993	6.0918269313283e-06	1	229	1
1.152195	1.152915	1.15382	0.00552527597578838	0.00162499999999999	0.00262000000000007	5.82291126631632e-06	0	230	0
1.15644	1.157085	1.15808	0.00534217050703838	0.00164000000000009	0.0019849999999999	5.53774841376564e-06	1	231	1
1.160065	1.160735	1.161685	0.00534217050703838	0.00161999999999995	0.00255500000000008	5.71380295284362e-06	0	232	0
1.16424	1.16491	1.165885	0.00561682871016338	0.0016449999999999	0.00217500000000004	6.00223392450397e-06	1	233	1
1.16806	1.168735	1.16971	0.00543372324141338	0.00164999999999993	0.00270000000000015	5.83393745282041e-06	1	234	1
1.17241	1.173035	1.174075	0.00522010019453838	0.00166500000000003	0.00216499999999997	5.55823504948847e-06	1	235	1
1.17624	1.176405	1.17787	0.00579993417891338	0.00163000000000002	0.00286999999999993	6.05134331025777e-06	1	236	1
1.18074	1.18146	1.182505	0.00595252206953838	0.00176500000000002	0.00268500000000005	6.47849946347359e-06	1	237	1
1.18519	1.18586	1.18684	0.00540320566328838	0.00164999999999993	0.00269000000000008	5.71812324383603e-06	1	238	1
1.18953	1.190165	1.19118	0.00549475839766338	0.00164999999999993	0.00218000000000007	5.78480415203916e-06	1	239	1
1.19336	1.194035	1.195	0.00546424081953838	0.00163999999999986	0.00252000000000008	5.83025940009377e-06	1	240	1
1.19752	1.198115	1.199195	0.00537268808516338	0.00167500000000009	0.00190999999999986	5.81642970377762e-06	1	241	1
1.201105	1.201765	1.20276	0.00564734628828838	0.00165499999999996	0.00613000000000019	6.06648936980873e-06	1	242	1
