slice	left	right	width	intensity
1	22.1739130434783	50	27.8260869565217	6802
9	20	52.6086956521739	32.6086956521739	6018
21	21.304347826087	51.304347826087	30	3781
26	22.6086956521739	50.4347826086957	27.8260869565217	6559
36	20.8695652173913	51.7391304347826	30.8695652173913	5484
41	22.6086956521739	50.4347826086957	27.8260869565217	6473
49	20.8695652173913	51.7391304347826	30.8695652173913	4865
68	19.1304347826087	53.0434782608696	33.9130434782609	6153
80	19.1304347826087	53.4782608695652	34.3478260869565	6425
93	20.8695652173913	51.7391304347826	30.8695652173913	4431
99	22.1739130434783	50.4347826086957	28.2608695652174	6404
114	22.1739130434783	50.8695652173913	28.695652173913	7124
124	19.1304347826087	53.0434782608696	33.9130434782609	6362
135	19.1304347826087	53.0434782608696	33.9130434782609	6146
147	20.8695652173913	51.7391304347826	30.8695652173913	4744
153	21.304347826087	51.304347826087	30	7007
165	19.1304347826087	53.0434782608696	33.9130434782609	6311
174	23.4782608695652	49.1304347826087	25.6521739130435	6239
183	20.8695652173913	51.7391304347826	30.8695652173913	4787
189	21.304347826087	51.7391304347826	30.4347826086957	6272
209	19.5652173913043	53.0434782608696	33.4782608695652	6248
221	19.1304347826087	53.0434782608696	33.9130434782609	6156
228	22.6086956521739	49.5652173913044	26.9565217391304	6652
250	22.1739130434783	50.4347826086957	28.2608695652174	6453
260	19.1304347826087	53.0434782608696	33.9130434782609	6050
269	20	52.6086956521739	32.6086956521739	6233
281	20.4347826086957	52.1739130434783	31.7391304347826	5805
287	20.4347826086957	52.1739130434783	31.7391304347826	6570
301	21.304347826087	51.7391304347826	30.4347826086957	4886
308	19.1304347826087	53.0434782608696	33.9130434782609	6264
320	24.3478260869565	48.2608695652174	23.9130434782609	4581
333	21.304347826087	51.304347826087	30	4380
343	19.1304347826087	53.4782608695652	34.3478260869565	6060
350	21.7391304347826	50.8695652173913	29.1304347826087	6459
375	19.1304347826087	53.0434782608696	33.9130434782609	6145
385	22.6086956521739	50	27.3913043478261	6698
394	19.1304347826087	53.4782608695652	34.3478260869565	6518
407	20.4347826086957	52.1739130434783	31.7391304347826	4629
412	20.4347826086957	52.1739130434783	31.7391304347826	6741
423	19.1304347826087	53.0434782608696	33.9130434782609	6328
434	19.5652173913043	52.6086956521739	33.0434782608696	6151
446	19.1304347826087	53.0434782608696	33.9130434782609	6338
457	19.5652173913043	52.6086956521739	33.0434782608696	6265
468	19.1304347826087	53.0434782608696	33.9130434782609	6308
477	20.8695652173913	51.7391304347826	30.8695652173913	7379
490	19.5652173913043	53.0434782608696	33.4782608695652	5822
498	21.7391304347826	51.304347826087	29.5652173913044	5045
506	19.5652173913043	53.0434782608696	33.4782608695652	5865
513	22.6086956521739	50	27.3913043478261	6519
521	21.304347826087	51.304347826087	30	3804
529	19.5652173913043	52.6086956521739	33.0434782608696	6390
540	20.8695652173913	51.7391304347826	30.8695652173913	4324
547	21.7391304347826	50.8695652173913	29.1304347826087	5531
558	20.4347826086957	52.1739130434783	31.7391304347826	4801
563	22.1739130434783	50.4347826086957	28.2608695652174	6852
574	19.5652173913043	53.0434782608696	33.4782608695652	5932
581	21.304347826087	51.7391304347826	30.4347826086957	5579
591	19.1304347826087	53.4782608695652	34.3478260869565	6280
603	19.1304347826087	53.0434782608696	33.9130434782609	6213
615	21.304347826087	51.7391304347826	30.4347826086957	5277
622	19.5652173913043	53.0434782608696	33.4782608695652	6401
640	22.6086956521739	50	27.3913043478261	6923
650	20.4347826086957	52.1739130434783	31.7391304347826	5008
658	20	52.6086956521739	32.6086956521739	6595
668	22.6086956521739	50	27.3913043478261	4281
675	18.695652173913	53.0434782608696	34.3478260869565	6443
686	20.8695652173913	51.7391304347826	30.8695652173913	4049
694	19.1304347826087	53.0434782608696	33.9130434782609	6372
709	18.695652173913	53.4782608695652	34.7826086956522	6351
731	18.695652173913	53.4782608695652	34.7826086956522	6513
738	22.6086956521739	50	27.3913043478261	6720
747	19.5652173913043	52.6086956521739	33.0434782608696	6025
759	19.5652173913043	53.0434782608696	33.4782608695652	6434
770	23.0434782608696	49.5652173913044	26.5217391304348	6143
775	21.304347826087	50.8695652173913	29.5652173913044	5216
788	18.695652173913	53.4782608695652	34.7826086956522	6284
797	23.0434782608696	50	26.9565217391304	6076
806	20.8695652173913	52.1739130434783	31.304347826087	5166
814	19.1304347826087	53.0434782608696	33.9130434782609	6639
829	19.5652173913043	53.0434782608696	33.4782608695652	5933
837	23.0434782608696	50	26.9565217391304	6416
847	20	52.1739130434783	32.1739130434783	6010
859	19.5652173913043	53.0434782608696	33.4782608695652	6720
871	19.5652173913043	53.0434782608696	33.4782608695652	6134
880	19.1304347826087	53.0434782608696	33.9130434782609	6569
911	22.6086956521739	50	27.3913043478261	6698
918	23.4782608695652	48.2608695652174	24.7826086956522	6056
927	20.8695652173913	51.7391304347826	30.8695652173913	5584
933	23.0434782608696	50	26.9565217391304	6971
945	23.0434782608696	49.5652173913044	26.5217391304348	6564
966	20	52.6086956521739	32.6086956521739	6584
1054	20	52.6086956521739	32.6086956521739	7871
1065	18.695652173913	53.4782608695652	34.7826086956522	8416
1081	22.6086956521739	50.8695652173913	28.2608695652174	6704
1091	18.695652173913	53.4782608695652	34.7826086956522	6477
1103	22.6086956521739	50	27.3913043478261	6722
1109	19.5652173913043	52.6086956521739	33.0434782608696	6292
1123	19.1304347826087	53.0434782608696	33.9130434782609	6697
1149	20	52.6086956521739	32.6086956521739	5811
1158	19.5652173913043	53.0434782608696	33.4782608695652	6407
1171	19.1304347826087	53.4782608695652	34.3478260869565	6029
1180	20	52.6086956521739	32.6086956521739	6555
1192	22.1739130434783	50	27.8260869565217	4617
1267	21.7391304347826	50.8695652173913	29.1304347826087	7207
1280	19.1304347826087	53.4782608695652	34.3478260869565	8531
1288	22.6086956521739	50.4347826086957	27.8260869565217	6487
1296	21.7391304347826	50.8695652173913	29.1304347826087	7226
1303	22.1739130434783	50.4347826086957	28.2608695652174	6809
1312	22.6086956521739	50	27.3913043478261	6776
1316	22.6086956521739	50	27.3913043478261	6898
1328	19.5652173913043	53.0434782608696	33.4782608695652	7159
1335	23.4782608695652	49.1304347826087	25.6521739130435	6066
1342	20.4347826086957	51.7391304347826	31.304347826087	4755
1350	20	52.6086956521739	32.6086956521739	6046
1363	20.8695652173913	52.1739130434783	31.304347826087	5302
1368	22.6086956521739	50.4347826086957	27.8260869565217	6426
1377	19.5652173913043	52.6086956521739	33.0434782608696	5749
1385	23.0434782608696	49.5652173913044	26.5217391304348	6317
1393	20.8695652173913	51.7391304347826	30.8695652173913	4676
1400	19.1304347826087	53.0434782608696	33.9130434782609	6556
1413	20.8695652173913	51.7391304347826	30.8695652173913	5457
1418	23.0434782608696	49.5652173913044	26.5217391304348	6835
1429	20.8695652173913	51.7391304347826	30.8695652173913	4907
1434	22.6086956521739	50.4347826086957	27.8260869565217	6711
1443	20.8695652173913	51.7391304347826	30.8695652173913	4633
1450	19.5652173913043	52.6086956521739	33.0434782608696	6260
1471	20.4347826086957	52.1739130434783	31.7391304347826	7472
1482	18.695652173913	53.4782608695652	34.7826086956522	6328
1494	19.1304347826087	53.0434782608696	33.9130434782609	6394
1505	20.8695652173913	51.7391304347826	30.8695652173913	7949
1515	20	52.6086956521739	32.6086956521739	5739
1525	19.5652173913043	53.0434782608696	33.4782608695652	6187
1545	20.8695652173913	52.1739130434783	31.304347826087	5623
1550	22.6086956521739	50	27.3913043478261	6880
1560	20.8695652173913	51.7391304347826	30.8695652173913	4344
1566	22.1739130434783	50.4347826086957	28.2608695652174	6923
1575	21.304347826087	51.304347826087	30	3897
1582	20.4347826086957	52.1739130434783	31.7391304347826	5888
1591	20.8695652173913	51.7391304347826	30.8695652173913	5194
1596	20.4347826086957	52.1739130434783	31.7391304347826	6913
1609	19.1304347826087	53.0434782608696	33.9130434782609	6450
1617	22.6086956521739	50	27.3913043478261	6523
1626	20	52.6086956521739	32.6086956521739	5505
1634	19.5652173913043	53.0434782608696	33.4782608695652	6223
1646	19.1304347826087	53.0434782608696	33.9130434782609	6233
1652	23.0434782608696	49.5652173913044	26.5217391304348	6695
1665	19.1304347826087	53.0434782608696	33.9130434782609	6227
1674	22.1739130434783	50.4347826086957	28.2608695652174	6597
1684	19.1304347826087	53.0434782608696	33.9130434782609	5874
1694	19.5652173913043	53.0434782608696	33.4782608695652	6116
1706	20	52.6086956521739	32.6086956521739	5898
1713	22.6086956521739	50	27.3913043478261	6351
1724	19.1304347826087	53.0434782608696	33.9130434782609	6219
1735	20	52.6086956521739	32.6086956521739	6012
1747	21.304347826087	51.304347826087	30	4787
1751	22.6086956521739	50	27.3913043478261	6996
1761	22.6086956521739	50	27.3913043478261	6718
1767	23.4782608695652	49.1304347826087	25.6521739130435	6312
1775	21.304347826087	51.7391304347826	30.4347826086957	5196
1781	20	52.6086956521739	32.6086956521739	6572
1793	21.304347826087	51.304347826087	30	4619
1798	23.9130434782609	48.695652173913	24.7826086956522	6208
1805	21.7391304347826	50.8695652173913	29.1304347826087	3553
1811	19.5652173913043	53.0434782608696	33.4782608695652	7022
1824	20.8695652173913	51.7391304347826	30.8695652173913	5248
1828	22.6086956521739	50	27.3913043478261	6890
1838	19.5652173913043	52.6086956521739	33.0434782608696	5935
1847	20	52.6086956521739	32.6086956521739	5880
1857	19.5652173913043	53.0434782608696	33.4782608695652	6232
1865	20.8695652173913	51.304347826087	30.4347826086957	7751
1876	19.5652173913043	53.0434782608696	33.4782608695652	6153
1885	20	52.6086956521739	32.6086956521739	5845
1895	21.304347826087	51.304347826087	30	3789
1903	19.5652173913043	53.0434782608696	33.4782608695652	6702
1922	19.1304347826087	53.0434782608696	33.9130434782609	6377
1932	20	52.6086956521739	32.6086956521739	6136
1941	19.1304347826087	53.0434782608696	33.9130434782609	6295
1954	18.695652173913	53.4782608695652	34.7826086956522	6553
1965	19.5652173913043	53.0434782608696	33.4782608695652	6254
1975	20.8695652173913	52.1739130434783	31.304347826087	5928
1983	19.5652173913043	53.0434782608696	33.4782608695652	6472
1995	19.1304347826087	53.0434782608696	33.9130434782609	6161
2002	22.1739130434783	50	27.8260869565217	6550
2013	19.5652173913043	52.6086956521739	33.0434782608696	6286
2020	22.1739130434783	50	27.8260869565217	6740
2031	20.8695652173913	51.7391304347826	30.8695652173913	4640
2036	22.6086956521739	50	27.3913043478261	6658
2044	20.8695652173913	51.7391304347826	30.8695652173913	4278
2051	19.5652173913043	53.0434782608696	33.4782608695652	6796
2064	20	52.6086956521739	32.6086956521739	5878
2070	22.6086956521739	50	27.3913043478261	6866
2081	19.1304347826087	53.0434782608696	33.9130434782609	6021
2098	20	52.6086956521739	32.6086956521739	5708
2107	19.5652173913043	53.0434782608696	33.4782608695652	6508
2118	19.5652173913043	52.6086956521739	33.0434782608696	6048
2125	22.1739130434783	50	27.8260869565217	6909
2135	23.0434782608696	50	26.9565217391304	6537
2140	22.1739130434783	50.4347826086957	28.2608695652174	6292
2155	22.6086956521739	50.4347826086957	27.8260869565217	6787
2169	21.7391304347826	51.304347826087	29.5652173913044	7119
2179	18.695652173913	53.4782608695652	34.7826086956522	6284
2186	23.0434782608696	49.5652173913044	26.5217391304348	6699
2196	20.4347826086957	52.1739130434783	31.7391304347826	4989
2202	23.0434782608696	49.5652173913044	26.5217391304348	6546
2210	22.1739130434783	50.4347826086957	28.2608695652174	4556
2215	20	52.6086956521739	32.6086956521739	5643
2228	19.1304347826087	53.0434782608696	33.9130434782609	5973
2235	22.6086956521739	50	27.3913043478261	6963
2251	23.4782608695652	50	26.5217391304348	6332
2260	19.1304347826087	53.0434782608696	33.9130434782609	6335
2269	19.5652173913043	52.6086956521739	33.0434782608696	5982
2282	19.1304347826087	53.4782608695652	34.3478260869565	6272
2289	22.6086956521739	50	27.3913043478261	6528
2300	20.8695652173913	51.7391304347826	30.8695652173913	5472
2310	20.8695652173913	51.304347826087	30.4347826086957	4643
2314	23.0434782608696	50.8695652173913	27.8260869565217	6713
2323	20.8695652173913	51.7391304347826	30.8695652173913	4320
2331	19.1304347826087	53.0434782608696	33.9130434782609	6409
2342	21.304347826087	51.7391304347826	30.4347826086957	5256
2348	19.5652173913043	52.6086956521739	33.0434782608696	6266
2362	19.1304347826087	53.4782608695652	34.3478260869565	6246
2370	21.7391304347826	50.8695652173913	29.1304347826087	6094
2379	19.5652173913043	52.6086956521739	33.0434782608696	5758
2388	22.6086956521739	50.4347826086957	27.8260869565217	6424
2397	21.304347826087	50.8695652173913	29.5652173913044	4585
2401	22.6086956521739	50.4347826086957	27.8260869565217	6643
2413	19.1304347826087	53.0434782608696	33.9130434782609	5995
2428	22.6086956521739	50	27.3913043478261	5707
2437	19.5652173913043	53.0434782608696	33.4782608695652	6186
2459	22.1739130434783	50.8695652173913	28.695652173913	6363
2468	20	52.6086956521739	32.6086956521739	5607
2478	19.1304347826087	53.0434782608696	33.9130434782609	6569
2492	20.4347826086957	52.1739130434783	31.7391304347826	5266
