slice	left	right	width	intensity
12	19.5652173913043	53.4782608695652	33.9130434782609	3512
44	18.2608695652174	53.9130434782609	35.6521739130435	3617
66	20.8695652173913	52.1739130434783	31.304347826087	1526
71	21.304347826087	53.0434782608696	31.7391304347826	3263
92	16.9565217391304	54.7826086956522	37.8260869565217	4702
134	16.5217391304348	55.6521739130435	39.1304347826087	4199
159	18.695652173913	53.9130434782609	35.2173913043478	3605
180	18.2608695652174	54.3478260869565	36.0869565217391	3966
210	16.9565217391304	54.7826086956522	37.8260869565217	4303
232	18.695652173913	53.9130434782609	35.2173913043478	3687
255	17.8260869565217	54.3478260869565	36.5217391304348	4043
282	17.3913043478261	54.7826086956522	37.3913043478261	4345
312	17.3913043478261	54.7826086956522	37.3913043478261	4213
341	17.3913043478261	54.7826086956522	37.3913043478261	4420
366	18.695652173913	53.9130434782609	35.2173913043478	3479
383	19.5652173913043	53.4782608695652	33.9130434782609	3472
411	16.9565217391304	55.2173913043478	38.2608695652174	4450
436	18.695652173913	53.4782608695652	34.7826086956522	3762
461	19.1304347826087	53.4782608695652	34.3478260869565	3310
479	17.8260869565217	54.3478260869565	36.5217391304348	4193
506	18.695652173913	53.9130434782609	35.2173913043478	3587
535	16.9565217391304	55.2173913043478	38.2608695652174	4358
563	17.3913043478261	54.7826086956522	37.3913043478261	4072
585	19.1304347826087	53.9130434782609	34.7826086956522	3592
601	17.3913043478261	54.7826086956522	37.3913043478261	4781
637	18.2608695652174	54.3478260869565	36.0869565217391	3539
656	19.1304347826087	53.4782608695652	34.3478260869565	3562
684	16.9565217391304	55.2173913043478	38.2608695652174	4370
715	16.9565217391304	55.2173913043478	38.2608695652174	4310
743	18.2608695652174	53.9130434782609	35.6521739130435	3669
767	16.9565217391304	54.7826086956522	37.8260869565217	4259
797	16.9565217391304	54.7826086956522	37.8260869565217	3992
821	17.8260869565217	54.3478260869565	36.5217391304348	3995
847	17.3913043478261	54.7826086956522	37.3913043478261	3919
876	17.3913043478261	54.7826086956522	37.3913043478261	3996
903	18.695652173913	53.9130434782609	35.2173913043478	3484
922	17.3913043478261	54.7826086956522	37.3913043478261	4313
948	18.2608695652174	53.9130434782609	35.6521739130435	3789
