slice	left	right	width	intensity
2	17.8260869565217	54.7826086956522	36.9565217391304	4021
18	18.2608695652174	53.9130434782609	35.6521739130435	3659
44	17.3913043478261	55.2173913043478	37.8260869565217	4183
71	16.5217391304348	55.6521739130435	39.1304347826087	4790
92	18.2608695652174	54.3478260869565	36.0869565217391	3521
119	18.2608695652174	54.3478260869565	36.0869565217391	3814
174	18.695652173913	54.7826086956522	36.0869565217391	799
288	14.7826086956522	56.9565217391304	42.1739130434783	3714
309	17.8260869565217	54.7826086956522	36.9565217391304	3999
333	15.6521739130435	55.6521739130435	40	5170
358	17.8260869565217	54.7826086956522	36.9565217391304	4120
378	17.8260869565217	54.7826086956522	36.9565217391304	4137
395	18.2608695652174	54.3478260869565	36.0869565217391	3773
419	16.5217391304348	56.0869565217391	39.5652173913044	4671
440	18.2608695652174	54.7826086956522	36.5217391304348	3990
460	18.2608695652174	54.3478260869565	36.0869565217391	3754
477	18.695652173913	54.3478260869565	35.6521739130435	3601
493	18.2608695652174	54.3478260869565	36.0869565217391	3958
508	18.2608695652174	54.3478260869565	36.0869565217391	3844
530	16.5217391304348	55.6521739130435	39.1304347826087	4986
552	18.2608695652174	54.3478260869565	36.0869565217391	3834
573	16.5217391304348	55.6521739130435	39.1304347826087	4859
595	17.8260869565217	54.7826086956522	36.9565217391304	4060
612	18.2608695652174	54.3478260869565	36.0869565217391	3586
627	18.695652173913	54.3478260869565	35.6521739130435	3534
649	16.9565217391304	55.6521739130435	38.695652173913	4866
674	16.9565217391304	55.6521739130435	38.695652173913	4629
700	16.0869565217391	56.0869565217391	40	5120
726	16.0869565217391	56.0869565217391	40	4962
754	15.6521739130435	56.0869565217391	40.4347826086957	5058
779	16.0869565217391	56.0869565217391	40	5094
807	16.0869565217391	56.0869565217391	40	5102
827	18.2608695652174	54.3478260869565	36.0869565217391	3808
847	17.3913043478261	54.7826086956522	37.3913043478261	4149
860	18.695652173913	54.3478260869565	35.6521739130435	3860
879	17.8260869565217	54.7826086956522	36.9565217391304	4028
897	16.9565217391304	55.2173913043478	38.2608695652174	5035
920	18.2608695652174	54.3478260869565	36.0869565217391	3586
941	16.0869565217391	56.0869565217391	40	4930
959	18.2608695652174	54.3478260869565	36.0869565217391	3421
974	19.1304347826087	53.9130434782609	34.7826086956522	3259
996	16.0869565217391	55.6521739130435	39.5652173913044	5245
1025	15.6521739130435	56.0869565217391	40.4347826086957	5267
1051	17.8260869565217	54.7826086956522	36.9565217391304	3683
1064	18.2608695652174	54.3478260869565	36.0869565217391	4003
1085	16.9565217391304	55.2173913043478	38.2608695652174	4770
1109	16.5217391304348	55.6521739130435	39.1304347826087	5058
1133	16.9565217391304	55.6521739130435	38.695652173913	4737
1154	16.9565217391304	55.6521739130435	38.695652173913	4619
1177	16.9565217391304	55.6521739130435	38.695652173913	4799
1196	18.695652173913	54.3478260869565	35.6521739130435	3811
1214	18.2608695652174	54.3478260869565	36.0869565217391	3251
1225	19.1304347826087	53.9130434782609	34.7826086956522	3569
1243	18.2608695652174	54.7826086956522	36.5217391304348	3958
1263	17.3913043478261	55.2173913043478	37.8260869565217	4595
1287	18.2608695652174	54.7826086956522	36.5217391304348	3907
1302	18.2608695652174	54.3478260869565	36.0869565217391	3979
1324	17.8260869565217	54.7826086956522	36.9565217391304	4355
1344	18.695652173913	54.3478260869565	35.6521739130435	3522
1361	18.2608695652174	54.7826086956522	36.5217391304348	4074
1376	18.695652173913	54.3478260869565	35.6521739130435	3763
1398	16.5217391304348	55.6521739130435	39.1304347826087	4751
1423	16.5217391304348	55.6521739130435	39.1304347826087	4631
1447	16.9565217391304	55.6521739130435	38.695652173913	4408
1471	16.5217391304348	55.6521739130435	39.1304347826087	4815
1492	18.2608695652174	54.7826086956522	36.5217391304348	3270
1503	19.1304347826087	53.9130434782609	34.7826086956522	3473
1521	16.9565217391304	55.6521739130435	38.695652173913	4835
1551	17.3913043478261	55.2173913043478	37.8260869565217	4221
1569	17.3913043478261	54.7826086956522	37.3913043478261	4433
1591	16.9565217391304	55.6521739130435	38.695652173913	4622
1607	17.3913043478261	55.2173913043478	37.8260869565217	4556
1624	18.2608695652174	54.3478260869565	36.0869565217391	3915
