slice	left	right	width	intensity
15	19.1304347826087	52.6086956521739	33.4782608695652	4111
46	21.304347826087	50.4347826086957	29.1304347826087	4694
59	22.1739130434783	50	27.8260869565217	4290
68	18.695652173913	52.6086956521739	33.9130434782609	4221
80	18.695652173913	53.0434782608696	34.3478260869565	4469
106	19.5652173913043	52.1739130434783	32.6086956521739	3799
137	19.1304347826087	52.6086956521739	33.4782608695652	4674
147	19.5652173913043	52.1739130434783	32.6086956521739	4242
161	22.6086956521739	49.5652173913044	26.9565217391304	4106
179	21.304347826087	50.8695652173913	29.5652173913044	3848
187	20	51.7391304347826	31.7391304347826	3942
196	19.1304347826087	52.1739130434783	33.0434782608696	4244
208	19.1304347826087	52.6086956521739	33.4782608695652	4392
225	19.1304347826087	52.6086956521739	33.4782608695652	4111
232	22.1739130434783	49.5652173913044	27.3913043478261	4579
246	22.1739130434783	50	27.8260869565217	4620
260	19.1304347826087	52.6086956521739	33.4782608695652	4388
271	19.5652173913043	52.1739130434783	32.6086956521739	3993
294	21.7391304347826	50	28.2608695652174	4665
305	19.1304347826087	52.6086956521739	33.4782608695652	4128
339	21.304347826087	50.4347826086957	29.1304347826087	4740
348	21.7391304347826	50.4347826086957	28.695652173913	3675
352	21.7391304347826	50	28.2608695652174	4594
375	19.1304347826087	52.6086956521739	33.4782608695652	4227
390	22.1739130434783	50.4347826086957	28.2608695652174	4666
399	20.4347826086957	51.7391304347826	31.304347826087	3540
407	19.1304347826087	52.6086956521739	33.4782608695652	4333
443	20.4347826086957	51.304347826087	30.8695652173913	4980
478	20.4347826086957	51.304347826087	30.8695652173913	4729
506	20.8695652173913	50.8695652173913	30	2718
523	21.304347826087	50	28.695652173913	4439
544	18.695652173913	52.6086956521739	33.9130434782609	4346
563	21.304347826087	50.4347826086957	29.1304347826087	4558
581	22.1739130434783	49.5652173913044	27.3913043478261	4412
589	22.6086956521739	49.1304347826087	26.5217391304348	4009
593	21.304347826087	50.4347826086957	29.1304347826087	4763
603	19.5652173913043	51.7391304347826	32.1739130434783	3562
612	19.1304347826087	52.6086956521739	33.4782608695652	4412
624	18.695652173913	52.6086956521739	33.9130434782609	4161
661	22.1739130434783	49.5652173913044	27.3913043478261	4392
670	19.5652173913043	51.7391304347826	32.1739130434783	3578
678	21.7391304347826	50	28.2608695652174	4502
687	18.695652173913	52.1739130434783	33.4782608695652	4231
696	21.304347826087	50.4347826086957	29.1304347826087	4717
718	19.1304347826087	52.1739130434783	33.0434782608696	4120
760	18.695652173913	52.6086956521739	33.9130434782609	4167
777	21.7391304347826	50	28.2608695652174	4643
882	20.8695652173913	50.4347826086957	29.5652173913044	4909
900	20	51.7391304347826	31.7391304347826	4993
947	18.695652173913	52.6086956521739	33.9130434782609	4182
987	19.1304347826087	52.1739130434783	33.0434782608696	4015
1022	18.695652173913	52.6086956521739	33.9130434782609	4330
1042	21.304347826087	50	28.695652173913	3815
1047	22.1739130434783	49.5652173913044	27.3913043478261	4524
1060	22.1739130434783	50	27.8260869565217	4602
1076	22.1739130434783	49.5652173913044	27.3913043478261	4476
1095	19.5652173913043	51.7391304347826	32.1739130434783	4120
1108	19.1304347826087	52.6086956521739	33.4782608695652	4293
1119	20	51.7391304347826	31.7391304347826	4047
1129	20	51.7391304347826	31.7391304347826	3839
1147	21.7391304347826	50	28.2608695652174	3649
1167	21.7391304347826	49.5652173913044	27.8260869565217	4592
1274	19.5652173913043	52.1739130434783	32.6086956521739	4412
1285	20.4347826086957	51.304347826087	30.8695652173913	3453
1291	20.8695652173913	50.8695652173913	30	4565
1338	21.7391304347826	49.1304347826087	27.3913043478261	4453
1345	18.695652173913	52.6086956521739	33.9130434782609	4352
1364	21.7391304347826	49.5652173913044	27.8260869565217	4539
1395	19.1304347826087	52.1739130434783	33.0434782608696	4331
1410	21.7391304347826	49.5652173913044	27.8260869565217	4388
1420	20.4347826086957	51.304347826087	30.8695652173913	3454
1426	21.7391304347826	50	28.2608695652174	4486
1441	20.8695652173913	50.8695652173913	30	4635
1452	20.4347826086957	51.304347826087	30.8695652173913	3527
1479	20.4347826086957	51.304347826087	30.8695652173913	3512
1499	19.1304347826087	52.1739130434783	33.0434782608696	3999
1521	21.304347826087	50	28.695652173913	4479
1531	18.2608695652174	52.6086956521739	34.3478260869565	4424
1555	19.1304347826087	52.1739130434783	33.0434782608696	4232
1561	21.7391304347826	49.5652173913044	27.8260869565217	4521
1573	18.2608695652174	53.0434782608696	34.7826086956522	4353
1613	21.7391304347826	50	28.2608695652174	4611
1631	22.1739130434783	49.5652173913044	27.3913043478261	4387
1670	21.7391304347826	49.5652173913044	27.8260869565217	4404
1678	22.1739130434783	49.5652173913044	27.3913043478261	4368
1696	13.9130434782609	56.9565217391304	43.0434782608696	6437
1745	19.1304347826087	52.1739130434783	33.0434782608696	4204
1788	18.695652173913	52.6086956521739	33.9130434782609	4252
1794	22.1739130434783	49.5652173913044	27.3913043478261	4428
1823	21.7391304347826	49.5652173913044	27.8260869565217	2737
1826	22.6086956521739	50.4347826086957	27.8260869565217	4551
1840	18.695652173913	52.6086956521739	33.9130434782609	4416
1853	18.695652173913	52.6086956521739	33.9130434782609	4186
1881	18.695652173913	52.6086956521739	33.9130434782609	4426
1891	20.8695652173913	50.8695652173913	30	3442
1903	22.1739130434783	49.5652173913044	27.3913043478261	4553
1928	16.0869565217391	55.6521739130435	39.5652173913044	5118
1948	20.4347826086957	50.8695652173913	30.4347826086957	5050
2026	18.695652173913	52.6086956521739	33.9130434782609	4384
2041	20.4347826086957	50.8695652173913	30.4347826086957	5086
2060	22.1739130434783	49.5652173913044	27.3913043478261	4529
2069	18.695652173913	52.6086956521739	33.9130434782609	4421
2100	14.7826086956522	56.9565217391304	42.1739130434783	6188
2111	21.7391304347826	49.5652173913044	27.8260869565217	4488
2121	19.1304347826087	52.1739130434783	33.0434782608696	4185
2133	19.1304347826087	52.6086956521739	33.4782608695652	4320
2144	19.5652173913043	52.1739130434783	32.6086956521739	4527
2179	18.695652173913	52.6086956521739	33.9130434782609	4302
2222	18.695652173913	52.1739130434783	33.4782608695652	4365
2247	18.2608695652174	53.0434782608696	34.7826086956522	4411
2264	21.7391304347826	49.5652173913044	27.8260869565217	4488
2273	18.2608695652174	53.0434782608696	34.7826086956522	4449
2288	20.4347826086957	51.304347826087	30.8695652173913	3648
2314	22.6086956521739	49.1304347826087	26.5217391304348	4310
2323	22.1739130434783	49.5652173913044	27.3913043478261	2943
2329	19.1304347826087	52.1739130434783	33.0434782608696	4295
2358	18.2608695652174	52.6086956521739	34.3478260869565	4259
2384	21.304347826087	50	28.695652173913	4752
2394	20	51.7391304347826	31.7391304347826	3652
2398	22.1739130434783	50	27.8260869565217	4477
2467	20.4347826086957	51.304347826087	30.8695652173913	3060
2492	19.1304347826087	52.1739130434783	33.0434782608696	4172
2502	19.5652173913043	51.7391304347826	32.1739130434783	4699
2521	21.7391304347826	49.5652173913044	27.8260869565217	4429
2532	18.695652173913	52.6086956521739	33.9130434782609	4260
2544	21.7391304347826	50	28.2608695652174	4579
2549	20.8695652173913	50.8695652173913	30	4854
2569	20.8695652173913	50.4347826086957	29.5652173913044	4931
2617	23.0434782608696	49.5652173913044	26.5217391304348	4173
2636	19.1304347826087	52.6086956521739	33.4782608695652	4706
2677	21.7391304347826	50	28.2608695652174	4635
2686	19.1304347826087	52.6086956521739	33.4782608695652	4595
2696	22.1739130434783	49.5652173913044	27.3913043478261	4259
2712	20	51.7391304347826	31.7391304347826	3637
2726	21.304347826087	50	28.695652173913	3568
2730	22.6086956521739	49.1304347826087	26.5217391304348	4369
2739	20	51.7391304347826	31.7391304347826	3823
2754	22.1739130434783	49.5652173913044	27.3913043478261	4116
2775	20.8695652173913	50.8695652173913	30	3360
2790	21.7391304347826	50	28.2608695652174	3150
2801	23.0434782608696	49.1304347826087	26.0869565217391	4113
2821	21.7391304347826	49.5652173913044	27.8260869565217	4553
2835	22.6086956521739	50	27.3913043478261	4437
2866	22.1739130434783	49.5652173913044	27.3913043478261	4520
2876	18.2608695652174	53.0434782608696	34.7826086956522	4307
2885	21.304347826087	50.4347826086957	29.1304347826087	4444
2913	22.1739130434783	49.1304347826087	26.9565217391304	4504
2931	21.7391304347826	49.5652173913044	27.8260869565217	4528
2951	20.8695652173913	50.8695652173913	30	3535
2986	20	51.304347826087	31.304347826087	5285
3006	20.8695652173913	50.8695652173913	30	4600
3016	21.304347826087	50	28.695652173913	2696
3020	21.304347826087	50	28.695652173913	4664
3036	20.8695652173913	50.8695652173913	30	4068
3067	21.304347826087	50.4347826086957	29.1304347826087	3322
3072	20.8695652173913	50.4347826086957	29.5652173913044	4704
3083	18.2608695652174	52.6086956521739	34.3478260869565	4134
3101	23.0434782608696	48.695652173913	25.6521739130435	3864
3110	18.695652173913	52.6086956521739	33.9130434782609	4377
3126	19.1304347826087	52.1739130434783	33.0434782608696	4274
3136	19.5652173913043	51.7391304347826	32.1739130434783	4226
3162	22.1739130434783	49.5652173913044	27.3913043478261	4379
3179	21.304347826087	49.5652173913044	28.2608695652174	4418
3197	22.1739130434783	49.1304347826087	26.9565217391304	4193
