slice	left	right	width	intensity
8	20.4347826086957	52.1739130434783	31.7391304347826	3309
14	21.304347826087	51.304347826087	30	5251
25	20.8695652173913	52.1739130434783	31.304347826087	3810
32	19.5652173913043	53.0434782608696	33.4782608695652	4317
47	19.1304347826087	53.4782608695652	34.3478260869565	3989
55	22.1739130434783	50.8695652173913	28.695652173913	4742
64	20	52.6086956521739	32.6086956521739	3898
74	19.1304347826087	53.4782608695652	34.3478260869565	4236
86	21.7391304347826	51.304347826087	29.5652173913044	3510
91	22.6086956521739	50	27.3913043478261	4981
103	20.8695652173913	51.7391304347826	30.8695652173913	3566
108	22.1739130434783	50.8695652173913	28.695652173913	4793
118	20.4347826086957	52.6086956521739	32.1739130434783	3225
124	22.6086956521739	50.4347826086957	27.8260869565217	5013
133	20.4347826086957	52.6086956521739	32.1739130434783	3746
139	22.1739130434783	50.4347826086957	28.2608695652174	4586
151	18.2608695652174	53.9130434782609	35.6521739130435	4486
164	19.5652173913043	53.0434782608696	33.4782608695652	4363
177	19.1304347826087	53.4782608695652	34.3478260869565	3946
187	21.304347826087	52.1739130434783	30.8695652173913	4182
195	19.5652173913043	53.0434782608696	33.4782608695652	3914
200	23.4782608695652	50	26.5217391304348	4748
207	18.695652173913	53.0434782608696	34.3478260869565	4405
226	23.0434782608696	50	26.9565217391304	4659
236	22.1739130434783	50.4347826086957	28.2608695652174	4803
247	18.695652173913	53.9130434782609	35.2173913043478	4144
259	21.7391304347826	50.8695652173913	29.1304347826087	2808
264	23.0434782608696	50.8695652173913	27.8260869565217	4323
273	18.2608695652174	53.9130434782609	35.6521739130435	4588
285	19.1304347826087	53.4782608695652	34.3478260869565	4180
299	18.695652173913	53.9130434782609	35.2173913043478	4197
307	22.6086956521739	50	27.3913043478261	4374
319	18.695652173913	53.9130434782609	35.2173913043478	4168
328	22.6086956521739	50	27.3913043478261	4549
338	21.304347826087	51.7391304347826	30.4347826086957	3445
345	20	53.0434782608696	33.0434782608696	4440
356	20.8695652173913	52.1739130434783	31.304347826087	3714
364	19.1304347826087	53.4782608695652	34.3478260869565	4515
378	18.695652173913	53.4782608695652	34.7826086956522	4280
389	21.304347826087	51.7391304347826	30.4347826086957	4899
400	19.1304347826087	53.4782608695652	34.3478260869565	4063
408	22.1739130434783	50.4347826086957	28.2608695652174	5056
424	23.0434782608696	50	26.9565217391304	4810
440	22.6086956521739	50	27.3913043478261	4833
450	22.1739130434783	50.8695652173913	28.695652173913	2975
455	23.0434782608696	50	26.9565217391304	4446
463	22.1739130434783	50.4347826086957	28.2608695652174	5032
469	23.0434782608696	49.5652173913044	26.5217391304348	4248
479	20	52.6086956521739	32.6086956521739	3356
484	23.0434782608696	50	26.9565217391304	4567
494	20	52.6086956521739	32.6086956521739	3876
500	22.1739130434783	50.4347826086957	28.2608695652174	4933
516	23.4782608695652	50.4347826086957	26.9565217391304	4349
525	20.8695652173913	51.7391304347826	30.8695652173913	2799
535	19.1304347826087	53.4782608695652	34.3478260869565	4259
547	20.4347826086957	52.6086956521739	32.1739130434783	3701
551	22.6086956521739	50.4347826086957	27.8260869565217	5088
578	18.695652173913	53.4782608695652	34.7826086956522	4242
586	22.6086956521739	50	27.3913043478261	4964
598	20	52.6086956521739	32.6086956521739	3641
604	23.4782608695652	49.1304347826087	25.6521739130435	4666
613	19.1304347826087	53.0434782608696	33.9130434782609	4049
619	23.0434782608696	50	26.9565217391304	4697
628	19.1304347826087	53.4782608695652	34.3478260869565	4125
643	21.304347826087	51.304347826087	30	2581
647	22.6086956521739	50.4347826086957	27.8260869565217	4919
659	19.1304347826087	53.4782608695652	34.3478260869565	4071
671	19.5652173913043	52.6086956521739	33.0434782608696	3942
683	20.8695652173913	52.1739130434783	31.304347826087	2984
690	21.304347826087	51.7391304347826	30.4347826086957	5219
701	21.304347826087	51.7391304347826	30.4347826086957	3085
707	19.1304347826087	53.0434782608696	33.9130434782609	4530
720	18.695652173913	53.9130434782609	35.2173913043478	4228
731	19.1304347826087	53.0434782608696	33.9130434782609	4274
750	23.4782608695652	49.5652173913044	26.0869565217391	4713
758	19.1304347826087	53.0434782608696	33.9130434782609	4068
767	22.6086956521739	50	27.3913043478261	4608
778	19.5652173913043	52.6086956521739	33.0434782608696	3668
784	21.304347826087	49.5652173913044	28.2608695652174	4884
796	20.8695652173913	52.6086956521739	31.7391304347826	3382
807	20	52.6086956521739	32.6086956521739	4034
817	19.1304347826087	53.4782608695652	34.3478260869565	4337
829	19.5652173913043	53.0434782608696	33.4782608695652	4622
840	19.1304347826087	53.0434782608696	33.9130434782609	4090
852	20.8695652173913	52.1739130434783	31.304347826087	2867
859	23.0434782608696	50	26.9565217391304	4434
869	20.8695652173913	52.1739130434783	31.304347826087	3684
873	22.6086956521739	50.4347826086957	27.8260869565217	4664
883	19.5652173913043	53.0434782608696	33.4782608695652	3980
895	19.5652173913043	53.0434782608696	33.4782608695652	4504
908	19.5652173913043	53.0434782608696	33.4782608695652	4409
919	19.1304347826087	53.4782608695652	34.3478260869565	4369
931	18.695652173913	53.4782608695652	34.7826086956522	4448
943	18.695652173913	53.4782608695652	34.7826086956522	4453
961	24.3478260869565	48.695652173913	24.3478260869565	4177
976	22.6086956521739	50	27.3913043478261	4971
1000	20	52.1739130434783	32.1739130434783	3602
1025	19.1304347826087	53.4782608695652	34.3478260869565	4009
1040	20	53.0434782608696	33.0434782608696	4844
1048	22.6086956521739	50	27.3913043478261	4678
1059	19.1304347826087	53.4782608695652	34.3478260869565	3917
1082	20.8695652173913	52.1739130434783	31.304347826087	3228
1087	20.8695652173913	52.1739130434783	31.304347826087	4061
1097	19.1304347826087	53.0434782608696	33.9130434782609	4244
1109	19.5652173913043	53.0434782608696	33.4782608695652	4647
1121	19.5652173913043	53.0434782608696	33.4782608695652	3919
1129	20.4347826086957	52.6086956521739	32.1739130434783	4254
1138	20.8695652173913	51.7391304347826	30.8695652173913	2595
1146	19.5652173913043	53.0434782608696	33.4782608695652	4374
1158	19.1304347826087	53.0434782608696	33.9130434782609	3959
1171	19.1304347826087	53.4782608695652	34.3478260869565	4364
1183	20.8695652173913	52.1739130434783	31.304347826087	3151
1188	23.0434782608696	50	26.9565217391304	4525
1199	19.1304347826087	53.4782608695652	34.3478260869565	4459
1212	18.695652173913	53.4782608695652	34.7826086956522	4358
1225	19.1304347826087	53.4782608695652	34.3478260869565	4220
1245	22.6086956521739	50.4347826086957	27.8260869565217	4853
1255	18.695652173913	53.4782608695652	34.7826086956522	4304
1267	20.8695652173913	51.7391304347826	30.8695652173913	2669
1275	18.695652173913	53.4782608695652	34.7826086956522	4514
1287	18.695652173913	53.4782608695652	34.7826086956522	4396
1295	23.4782608695652	49.1304347826087	25.6521739130435	4604
1318	19.5652173913043	52.6086956521739	33.0434782608696	3887
1326	21.7391304347826	50.8695652173913	29.1304347826087	4104
1335	20.8695652173913	52.1739130434783	31.304347826087	3462
1342	19.1304347826087	53.0434782608696	33.9130434782609	4376
1354	21.304347826087	51.7391304347826	30.4347826086957	3177
1362	19.1304347826087	53.4782608695652	34.3478260869565	4579
1380	23.0434782608696	50	26.9565217391304	4851
1392	19.1304347826087	53.4782608695652	34.3478260869565	4194
1402	20.8695652173913	52.1739130434783	31.304347826087	3939
1410	20.8695652173913	52.6086956521739	31.7391304347826	3915
1431	19.1304347826087	53.4782608695652	34.3478260869565	4170
1439	20.8695652173913	51.7391304347826	30.8695652173913	4078
1448	20.8695652173913	51.7391304347826	30.8695652173913	3660
1460	22.6086956521739	50.4347826086957	27.8260869565217	4465
1487	23.0434782608696	50	26.9565217391304	4156
1496	20.4347826086957	52.6086956521739	32.1739130434783	3708
1505	19.1304347826087	53.4782608695652	34.3478260869565	4471
1520	19.5652173913043	53.0434782608696	33.4782608695652	3805
1529	21.304347826087	51.7391304347826	30.4347826086957	3899
1537	20.4347826086957	52.6086956521739	32.1739130434783	3653
1546	19.1304347826087	53.0434782608696	33.9130434782609	4195
1559	18.695652173913	53.9130434782609	35.2173913043478	3966
1578	19.1304347826087	53.4782608695652	34.3478260869565	4182
1589	19.5652173913043	53.0434782608696	33.4782608695652	4156
1601	19.1304347826087	53.4782608695652	34.3478260869565	4043
1609	23.0434782608696	50	26.9565217391304	4863
1620	20.8695652173913	52.1739130434783	31.304347826087	3789
1624	22.6086956521739	50.4347826086957	27.8260869565217	4873
1636	19.1304347826087	53.4782608695652	34.3478260869565	4030
1642	23.4782608695652	49.1304347826087	25.6521739130435	4179
1652	19.1304347826087	53.0434782608696	33.9130434782609	4159
1662	20.4347826086957	52.1739130434783	31.7391304347826	4548
1671	23.0434782608696	50	26.9565217391304	4827
1680	19.1304347826087	53.4782608695652	34.3478260869565	4267
1692	20	52.6086956521739	32.6086956521739	4002
1702	19.1304347826087	53.4782608695652	34.3478260869565	4511
1717	19.1304347826087	53.4782608695652	34.3478260869565	3849
1723	22.6086956521739	50.4347826086957	27.8260869565217	4702
1733	20	52.6086956521739	32.6086956521739	4377
1744	18.695652173913	53.9130434782609	35.2173913043478	4424
1757	20.8695652173913	52.1739130434783	31.304347826087	2969
1763	22.6086956521739	50.8695652173913	28.2608695652174	3862
1772	18.695652173913	53.4782608695652	34.7826086956522	4260
1784	19.1304347826087	53.0434782608696	33.9130434782609	4177
1795	19.1304347826087	53.0434782608696	33.9130434782609	4222
1807	19.1304347826087	53.4782608695652	34.3478260869565	4510
1819	19.1304347826087	53.4782608695652	34.3478260869565	4215
1829	20	52.6086956521739	32.6086956521739	3884
1840	19.5652173913043	53.0434782608696	33.4782608695652	4008
1852	19.5652173913043	53.0434782608696	33.4782608695652	4472
1863	20.8695652173913	52.1739130434783	31.304347826087	3626
1883	19.1304347826087	53.4782608695652	34.3478260869565	4025
1890	23.0434782608696	50	26.9565217391304	4352
1901	18.695652173913	53.4782608695652	34.7826086956522	4418
1912	21.304347826087	51.7391304347826	30.4347826086957	4179
1922	20.8695652173913	51.7391304347826	30.8695652173913	2893
1927	23.0434782608696	50	26.9565217391304	4265
1934	23.0434782608696	50	26.9565217391304	4248
1943	20	53.0434782608696	33.0434782608696	4320
1954	23.0434782608696	49.5652173913044	26.5217391304348	3521
1957	23.4782608695652	50.4347826086957	26.9565217391304	4769
1966	18.2608695652174	53.4782608695652	35.2173913043478	4148
1978	19.1304347826087	53.4782608695652	34.3478260869565	4293
1991	19.5652173913043	53.0434782608696	33.4782608695652	4127
2002	19.5652173913043	53.0434782608696	33.4782608695652	4088
2024	18.695652173913	53.4782608695652	34.7826086956522	4457
2035	22.6086956521739	50	27.3913043478261	4795
2043	22.1739130434783	50.4347826086957	28.2608695652174	4896
2061	13.4782608695652	58.695652173913	45.2173913043478	6796
2077	18.2608695652174	54.3478260869565	36.0869565217391	4049
2086	22.1739130434783	50.4347826086957	28.2608695652174	4607
2097	18.695652173913	53.4782608695652	34.7826086956522	4193
2109	19.5652173913043	53.0434782608696	33.4782608695652	4393
2118	23.0434782608696	50	26.9565217391304	4448
2128	19.5652173913043	53.0434782608696	33.4782608695652	4352
2141	23.9130434782609	50	26.0869565217391	4753
2157	20.4347826086957	52.1739130434783	31.7391304347826	4139
2163	21.7391304347826	49.5652173913044	27.8260869565217	4812
2170	20.8695652173913	52.6086956521739	31.7391304347826	3281
2180	18.695652173913	53.0434782608696	34.3478260869565	4267
2191	20.8695652173913	52.1739130434783	31.304347826087	3005
2196	21.7391304347826	51.7391304347826	30	4916
2208	18.695652173913	53.4782608695652	34.7826086956522	4504
2240	21.304347826087	51.304347826087	30	3075
2261	20.8695652173913	51.304347826087	30.4347826086957	3252
2265	21.7391304347826	51.7391304347826	30	2979
2273	18.695652173913	53.0434782608696	34.3478260869565	4429
2285	19.1304347826087	53.4782608695652	34.3478260869565	4213
2297	20.4347826086957	52.1739130434783	31.7391304347826	3175
2305	20.8695652173913	52.1739130434783	31.304347826087	3997
2313	20.8695652173913	51.7391304347826	30.8695652173913	2687
2320	19.1304347826087	53.0434782608696	33.9130434782609	4444
2341	23.0434782608696	50	26.9565217391304	4363
2352	20.8695652173913	52.1739130434783	31.304347826087	3487
2365	21.304347826087	51.304347826087	30	2422
2372	22.6086956521739	50.4347826086957	27.8260869565217	4705
2387	26.5217391304348	46.9565217391304	20.4347826086957	3309
2392	21.7391304347826	51.304347826087	29.5652173913044	3631
2400	19.5652173913043	52.6086956521739	33.0434782608696	4388
2412	19.1304347826087	53.4782608695652	34.3478260869565	4297
2424	19.1304347826087	53.4782608695652	34.3478260869565	4145
2435	20	52.6086956521739	32.6086956521739	4025
2443	19.5652173913043	52.6086956521739	33.0434782608696	4189
2457	18.695652173913	53.4782608695652	34.7826086956522	4355
2463	23.9130434782609	49.1304347826087	25.2173913043478	3479
2473	19.1304347826087	53.0434782608696	33.9130434782609	3973
2480	22.6086956521739	50	27.3913043478261	4774
2492	18.695652173913	53.4782608695652	34.7826086956522	4229
2502	21.7391304347826	50.8695652173913	29.1304347826087	3649
2513	18.2608695652174	53.4782608695652	35.2173913043478	4377
