next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0934:c:1/4 - next_morning_.nd2 (series 04),686.1579,28747.9873,1687.7717,20371,31285,96.9681,31.6576,1,1955,5,146.6336,27.0844
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0145:c:1/4 - next_morning_.nd2 (series 04),522.7276,28643.1488,1794.8989,20689,31173,84.1252,26.6978,1,1915,13,127.1467,26.1858
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0878:c:1/4 - next_morning_.nd2 (series 04),815.4883,29464.9495,2871.6398,20146,32838,104.9903,33.1464,1,1378,15,127.0928,32.5884
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0420:c:1/4 - next_morning_.nd2 (series 04),687.4055,29749.3533,1477.7468,23143,31988,96.4786,30.3156,1,1695,15,113.8387,30.0024
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0726:c:1/4 - next_morning_.nd2 (series 04),522.7276,27736.1742,2051.1679,16628,30261,84.1252,26.6978,1,2088,28,127.1467,26.1858
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0735:c:1/4 - next_morning_.nd2 (series 04),687.4055,29830.7344,1527.2843,22464,32140,96.4786,30.3156,1,1744,27,113.8387,30.0024
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0368:c:1/4 - next_morning_.nd2 (series 04),1173.1221,30774.5771,1502.0117,23818,32954,125.8717,39.5950,1,1504,34,127.0565,39.0327
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0800:c:1/4 - next_morning_.nd2 (series 04),1173.1221,29050.0798,3638.0972,15893,33259,125.8717,39.5950,1,1277,41,127.0565,39.0327
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0711:c:1/4 - next_morning_.nd2 (series 04),630.8494,29926.1094,1850.5561,21760,32350,92.6334,29.1976,1,1655,52,120.5297,28.7302
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0657:c:1/4 - next_morning_.nd2 (series 04),570.9665,28850.5608,1822.6055,22296,31387,87.9705,27.7368,1,1940,52,91.3322,27.3594
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0926:c:1/4 - next_morning_.nd2 (series 04),630.8494,30926.8932,1281.2365,25089,33027,92.6334,29.1976,1,1349,56,120.5297,28.7302
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0512:c:1/4 - next_morning_.nd2 (series 04),745.6249,30039.6035,1766.4956,21141,32445,100.3834,31.6576,1,1699,66,123.3664,31.0073
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0761:c:1/4 - next_morning_.nd2 (series 04),630.8494,28450.6961,1689.3758,21633,30862,92.6334,29.1976,1,2096,75,120.5297,28.7302
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0292:c:1/4 - next_morning_.nd2 (series 04),687.4055,30051.5832,1448.4028,23008,32344,96.4786,30.3156,1,1753,77,113.8387,30.0024
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0384:c:1/4 - next_morning_.nd2 (series 04),745.6249,30673.4897,1456.3231,23728,32756,100.3834,31.6576,1,1472,83,123.3664,31.0073
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0534:c:1/4 - next_morning_.nd2 (series 04),669.1079,29263.6234,3356.6602,15809,33086,96.0715,30.3156,1,1292,95,128.0888,28.7477
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0737:c:1/4 - next_morning_.nd2 (series 04),570.9665,30464.8682,1440.9877,24495,32659,87.9705,27.7368,1,1535,93,91.3322,27.3594
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0266:c:1/4 - next_morning_.nd2 (series 04),630.8494,29049.4258,1740.0781,21384,31297,92.6334,29.1976,1,1949,96,120.5297,28.7302
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0172:c:1/4 - next_morning_.nd2 (series 04),687.4055,30162.9093,1588.0639,22584,32361,96.4786,30.3156,1,1665,98,113.8387,30.0024
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0774:c:1/4 - next_morning_.nd2 (series 04),687.4055,27628.7858,4315.0686,15465,33207,96.4786,30.3156,1,1123,100,113.8387,30.0024
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0158:c:1/4 - next_morning_.nd2 (series 04),570.9665,29528.4086,1363.9057,23846,31548,87.9705,27.7368,1,1915,113,91.3322,27.3594
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0724:c:1/4 - next_morning_.nd2 (series 04),570.1348,26980.9803,3547.6682,15592,31045,87.9213,27.7368,1,2105,116,107.5924,27.0844
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0728:c:1/4 - next_morning_.nd2 (series 04),513.9946,29582.0769,3200.4894,20479,33417,83.9924,26.6978,1,1083,122,127.1467,25.4872
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0796:c:1/4 - next_morning_.nd2 (series 04),745.6249,30192.4116,2471.8628,21867,32839,100.3834,31.6576,1,1255,125,123.3664,31.0073
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0874:c:1/4 - next_morning_.nd2 (series 04),951.8881,30128.9904,1945.2754,21072,32288,113.5008,35.6139,1,204,130,121.6755,35.2024
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0944:c:1/4 - next_morning_.nd2 (series 04),687.4055,30676.9304,1754.4157,23596,33013,96.4786,30.3156,1,459,128,113.8387,30.0024
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0263:c:1/4 - next_morning_.nd2 (series 04),687.4055,28491.4555,1897.6039,18718,30859,96.4786,30.3156,1,1986,128,113.8387,30.0024
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0659:c:1/4 - next_morning_.nd2 (series 04),570.9665,28699.5594,1696.9118,22090,31198,87.9705,27.7368,1,2066,126,91.3322,27.3594
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0412:c:1/4 - next_morning_.nd2 (series 04),630.8494,30276.0916,1926.1931,21404,32724,92.6334,29.1976,1,1481,133,120.5297,28.7302
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0807:c:1/4 - next_morning_.nd2 (series 04),948.5613,28690.6914,3218.9212,17979,32639,113.4602,35.6139,1,1199,135,121.6755,35.0343
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0815:c:1/4 - next_morning_.nd2 (series 04),687.4055,27465.6128,2012.5806,18216,30060,96.4786,30.3156,1,2405,135,113.8387,30.0024
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0780:c:1/4 - next_morning_.nd2 (series 04),630.8494,30527.4100,1982.1680,22000,32917,92.6334,29.1976,1,506,139,120.5297,28.7302
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0806:c:1/4 - next_morning_.nd2 (series 04),522.7276,29498.1114,3103.2315,18500,33357,84.1252,26.6978,1,1007,142,127.1467,26.1858
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0317:c:1/4 - next_morning_.nd2 (series 04),630.8494,29619.9031,1503.7627,22384,31702,92.6334,29.1976,1,1864,141,120.5297,28.7302
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0770:c:1/4 - next_morning_.nd2 (series 04),813.4090,28837.7285,1930.5779,19342,31223,104.9864,33.1464,1,2135,143,127.0928,32.5417
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0316:c:1/4 - next_morning_.nd2 (series 04),522.7276,28753.7494,1976.0720,20715,31344,84.1252,26.6978,1,1939,144,127.1467,26.1858
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0919:c:1/4 - next_morning_.nd2 (series 04),570.9665,30238.1253,1551.7788,22343,32139,87.9705,27.7368,1,167,145,91.3322,27.3594
next_morning_.nd2 - next_morning_.nd2 (series 04):0001 - ID 0397:c:1/4 - next_morning_.nd2 (series 04),951.8881,28971.3753,3518.8590,18174,33341,113.5008,35.6139,1,1299,149,121.6755,35.2024
