next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 1202:c:1/4 - next_morning_.nd2 (series 02),462.0130,27033.6472,3930.1978,15735,30596,83.5380,26.6978,1,9,5,127.1467,23.3559
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 1297:c:1/4 - next_morning_.nd2 (series 02),334.7619,25657.2957,3412.2070,16593,30630,71.5537,26.4474,1,28,5,178.6028,16.1217
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 1123:c:1/4 - next_morning_.nd2 (series 02),412.1106,28140.7407,2768.2483,20789,31469,83.5938,26.6978,1,71,9,142.8533,21.9255
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 1183:c:1/4 - next_morning_.nd2 (series 02),456.1910,29066.4102,2486.3530,17350,31422,85.7576,31.6051,1,546,11,178.8309,17.4114
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 1081:c:1/4 - next_morning_.nd2 (series 02),407.5362,28589.8429,3064.4530,16933,31420,91.9062,30.3156,1,633,4,141.9112,22.7995
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 1179:c:1/4 - next_morning_.nd2 (series 02),458.2703,29482.4946,2096.0382,19337,31763,83.6784,29.1406,1,700,20,24.8637,20.6357
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 1113:c:1/4 - next_morning_.nd2 (series 02),657.8799,29232.0727,2759.5233,18711,32075,95.7018,31.6576,1,816,3,146.6336,25.7947
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 1136:c:1/4 - next_morning_.nd2 (series 02),536.0349,29916.4663,1740.4099,22011,32403,93.8022,31.6576,1,912,3,146.6336,22.5703
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 1159:c:1/4 - next_morning_.nd2 (series 02),858.7370,29913.7661,2467.5765,19150,32614,111.6185,38.0526,1,958,14,179.0290,27.7293
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 1204:c:1/4 - next_morning_.nd2 (series 02),449.1215,28917.2704,2789.6647,17982,32136,82.1635,29.0262,1,1122,8,178.7270,19.3460
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 1106:c:1/4 - next_morning_.nd2 (series 02),615.0470,29322.8627,2306.1668,19174,32046,92.3733,30.3156,1,1276,2,141.9112,25.1498
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 1213:c:1/4 - next_morning_.nd2 (series 02),354.3070,29540.0235,1897.3935,19657,31507,76.1023,27.7368,1,1334,1,162.4076,16.1217
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 1348:c:1/4 - next_morning_.nd2 (series 02),1072.0697,29958.8642,2027.7331,18290,32371,121.5630,39.5950,1,1620,4,142.9435,33.5331
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 1185:c:1/4 - next_morning_.nd2 (series 02),618.7897,27550.1808,2489.2331,16843,30506,95.2702,33.0459,1,1971,4,162.9795,23.2152
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 1231:c:1/4 - next_morning_.nd2 (series 02),334.7619,26545.3714,2149.7718,18006,29282,71.5537,26.4474,1,2331,5,178.6028,16.1217
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 0010:c:1/4 - next_morning_.nd2 (series 02),730.2383,27937.2016,2631.7132,17688,31177,114.3824,35.6139,1,1702,46,31.6755,31.4349
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 0001:c:1/4 - next_morning_.nd2 (series 02),759.3481,29654.3319,1297.3886,22437,31554,110.2224,34.3781,1,364,8,113.1986,30.3848
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 0002:c:1/4 - next_morning_.nd2 (series 02),457.4386,29413.8618,1205.4395,23753,31443,82.4988,26.6978,1,1494,42,37.1467,23.0550
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 0006:c:1/4 - next_morning_.nd2 (series 02),630.0177,28626.0568,1134.3314,23891,30464,92.6177,29.1976,1,1943,18,120.5297,28.6777
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 0017:c:1/4 - next_morning_.nd2 (series 02),669.9396,27322.8833,1509.7900,20286,29503,113.9010,35.6139,1,2352,59,31.6755,30.0315
next_morning_.nd2 - next_morning_.nd2 (series 02):0001 - ID 0003:c:1/4 - next_morning_.nd2 (series 02),493.6178,28979.2030,2380.6647,18805,31669,83.3963,26.6978,1,1092,22,127.1467,24.6500
