overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0336:c:1/4 t:3/25 - overnight_000.nd2 (series 12),626.2750,28708.6494,2300.1620,20081,31511,94.1610,31.6576,1,1004,1,146.6336,24.5049
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0284:c:1/4 t:3/25 - overnight_000.nd2 (series 12),877.8663,28385.9043,2539.5430,18486,31632,109.1276,34.3781,1,1058,11,113.1986,33.7420
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0182:c:1/4 t:3/25 - overnight_000.nd2 (series 12),732.7335,28307.9132,2515.5269,17998,31555,100.2241,31.6576,1,1157,15,123.3664,30.3523
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0357:c:1/4 t:3/25 - overnight_000.nd2 (series 12),815.4883,25940.5773,3017.7561,14876,30216,104.9903,33.1464,1,2221,19,127.0928,32.5884
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0178:c:1/4 t:3/25 - overnight_000.nd2 (series 12),810.9139,28463.3636,2576.1475,19313,31797,104.7612,33.1464,1,1202,20,127.0928,32.0525
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0115:c:1/4 t:3/25 - overnight_000.nd2 (series 12),996.3844,28559.1319,2134.4203,21399,31621,117.0738,36.7631,1,1267,16,91.0051,35.5356
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0167:c:1/4 t:3/25 - overnight_000.nd2 (series 12),799.2700,28587.9558,2267.4407,21232,31488,104.6324,33.1464,1,1096,60,37.0928,31.8194
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0217:c:1/4 t:3/25 - overnight_000.nd2 (series 12),810.0822,27957.0005,2743.1428,18135,31457,104.8893,33.1464,1,1389,33,142.9072,32.2352
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0186:c:1/4 t:3/25 - overnight_000.nd2 (series 12),614.2153,27818.7908,2635.6137,18512,31425,92.0093,29.1976,1,1496,41,133.2101,27.8892
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0257:c:1/4 t:3/25 - overnight_000.nd2 (series 12),809.2505,28243.2924,2489.9439,20380,32347,104.7521,33.1464,1,1717,50,127.0928,31.9574
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0229:c:1/4 t:3/25 - overnight_000.nd2 (series 12),796.3590,27570.7144,2549.6953,17569,31572,104.5571,33.1464,1,1765,50,127.0928,31.5985
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0240:c:1/4 t:3/25 - overnight_000.nd2 (series 12),728.5749,28053.5765,2649.7298,17999,32064,100.1853,31.6576,1,1458,55,123.3664,30.5359
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0370:c:1/4 t:3/25 - overnight_000.nd2 (series 12),815.4883,28514.4238,2854.9049,19111,31865,104.9903,33.1464,1,1136,57,127.0928,32.5884
