next_morning_.nd2 - next_morning_.nd2 (series 05):0001 - ID 0760:c:1/4 - next_morning_.nd2 (series 05),549.3422,29830.1764,1740.9223,21635,31902,86.3462,27.7368,1,258,1,125.5377,25.1498
next_morning_.nd2 - next_morning_.nd2 (series 05):0001 - ID 0646:c:1/4 - next_morning_.nd2 (series 05),630.4336,30719.2942,1558.8194,23430,33101,92.3633,29.1976,1,647,3,120.5297,28.3741
next_morning_.nd2 - next_morning_.nd2 (series 05):0001 - ID 0797:c:1/4 - next_morning_.nd2 (series 05),723.5847,29993.6431,2998.8226,17826,33095,100.3672,33.1464,1,759,2,142.9072,27.0844
next_morning_.nd2 - next_morning_.nd2 (series 05):0001 - ID 0669:c:1/4 - next_morning_.nd2 (series 05),926.1052,31053.0862,1347.8895,25692,33412,112.0000,35.6139,1,1444,1,121.6755,32.8882
next_morning_.nd2 - next_morning_.nd2 (series 05):0001 - ID 0846:c:1/4 - next_morning_.nd2 (series 05),657.8799,27715.5322,2371.2862,18168,30941,95.7018,31.6576,1,2276,3,146.6336,25.7947
next_morning_.nd2 - next_morning_.nd2 (series 05):0001 - ID 0129:c:1/4 - next_morning_.nd2 (series 05),499.8556,27773.6839,3773.5431,16015,32154,83.4090,26.6978,1,1524,11,142.8533,24.8505
next_morning_.nd2 - next_morning_.nd2 (series 05):0001 - ID 0606:c:1/4 - next_morning_.nd2 (series 05),882.0248,26346.9066,3488.1334,13226,30311,109.2371,34.3781,1,2410,7,113.1986,33.7432
next_morning_.nd2 - next_morning_.nd2 (series 05):0001 - ID 0735:c:1/4 - next_morning_.nd2 (series 05),570.9665,29677.9199,1857.2545,19825,31915,87.9705,27.7368,1,175,8,91.3322,27.3594
next_morning_.nd2 - next_morning_.nd2 (series 05):0001 - ID 0118:c:1/4 - next_morning_.nd2 (series 05),1005.1174,30108.9433,2684.3194,20616,33482,117.2629,36.7631,1,1077,8,91.0051,35.6573
next_morning_.nd2 - next_morning_.nd2 (series 05):0001 - ID 0232:c:1/4 - next_morning_.nd2 (series 05),569.7190,29611.3730,2871.4733,18616,32869,87.9356,27.7368,1,699,11,91.3322,27.3594
next_morning_.nd2 - next_morning_.nd2 (series 05):0001 - ID 0769:c:1/4 - next_morning_.nd2 (series 05),882.0248,30797.0240,1643.5637,22919,32857,109.2371,34.3781,1,306,15,113.1986,33.7432
