overnight_000.nd2 - overnight_000.nd2 (series 10)-1:0001 - ID 0326:c:1/4 t:3/25 - overnight_000.nd2 (series 10),951.8881,29898.1887,3156.8737,17570,33400,113.5008,35.6139,1,966,6,121.6755,35.2024
overnight_000.nd2 - overnight_000.nd2 (series 10)-1:0001 - ID 0353:c:1/4 t:3/25 - overnight_000.nd2 (series 10),687.4055,29628.0109,3524.6615,17678,34093,96.4786,30.3156,1,1167,8,113.8387,30.0024
overnight_000.nd2 - overnight_000.nd2 (series 10)-1:0001 - ID 0338:c:1/4 t:3/25 - overnight_000.nd2 (series 10),745.6249,29885.9833,2629.5375,22205,33339,100.3834,31.6576,1,555,12,123.3664,31.0073
overnight_000.nd2 - overnight_000.nd2 (series 10)-1:0001 - ID 0155:c:1/4 t:3/25 - overnight_000.nd2 (series 10),570.9665,26745.0452,3428.2695,18045,31242,87.9705,27.7368,1,2129,14,91.3322,27.3594
overnight_000.nd2 - overnight_000.nd2 (series 10)-1:0001 - ID 0159:c:1/4 t:3/25 - overnight_000.nd2 (series 10),1173.1221,27869.7611,2810.1937,17330,31786,125.8717,39.5950,1,2043,27,127.0565,39.0327
overnight_000.nd2 - overnight_000.nd2 (series 10)-1:0001 - ID 0059:c:1/4 t:3/25 - overnight_000.nd2 (series 10),951.8881,28544.3032,2883.4940,19458,32317,113.5008,35.6139,1,1882,31,121.6755,35.2024
overnight_000.nd2 - overnight_000.nd2 (series 10)-1:0001 - ID 0070:c:1/4 t:3/25 - overnight_000.nd2 (series 10),811.3297,28289.1927,3187.0423,16803,32182,104.9685,33.1464,1,1936,38,142.9072,32.4451
overnight_000.nd2 - overnight_000.nd2 (series 10)-1:0001 - ID 0254:c:1/4 t:3/25 - overnight_000.nd2 (series 10),556.8275,30511.5198,2745.5872,19634,33719,87.6398,27.7368,1,935,38,107.5924,26.3776
overnight_000.nd2 - overnight_000.nd2 (series 10)-1:0001 - ID 0117:c:1/4 t:3/25 - overnight_000.nd2 (series 10),951.8881,29778.1442,3196.3762,17330,34081,113.5008,35.6139,1,868,48,121.6755,35.2024
overnight_000.nd2 - overnight_000.nd2 (series 10)-1:0001 - ID 0405:c:1/4 t:3/25 - overnight_000.nd2 (series 10),570.9665,31486.4814,2174.6629,21334,35062,87.9705,27.7368,1,1175,52,91.3322,27.3594
overnight_000.nd2 - overnight_000.nd2 (series 10)-1:0001 - ID 0211:c:1/4 t:3/25 - overnight_000.nd2 (series 10),951.8881,28404.4491,2942.1614,18796,32155,113.5008,35.6139,1,1969,73,121.6755,35.2024
overnight_000.nd2 - overnight_000.nd2 (series 10)-1:0001 - ID 0027:c:1/4 t:3/25 - overnight_000.nd2 (series 10),815.4883,27975.0709,3022.9345,18616,31760,104.9903,33.1464,1,2091,76,127.0928,32.5884
overnight_000.nd2 - overnight_000.nd2 (series 10)-1:0001 - ID 0369:c:1/4 t:3/25 - overnight_000.nd2 (series 10),815.4883,30113.6639,3202.5258,18850,33802,104.9903,33.1464,1,914,79,127.0928,32.5884
