next_morning_.nd2 - next_morning_.nd2 (series 08):0001 - ID 0043:c:1/4 - next_morning_.nd2 (series 08),951.8881,30245.8532,1580.4976,22860,32655,113.5008,35.6139,1,1010,88,121.6755,35.2024
next_morning_.nd2 - next_morning_.nd2 (series 08):0001 - ID 0601:c:1/4 - next_morning_.nd2 (series 08),1173.1221,30866.5650,1800.9208,20874,33457,125.8717,39.5950,1,1172,96,127.0565,39.0327
next_morning_.nd2 - next_morning_.nd2 (series 08):0001 - ID 0003:c:1/4 - next_morning_.nd2 (series 08),570.9665,30835.0940,1043.6963,26433,32780,87.9705,27.7368,1,973,95,91.3322,27.3594
next_morning_.nd2 - next_morning_.nd2 (series 08):0001 - ID 0051:c:1/4 - next_morning_.nd2 (series 08),630.4336,30091.4756,1040.3042,24648,32035,92.6227,29.1976,1,1064,100,120.5297,28.7302
next_morning_.nd2 - next_morning_.nd2 (series 08):0001 - ID 0102:c:1/4 - next_morning_.nd2 (series 08),733.1493,29895.7663,1851.8776,20179,32413,100.2480,31.6576,1,1101,123,123.3664,30.5854
next_morning_.nd2 - next_morning_.nd2 (series 08):0001 - ID 0033:c:1/4 - next_morning_.nd2 (series 08),522.7276,30959.0302,948.8789,26899,33008,84.1252,26.6978,1,1038,139,127.1467,26.1858
next_morning_.nd2 - next_morning_.nd2 (series 08):0001 - ID 0097:c:1/4 - next_morning_.nd2 (series 08),873.7077,30464.6502,1101.3715,25822,32599,109.1738,34.3781,1,1151,142,113.1986,33.5827
next_morning_.nd2 - next_morning_.nd2 (series 08):0001 - ID 0121:c:1/4 - next_morning_.nd2 (series 08),627.5226,28945.6276,2142.5095,19976,31853,92.4789,29.1976,1,1200,151,149.4703,28.6166
next_morning_.nd2 - next_morning_.nd2 (series 08):0001 - ID 0122:c:1/4 - next_morning_.nd2 (series 08),719.0103,29215.1614,2154.2428,21278,31936,100.1156,31.6576,1,1074,159,123.3664,29.6639
next_morning_.nd2 - next_morning_.nd2 (series 08):0001 - ID 0626:c:1/4 - next_morning_.nd2 (series 08),522.7276,29444.5131,1976.5697,20430,32140,84.1252,26.6978,1,1689,171,127.1467,26.1858
