next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 1330:c:1/4 - next_morning_.nd2 (series 01),334.7619,30939.5366,1221.1323,24547,32659,71.5537,26.4474,1,401,5,178.6028,16.1217
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 1165:c:1/4 - next_morning_.nd2 (series 01),454.5276,30882.1125,1288.5560,23575,32502,79.6960,26.6978,1,497,1,142.8533,21.2806
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 1106:c:1/4 - next_morning_.nd2 (series 01),509.8361,29991.2610,2853.3108,19579,32896,82.9912,26.6978,1,1056,2,127.1467,24.5049
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 1027:c:1/4 - next_morning_.nd2 (series 01),625.0275,31370.8736,1293.6153,24413,33517,92.0183,29.1976,1,1100,2,120.5297,27.7293
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 1320:c:1/4 - next_morning_.nd2 (series 01),465.7557,29496.7545,2909.4109,18114,32636,83.3750,30.3156,1,1486,7,178.7811,19.3460
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 1308:c:1/4 - next_morning_.nd2 (series 01),535.6190,30375.2842,2349.8885,22020,33245,88.1913,30.3156,1,1533,2,156.1613,21.9255
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 1294:c:1/4 - next_morning_.nd2 (series 01),444.5471,30992.8251,969.1540,26794,32689,80.3433,27.7368,1,1615,4,162.4076,19.9909
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 1192:c:1/4 - next_morning_.nd2 (series 01),559.3227,30891.3145,1090.6343,25786,32810,88.1819,29.1976,1,1662,4,149.4703,23.8601
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 1327:c:1/4 - next_morning_.nd2 (series 01),414.1899,28219.6315,3342.4141,17246,31547,79.2707,29.0262,1,1843,6,178.7270,18.0563
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 1349:c:1/4 - next_morning_.nd2 (series 01),342.6631,29943.5947,1187.8361,23591,31909,75.7760,29.0262,1,1994,2,178.7270,15.4768
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0942:c:1/4 - next_morning_.nd2 (series 01),549.3422,28868.2733,1556.5038,19612,30986,86.3462,27.7368,1,2124,1,125.5377,25.1498
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 1310:c:1/4 - next_morning_.nd2 (series 01),553.5007,27501.8490,3178.7890,14716,30997,89.1773,30.3156,1,2237,1,150.7086,22.5703
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 1079:c:1/4 - next_morning_.nd2 (series 01),710.2774,28182.1429,1499.3586,20888,30562,98.1148,31.6576,1,2287,7,146.6336,28.3741
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 1289:c:1/4 - next_morning_.nd2 (series 01),527.7178,25926.7691,3872.5659,12551,29884,85.0796,27.7368,1,2334,4,144.4623,23.8601
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 1129:c:1/4 - next_morning_.nd2 (series 01),522.7276,24991.3628,3933.5827,11979,29618,84.1252,26.6978,1,2521,6,127.1467,26.1858
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0992:c:1/4 - next_morning_.nd2 (series 01),1173.1221,32257.8525,1227.1156,26564,35105,125.8717,39.5950,1,959,10,127.0565,39.0327
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0493:c:1/4 - next_morning_.nd2 (series 01),741.4664,31471.2715,1204.7901,25412,33704,100.3112,31.6576,1,1351,8,123.3664,30.9417
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0943:c:1/4 - next_morning_.nd2 (series 01),570.9665,28218.2309,3950.6328,16781,32476,87.9705,27.7368,1,233,5,91.3322,27.3594
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0198:c:1/4 - next_morning_.nd2 (series 01),686.5738,27222.4906,3470.8741,16912,31097,96.3785,30.3156,1,2084,8,113.8387,29.6639
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0586:c:1/4 - next_morning_.nd2 (series 01),951.8881,29941.0280,3347.7440,18373,33771,113.5008,35.6139,1,1217,11,121.6755,35.2024
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0127:c:1/4 - next_morning_.nd2 (series 01),686.1579,31512.7467,1226.3768,26072,33490,96.4754,30.3156,1,1272,9,113.8387,30.0024
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0268:c:1/4 - next_morning_.nd2 (series 01),522.7276,30273.8982,1782.6885,22213,32342,84.1252,26.6978,1,330,12,127.1467,26.1858
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0320:c:1/4 - next_morning_.nd2 (series 01),566.3922,30411.6145,1478.9118,23879,32627,87.9329,27.7368,1,1594,8,91.3322,27.1220
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0671:c:1/4 - next_morning_.nd2 (series 01),1093.2783,30616.6816,1386.1010,23993,32908,121.6098,38.3140,1,1806,18,133.6361,37.7559
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 1085:c:1/4 - next_morning_.nd2 (series 01),510.2520,29724.0285,1812.6067,20764,31924,83.8002,26.6978,1,43,46,37.1467,25.4198
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0471:c:1/4 - next_morning_.nd2 (series 01),570.9665,28873.8988,1944.3481,20277,31370,87.9705,27.7368,1,2050,13,91.3322,27.3594
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0397:c:1/4 - next_morning_.nd2 (series 01),570.9665,31156.3889,1375.5601,24298,33099,87.9705,27.7368,1,552,15,91.3322,27.3594
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0392:c:1/4 - next_morning_.nd2 (series 01),882.0248,29421.7822,3094.9696,18253,33180,109.2371,34.3781,1,1460,19,113.1986,33.7432
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0168:c:1/4 - next_morning_.nd2 (series 01),687.4055,29504.5693,1790.7138,21542,32347,96.4786,30.3156,1,1935,20,113.8387,30.0024
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0400:c:1/4 - next_morning_.nd2 (series 01),630.8494,31458.0890,1293.8243,24432,33279,92.6334,29.1976,1,587,23,120.5297,28.7302
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0058:c:1/4 - next_morning_.nd2 (series 01),522.7276,29124.4948,2057.4801,19320,31606,84.1252,26.6978,1,1978,24,127.1467,26.1858
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0277:c:1/4 - next_morning_.nd2 (series 01),522.7276,30711.1750,1535.7730,22527,32894,84.1252,26.6978,1,383,26,127.1467,26.1858
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0300:c:1/4 - next_morning_.nd2 (series 01),682.8311,31365.4702,1635.8273,23878,33814,96.1543,30.3156,1,1175,25,113.8387,29.4672
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0009:c:1/4 - next_morning_.nd2 (series 01),745.6249,31717.8355,1272.8356,26691,33886,100.3834,31.6576,1,804,28,123.3664,31.0073
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0470:c:1/4 - next_morning_.nd2 (series 01),685.7420,28067.9054,1815.8793,18483,30564,96.4145,30.3156,1,2377,26,113.8387,30.0024
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0046:c:1/4 - next_morning_.nd2 (series 01),630.8494,30425.0428,1345.2252,24032,32946,92.6334,29.1976,1,473,29,120.5297,28.7302
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 1042:c:1/4 - next_morning_.nd2 (series 01),776.3981,26957.3578,2757.8539,16173,30256,104.6830,33.1464,1,2492,31,127.0928,31.1460
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0327:c:1/4 - next_morning_.nd2 (series 01),745.6249,31419.2856,1466.5916,24122,33572,100.3834,31.6576,1,1397,31,123.3664,31.0073
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0145:c:1/4 - next_morning_.nd2 (series 01),522.7276,30410.9324,1971.3086,21410,32855,84.1252,26.6978,1,426,33,127.1467,26.1858
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0659:c:1/4 - next_morning_.nd2 (series 01),951.8881,30183.6518,2978.5924,19706,33635,113.5008,35.6139,1,1309,33,121.6755,35.2024
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0129:c:1/4 - next_morning_.nd2 (series 01),630.0177,31190.9584,1238.5535,25614,33213,92.5436,29.1976,1,1507,32,120.5297,28.7274
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0010:c:1/4 - next_morning_.nd2 (series 01),628.7701,30765.6812,1345.4509,24371,32964,92.5319,29.1976,1,1642,34,120.5297,28.7049
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0543:c:1/4 - next_morning_.nd2 (series 01),788.8737,29870.3189,3171.8120,18088,33337,104.8911,33.1464,1,906,42,142.9072,31.1465
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0222:c:1/4 - next_morning_.nd2 (series 01),521.4800,28727.5096,1477.6163,21179,31197,84.0219,26.6978,1,2231,36,127.1467,26.1024
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0293:c:1/4 - next_morning_.nd2 (series 01),570.9665,31407.8674,1256.0991,25823,33769,87.9705,27.7368,1,1138,35,91.3322,27.3594
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0677:c:1/4 - next_morning_.nd2 (series 01),521.8959,27794.7299,2009.2422,18327,30102,84.0444,26.6978,1,2328,39,127.1467,26.1193
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0668:c:1/4 - next_morning_.nd2 (series 01),1173.1221,32279.0975,1350.0389,26250,34882,125.8717,39.5950,1,854,42,127.0565,39.0327
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0897:c:1/4 - next_morning_.nd2 (series 01),630.8494,28947.4436,3746.7404,16426,32883,92.6334,29.1976,1,301,40,120.5297,28.7302
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 1273:c:1/4 - next_morning_.nd2 (series 01),745.6249,27939.4741,3784.6567,16591,32090,100.3834,31.6576,1,73,44,123.3664,31.0073
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0353:c:1/4 - next_morning_.nd2 (series 01),625.0275,30820.2122,1673.4945,23793,33283,92.2060,29.1976,1,1552,43,120.5297,28.0761
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0502:c:1/4 - next_morning_.nd2 (series 01),522.7276,31540.7749,1199.0531,25999,33679,84.1252,26.6978,1,1080,46,127.1467,26.1858
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0323:c:1/4 - next_morning_.nd2 (series 01),686.9896,28734.3856,3641.7186,15920,32269,96.4786,30.3156,1,254,46,113.8387,30.0024
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0319:c:1/4 - next_morning_.nd2 (series 01),630.8494,28607.5214,1639.3101,20687,30954,92.6334,29.1976,1,2276,48,120.5297,28.7302
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0559:c:1/4 - next_morning_.nd2 (series 01),951.8881,29622.9952,3115.3755,18613,33358,113.5008,35.6139,1,1595,50,121.6755,35.2024
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0125:c:1/4 - next_morning_.nd2 (series 01),570.9665,30832.5980,1467.2868,24161,32878,87.9705,27.7368,1,359,49,91.3322,27.3594
next_morning_.nd2 - next_morning_.nd2 (series 01):0001 - ID 0007:c:1/4 - next_morning_.nd2 (series 01),570.9665,29415.2913,1544.6659,21784,31652,87.9705,27.7368,1,2022,49,91.3322,27.3594
