overnight_000.nd2 - overnight_000.nd2 (series 11)-1.tif:0001 - ID 0587:c:1/4 t:1/25 - overnight_000.nd2 (series 11),540.6097,28162.3769,3815.5327,16516,32621,90.1951,32.8945,1,1144,7,178.8767,20.6357
overnight_000.nd2 - overnight_000.nd2 (series 11)-1.tif:0001 - ID 0643:c:1/4 t:1/25 - overnight_000.nd2 (series 11),641.2463,29710.6064,2655.3859,19996,33836,97.7421,34.2812,1,1670,3,163.6105,23.2152
overnight_000.nd2 - overnight_000.nd2 (series 11)-1.tif:0001 - ID 0410:c:1/4 t:1/25 - overnight_000.nd2 (series 11),610.8890,28977.4193,3126.6495,20290,34408,92.1717,30.3156,1,1725,7,156.1613,25.1498
overnight_000.nd2 - overnight_000.nd2 (series 11)-1.tif:0001 - ID 0449:c:1/4 t:1/25 - overnight_000.nd2 (series 11),791.3695,28516.6663,3143.8710,17482,33353,103.4614,33.1464,1,1777,2,127.0928,30.3088
overnight_000.nd2 - overnight_000.nd2 (series 11)-1.tif:0001 - ID 0106:c:1/4 t:1/25 - overnight_000.nd2 (series 11),715.6841,27866.6944,3489.6426,17620,32383,99.8437,31.6577,1,1824,11,123.3664,29.1954
overnight_000.nd2 - overnight_000.nd2 (series 11)-1.tif:0001 - ID 0266:c:1/4 t:1/25 - overnight_000.nd2 (series 11),882.0256,29372.7313,3538.6601,17925,35292,109.2372,34.3781,1,1252,16,113.1986,33.7433
overnight_000.nd2 - overnight_000.nd2 (series 11)-1.tif:0001 - ID 0480:c:1/4 t:1/25 - overnight_000.nd2 (series 11),570.9670,28887.7713,3177.7940,19900,33872,87.9705,27.7368,1,1959,14,91.3322,27.3594
overnight_000.nd2 - overnight_000.nd2 (series 11)-1.tif:0001 - ID 0389:c:1/4 t:1/25 - overnight_000.nd2 (series 11),803.4292,27720.1625,3606.4340,15880,33535,104.8786,33.1464,1,1866,22,127.0928,31.9144
overnight_000.nd2 - overnight_000.nd2 (series 11)-1.tif:0001 - ID 0182:c:1/4 t:1/25 - overnight_000.nd2 (series 11),570.9670,29189.3583,3152.1423,20155,33946,87.9705,27.7368,1,1658,18,91.3322,27.3594
overnight_000.nd2 - overnight_000.nd2 (series 11)-1.tif:0001 - ID 0129:c:1/4 t:1/25 - overnight_000.nd2 (series 11),648.7317,29857.1526,3543.9615,17147,34689,95.0246,30.3156,1,1151,62,23.8387,28.1430
overnight_000.nd2 - overnight_000.nd2 (series 11)-1.tif:0001 - ID 0189:c:1/4 t:1/25 - overnight_000.nd2 (series 11),867.8865,29507.7801,3408.8552,17663,35162,109.2372,34.3781,1,1206,33,113.1986,33.2849
overnight_000.nd2 - overnight_000.nd2 (series 11)-1.tif:0001 - ID 0164:c:1/4 t:1/25 - overnight_000.nd2 (series 11),744.7939,28857.1396,3636.4034,16820,34849,100.3765,31.6577,1,1703,35,123.3664,31.0073
overnight_000.nd2 - overnight_000.nd2 (series 11)-1.tif:0001 - ID 0046:c:1/4 t:1/25 - overnight_000.nd2 (series 11),851.2524,28394.0884,3163.6154,16682,33556,108.5959,34.3781,1,1741,74,23.1986,33.0020
overnight_000.nd2 - overnight_000.nd2 (series 11)-1.tif:0001 - ID 0401:c:1/4 t:1/25 - overnight_000.nd2 (series 11),1154.4097,28185.9316,3386.9726,16424,33715,125.8172,39.5951,1,1908,45,127.0565,38.3032
overnight_000.nd2 - overnight_000.nd2 (series 11)-1.tif:0001 - ID 0173:c:1/4 t:1/25 - overnight_000.nd2 (series 11),630.8500,29631.1721,3537.4001,17026,35423,92.6334,29.1976,1,1606,47,133.2101,28.7302
overnight_000.nd2 - overnight_000.nd2 (series 11)-1.tif:0001 - ID 0332:c:1/4 t:1/25 - overnight_000.nd2 (series 11),630.8500,29964.0264,3684.5248,17720,35179,92.6334,29.1976,1,1298,51,133.2101,28.7302
overnight_000.nd2 - overnight_000.nd2 (series 11)-1.tif:0001 - ID 0047:c:1/4 t:1/25 - overnight_000.nd2 (series 11),670.7719,28659.1035,3565.8077,15819,34296,95.9264,30.3156,1,1802,47,113.8387,29.1426
