overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0379:c:1/4 t:1/25 - overnight_000.nd2 (series 12),815.4883,28794.9587,2938.6006,19674,32316,104.9903,33.1464,1,1436,15,127.0928,32.5884
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0335:c:1/4 t:1/25 - overnight_000.nd2 (series 12),815.4883,29092.8914,2713.7048,18827,32631,104.9903,33.1464,1,1046,32,127.0928,32.5884
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0397:c:1/4 t:1/25 - overnight_000.nd2 (series 12),815.4883,29060.5079,3135.0252,17799,32774,104.9903,33.1464,1,1234,58,127.0928,32.5884
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0109:c:1/4 t:1/25 - overnight_000.nd2 (series 12),687.4055,28135.6050,3454.8045,17532,32286,96.4786,30.3156,1,1412,64,113.8387,30.0024
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0043:c:1/4 t:1/25 - overnight_000.nd2 (series 12),879.9455,29077.9267,2829.0926,17511,32684,109.1795,34.3781,1,1103,83,156.8014,33.7432
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0147:c:1/4 t:1/25 - overnight_000.nd2 (series 12),877.0345,28954.9621,2917.6893,18157,32713,109.1624,34.3781,1,1176,76,113.1986,33.5758
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0376:c:1/4 t:1/25 - overnight_000.nd2 (series 12),745.6249,27903.9704,3384.9251,16818,31906,100.3834,31.6576,1,1745,85,123.3664,31.0073
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0400:c:1/4 t:1/25 - overnight_000.nd2 (series 12),815.4883,28887.6211,2869.4970,18973,32528,104.9903,33.1464,1,1581,89,127.0928,32.5884
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0449:c:1/4 t:1/25 - overnight_000.nd2 (series 12),570.9665,27213.4261,3254.2077,16705,31313,87.9705,27.7368,1,1867,90,91.3322,27.3594
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0001:c:1/4 t:1/25 - overnight_000.nd2 (series 12),1173.1221,28452.6016,2590.2037,20710,32111,125.8717,39.5950,1,1517,101,127.0565,39.0327
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0097:c:1/4 t:1/25 - overnight_000.nd2 (series 12),803.8444,29338.9571,2683.7025,18683,32706,104.7964,33.1464,1,1221,105,127.0928,32.2586
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0340:c:1/4 t:1/25 - overnight_000.nd2 (series 12),1020.0881,29053.8316,3012.2894,17308,33096,117.3461,36.7631,1,1152,112,91.0051,36.4792
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0374:c:1/4 t:1/25 - overnight_000.nd2 (series 12),570.9665,28178.5069,3215.6183,16364,31712,87.9705,27.7368,1,1711,116,91.3322,27.3594
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0228:c:1/4 t:1/25 - overnight_000.nd2 (series 12),719.0103,28636.8462,3111.3430,17982,32139,100.2351,31.6576,1,1609,156,33.3664,30.1697
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0007:c:1/4 t:1/25 - overnight_000.nd2 (series 12),745.6249,28745.9147,2907.1379,19571,32660,100.3834,31.6576,1,1417,123,123.3664,31.0073
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0134:c:1/4 t:1/25 - overnight_000.nd2 (series 12),810.0822,29212.1797,2870.4181,18238,32623,104.7179,33.1464,1,1186,138,127.0928,32.1543
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0229:c:1/4 t:1/25 - overnight_000.nd2 (series 12),882.0248,28337.9081,3261.4182,17203,32223,109.2371,34.3781,1,1661,138,113.1986,33.7432
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0349:c:1/4 t:1/25 - overnight_000.nd2 (series 12),815.4883,28777.1586,3083.5182,18865,32739,104.9903,33.1464,1,1359,143,127.0928,32.5884
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0438:c:1/4 t:1/25 - overnight_000.nd2 (series 12),1173.1221,29286.3389,2231.7108,21091,32479,125.8717,39.5950,1,1239,156,127.0565,39.0327
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0016:c:1/4 t:1/25 - overnight_000.nd2 (series 12),882.0248,28944.8430,2630.7174,19139,32452,109.2371,34.3781,1,1499,156,113.1986,33.7432
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0015:c:1/4 t:1/25 - overnight_000.nd2 (series 12),630.0177,28631.4508,2896.5489,19191,32250,92.4947,29.1976,1,1451,160,120.5297,28.3741
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0041:c:1/4 t:1/25 - overnight_000.nd2 (series 12),808.0029,29062.2748,2438.0533,19182,32516,104.9209,33.1464,1,1591,163,127.0928,32.2145
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0206:c:1/4 t:1/25 - overnight_000.nd2 (series 12),687.4055,29138.1137,3007.0861,18799,32974,96.4786,30.3156,1,1095,161,113.8387,30.0024
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0198:c:1/4 t:1/25 - overnight_000.nd2 (series 12),679.0884,28411.4991,3037.6880,16715,32291,96.3329,30.3156,1,1704,162,113.8387,29.4161
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0361:c:1/4 t:1/25 - overnight_000.nd2 (series 12),630.8494,27265.6664,3313.7377,17364,31292,92.6334,29.1976,1,1859,172,120.5297,28.7302
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0275:c:1/4 t:1/25 - overnight_000.nd2 (series 12),730.6542,29133.9431,2818.9755,18243,32615,100.3513,31.6576,1,1329,176,123.3664,30.0953
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0075:c:1/4 t:1/25 - overnight_000.nd2 (series 12),743.1298,29034.1544,2712.3784,21249,32688,100.3449,31.6576,1,1395,177,123.3664,31.0073
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0405:c:1/4 t:1/25 - overnight_000.nd2 (series 12),815.4883,28494.6757,2800.4770,17800,31823,104.9903,33.1464,1,1757,181,127.0928,32.5884
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0377:c:1/4 t:1/25 - overnight_000.nd2 (series 12),745.6249,29093.6821,3031.1331,18607,33200,100.3834,31.6576,1,1180,185,123.3664,31.0073
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0283:c:1/4 t:1/25 - overnight_000.nd2 (series 12),815.4883,28215.7440,3000.4607,17739,31630,104.9903,33.1464,1,1809,192,127.0928,32.5884
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0366:c:1/4 t:1/25 - overnight_000.nd2 (series 12),882.0248,29255.3234,2810.5460,18467,32683,109.2371,34.3781,1,1288,195,113.1986,33.7432
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0367:c:1/4 t:1/25 - overnight_000.nd2 (series 12),882.0248,27419.7086,3206.9442,15790,31517,109.2371,34.3781,1,2024,204,113.1986,33.7432
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0068:c:1/4 t:1/25 - overnight_000.nd2 (series 12),686.9896,29553.9831,2754.7233,18461,32982,96.4482,30.3156,1,1083,205,113.8387,29.9731
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0080:c:1/4 t:1/25 - overnight_000.nd2 (series 12),681.9994,29686.1537,2464.0533,22340,33204,96.4651,30.3156,1,1436,205,113.8387,29.7497
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0122:c:1/4 t:1/25 - overnight_000.nd2 (series 12),743.9615,29178.8664,2769.9018,19068,32981,100.3727,31.6576,1,1220,210,123.3664,31.0073
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0298:c:1/4 t:1/25 - overnight_000.nd2 (series 12),804.2602,28025.8692,2677.0831,19414,31299,104.7012,33.1464,1,1971,213,127.0928,31.6458
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0265:c:1/4 t:1/25 - overnight_000.nd2 (series 12),676.1774,28776.0812,3092.2017,18236,32330,96.3404,30.3156,1,1345,221,141.9112,29.3065
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0387:c:1/4 t:1/25 - overnight_000.nd2 (series 12),745.6249,26857.2582,3162.5888,14985,30772,100.3834,31.6576,1,2224,224,123.3664,31.0073
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0295:c:1/4 t:1/25 - overnight_000.nd2 (series 12),942.7394,28470.4301,2701.1310,18123,31943,113.4372,35.6139,1,1761,236,148.3245,34.9532
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0099:c:1/4 t:1/25 - overnight_000.nd2 (series 12),809.2505,29470.6994,2665.3274,19395,32693,104.8313,33.1464,1,1161,229,127.0928,32.2201
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0116:c:1/4 t:1/25 - overnight_000.nd2 (series 12),738.9713,29220.4755,2669.8572,20621,32875,100.3759,31.6576,1,1393,229,123.3664,30.9123
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0032:c:1/4 t:1/25 - overnight_000.nd2 (series 12),811.3297,29598.3783,2476.3473,20514,32716,105.0189,33.1464,1,1303,247,142.9072,32.5146
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0151:c:1/4 t:1/25 - overnight_000.nd2 (series 12),735.2286,28205.9446,2907.6710,16595,31452,100.2644,31.6576,1,1912,243,123.3664,30.5866
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0011:c:1/4 t:1/25 - overnight_000.nd2 (series 12),882.0248,29680.0250,2384.3261,21191,33126,109.2371,34.3781,1,1210,256,113.1986,33.7432
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0219:c:1/4 t:1/25 - overnight_000.nd2 (series 12),679.0884,29238.2358,2854.1171,18565,32631,96.1316,30.3156,1,1359,258,119.2914,29.1833
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0408:c:1/4 t:1/25 - overnight_000.nd2 (series 12),815.4883,28100.3967,3147.4709,17066,31586,104.9903,33.1464,1,1843,261,127.0928,32.5884
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0333:c:1/4 t:1/25 - overnight_000.nd2 (series 12),882.0248,29809.7006,2999.6773,19425,33993,109.2371,34.3781,1,1070,266,113.1986,33.7432
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0130:c:1/4 t:1/25 - overnight_000.nd2 (series 12),802.5968,28682.2181,2624.6044,18969,32170,104.7417,33.1464,1,1743,272,127.0928,31.8510
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0402:c:1/4 t:1/25 - overnight_000.nd2 (series 12),522.7276,27525.1527,3486.7283,16769,31603,84.1252,26.6978,1,1799,271,127.1467,26.1858
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0251:c:1/4 t:1/25 - overnight_000.nd2 (series 12),861.6480,28023.4329,2839.4655,17308,31826,108.8835,34.3781,1,1891,280,113.1986,33.3247
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0064:c:1/4 t:1/25 - overnight_000.nd2 (series 12),745.6249,29453.5828,2842.7576,19316,32963,100.3834,31.6576,1,1277,284,123.3664,31.0073
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0443:c:1/4 t:1/25 - overnight_000.nd2 (series 12),687.4055,26518.5596,3449.9202,13897,30291,96.4786,30.3156,1,2366,292,113.8387,30.0024
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0190:c:1/4 t:1/25 - overnight_000.nd2 (series 12),805.0919,28495.1973,2650.1813,18220,31795,104.7708,33.1464,1,1825,305,127.0928,32.0018
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0442:c:1/4 t:1/25 - overnight_000.nd2 (series 12),815.4883,29777.0948,2697.0685,20033,32985,104.9903,33.1464,1,1180,307,127.0928,32.5884
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0327:c:1/4 t:1/25 - overnight_000.nd2 (series 12),855.4102,29803.0904,2655.6655,19854,34229,108.8025,34.3781,1,1084,319,156.8014,32.7592
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0403:c:1/4 t:1/25 - overnight_000.nd2 (series 12),624.6116,29497.8056,3081.9035,20163,32980,92.1779,29.1976,1,1229,309,120.5297,27.7293
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0062:c:1/4 t:1/25 - overnight_000.nd2 (series 12),874.9553,29875.7343,2373.1198,20651,32949,109.1763,34.3781,1,1319,309,113.1986,33.4827
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0386:c:1/4 t:1/25 - overnight_000.nd2 (series 12),815.4883,30260.2774,2748.5210,19659,34364,104.9903,33.1464,1,935,313,127.0928,32.5884
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0214:c:1/4 t:1/25 - overnight_000.nd2 (series 12),665.7811,29911.4647,2775.3379,19449,33076,95.6856,30.3156,1,1053,312,113.8387,28.8260
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0453:c:1/4 t:1/25 - overnight_000.nd2 (series 12),745.6249,28192.1026,3021.9402,17145,31728,100.3834,31.6576,1,1870,328,123.3664,31.0073
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0020:c:1/4 t:1/25 - overnight_000.nd2 (series 12),1144.0123,29273.5136,2266.1869,21537,32980,125.6455,39.5950,1,1251,382,37.0565,38.3031
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0070:c:1/4 t:1/25 - overnight_000.nd2 (series 12),733.5652,29866.6644,2571.6814,20201,32985,99.8025,31.6576,1,1358,338,123.3664,30.0888
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0170:c:1/4 t:1/25 - overnight_000.nd2 (series 12),815.4883,28989.8914,2644.7795,19177,32234,104.9903,33.1464,1,1751,340,127.0928,32.5884
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0435:c:1/4 t:1/25 - overnight_000.nd2 (series 12),815.4883,29980.4176,2673.3258,20421,34033,104.9903,33.1464,1,1402,341,127.0928,32.5884
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0101:c:1/4 t:1/25 - overnight_000.nd2 (series 12),684.0786,28434.3453,2612.9651,18355,31740,96.4213,30.3156,1,1805,343,113.8387,29.8031
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0342:c:1/4 t:1/25 - overnight_000.nd2 (series 12),743.1298,29997.8332,2667.0561,20036,33118,100.1879,31.6576,1,1210,350,123.3664,30.9536
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0437:c:1/4 t:1/25 - overnight_000.nd2 (series 12),813.8249,29938.6162,2886.4747,19576,33414,104.9316,33.1464,1,1160,352,127.0928,32.5417
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0382:c:1/4 t:1/25 - overnight_000.nd2 (series 12),809.6663,29881.5229,2912.8753,19632,33021,104.7491,33.1464,1,1112,355,127.0928,31.9776
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0184:c:1/4 t:1/25 - overnight_000.nd2 (series 12),731.0701,30227.6069,2667.9532,19417,33291,99.6604,31.6576,1,1060,362,146.6336,29.6639
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0236:c:1/4 t:1/25 - overnight_000.nd2 (series 12),882.0248,29876.6322,2915.2332,19837,34645,109.2371,34.3781,1,1022,356,113.1986,33.7432
overnight_000.nd2 - overnight_000.nd2 (series 12)-1:0001 - ID 0071:c:1/4 t:1/25 - overnight_000.nd2 (series 12),865.8065,29889.6599,2549.9496,21007,34610,109.0859,34.3781,1,1312,364,113.1986,33.0675
