overnight_000.nd2 - overnight_000.nd2 (series 09)-3:0001 - ID 0169:c:1/4 t:3/25 - overnight_000.nd2 (series 09),815.4883,27465.1744,2287.3151,19050,31662,104.9903,33.1464,1,1873,13,127.0928,32.5884
overnight_000.nd2 - overnight_000.nd2 (series 09)-3:0001 - ID 0376:c:1/4 t:3/25 - overnight_000.nd2 (series 09),951.8881,28323.4841,1798.4612,20205,31716,113.5008,35.6139,1,1733,29,121.6755,35.2024
overnight_000.nd2 - overnight_000.nd2 (series 09)-3:0001 - ID 0202:c:1/4 t:3/25 - overnight_000.nd2 (series 09),803.8444,27259.3621,2074.3761,18223,30608,104.9413,33.1464,1,2027,30,127.0928,32.0018
overnight_000.nd2 - overnight_000.nd2 (series 09)-3:0001 - ID 0143:c:1/4 t:3/25 - overnight_000.nd2 (series 09),805.0919,27177.7051,2091.4191,18915,30177,104.8133,33.1464,1,1913,39,127.0928,32.0819
overnight_000.nd2 - overnight_000.nd2 (series 09)-3:0001 - ID 0213:c:1/4 t:3/25 - overnight_000.nd2 (series 09),815.4883,26711.0852,2362.6558,17896,31049,104.9903,33.1464,1,1972,41,127.0928,32.5884
overnight_000.nd2 - overnight_000.nd2 (series 09)-3:0001 - ID 0203:c:1/4 t:3/25 - overnight_000.nd2 (series 09),933.1747,26700.7602,2095.0088,18218,29795,113.3179,35.6139,1,2001,82,148.3245,34.3909
overnight_000.nd2 - overnight_000.nd2 (series 09)-3:0001 - ID 0123:c:1/4 t:3/25 - overnight_000.nd2 (series 09),620.4531,28073.7849,2353.1596,20066,31825,92.2357,29.1976,1,1734,80,120.5297,27.3247
overnight_000.nd2 - overnight_000.nd2 (series 09)-3:0001 - ID 0063:c:1/4 t:3/25 - overnight_000.nd2 (series 09),602.9872,27905.1241,1826.8503,20689,31075,92.3432,29.1976,1,1768,104,120.5297,27.8031
overnight_000.nd2 - overnight_000.nd2 (series 09)-3:0001 - ID 0386:c:1/4 t:3/25 - overnight_000.nd2 (series 09),882.0248,27469.2202,1785.9109,20018,30753,109.2371,34.3781,1,2044,112,113.1986,33.7432
overnight_000.nd2 - overnight_000.nd2 (series 09)-3:0001 - ID 0284:c:1/4 t:3/25 - overnight_000.nd2 (series 09),622.9482,27592.8525,2164.1673,19315,30765,92.4202,29.1976,1,1899,118,120.5297,27.9461
overnight_000.nd2 - overnight_000.nd2 (series 09)-3:0001 - ID 0231:c:1/4 t:3/25 - overnight_000.nd2 (series 09),630.8494,28002.3955,2363.3520,19464,31808,92.6334,29.1976,1,1730,122,120.5297,28.7302
