t_start	t_max	t_end	voltage	width	spacing	area	injected	id	occupancy
0.481575	0.482275	0.482805	0.0497023719766217	0.00123000000000001	0.05486	4.03271315395654e-05	1	35	2
0.537665	0.53838	0.53905	0.0462844032266217	0.00138499999999997	0.00327500000000003	4.35931329850043e-05	1	36	2
0.542325	0.54307	0.543615	0.0447890418984967	0.00129000000000001	0.00597999999999999	3.68137599421471e-05	1	37	2
0.549595	0.55024	0.550815	0.0473830360391217	0.00122	0.00399000000000005	4.12326957104242e-05	1	38	2
0.554805	0.555485	0.555995	0.0435073036172467	0.00119000000000002	0.00948499999999997	3.28878342679224e-05	1	39	2
0.56548	0.566105	0.566575	0.0471083778359967	0.00109499999999996	0.00243500000000008	3.47989519477215e-05	1	40	2
0.56901	0.56964	0.570185	0.0471388954141217	0.00117499999999993	0.00643000000000005	3.56173353093668e-05	1	41	2
0.576615	0.57721	0.57776	0.0490309852578717	0.00114499999999995	0.00568500000000005	3.70431342672557e-05	1	42	2
0.583445	0.584135	0.58499	0.0419509071328717	0.00154500000000002	0.00339499999999993	4.04748032727481e-05	1	43	2
0.588385	0.589135	0.58972	0.0518080848672467	0.00133500000000009	0.0143	4.54026005678138e-05	1	44	2
0.60402	0.60482	0.60543	0.0481764930703717	0.00141000000000002	0.00831499999999996	4.73861988762167e-05	1	45	3
0.613745	0.61446	0.61499	0.0463759559609967	0.00124499999999994	0.00773500000000005	3.85642747852304e-05	1	46	2
0.622725	0.62323	0.62371	0.0472304481484967	0.000985000000000014	0.00602999999999998	3.04718277490431e-05	1	47	2
0.62974	0.630395	0.630955	0.0466811317422467	0.00121499999999997	0.00603000000000009	3.41584697392129e-05	1	48	2
0.636985	0.63764	0.63824	0.0563857215859967	0.0012549999999999	0.00495000000000001	5.15475655948404e-05	1	49	2
0.64319	0.643815	0.644355	0.0542494911172467	0.00116500000000008	0.000869999999999926	4.38951834157725e-05	1	50	2
0.645225	0.645245	0.645265	0.00969382705474667	4.000000000004e-05	0.01255	3.87851856135475e-07	0	51	0
0.657815	0.658445	0.658955	0.0493666786172467	0.00114000000000003	0.000395000000000034	3.76671199659663e-05	1	52	2
0.65935	0.659755	0.660145	0.0518996376016217	0.00079499999999999	0.00907000000000002	2.82921710187974e-05	1	53	1
0.669215	0.67008	0.67064	0.0443312782266217	0.00142500000000001	0.00917000000000001	4.40809837234442e-05	1	54	2
0.67981	0.68043	0.68095	0.0488783973672467	0.00113999999999992	0.00755000000000006	3.6206090913232e-05	1	55	2
0.6885	0.68888	0.689275	0.0453993934609967	0.00077499999999997	0.00673000000000001	2.47488376905931e-05	1	56	1
0.696005	0.69663	0.6972	0.0519911903359967	0.00119499999999995	0.00494500000000009	4.17256710789774e-05	1	57	2
0.702145	0.70285	0.703375	0.0476882118203717	0.00122999999999995	0.00883500000000004	3.49320814907373e-05	1	58	2
0.71221	0.712785	0.713255	0.0494582313516217	0.00104499999999996	0.00633499999999998	3.41142178703748e-05	1	59	2
0.71959	0.72032	0.720865	0.0501906532266217	0.00127500000000003	0.00673000000000001	4.04314750949196e-05	1	60	2
0.727595	0.72824	0.728785	0.0497328895547467	0.00119000000000002	0.00698999999999994	3.88830124905787e-05	1	61	2
0.735775	0.73647	0.737065	0.0564467567422467	0.00129000000000001	0.010875	5.30999232722252e-05	1	62	2
0.74794	0.748775	0.74946	0.0509841102578717	0.00152000000000008	0.00698500000000002	5.62978262487233e-05	1	63	2
0.756445	0.756585	0.756985	0.0534255165078717	0.000539999999999985	0.000164999999999971	1.63826840846807e-05	1	64	1
0.75715	0.75717	0.757195	0.0101515907266217	4.49999999999617e-05	0.00672499999999998	4.49748725784208e-07	0	65	0
0.76392	0.764455	0.764935	0.0478102821328717	0.0010150000000001	0.00619499999999995	2.94279562813886e-05	1	66	2
0.77113	0.77179	0.772325	0.0471694129922467	0.00119500000000006	0.00410499999999991	3.23467037938211e-05	1	67	2
0.77643	0.77699	0.777595	0.0450026649453717	0.00116500000000008	0.0117699999999999	3.3949504704835e-05	1	68	2
0.789365	0.78989	0.790485	0.0429885047891217	0.00112000000000001	0.00580000000000003	2.88889538740901e-05	1	69	2
0.796285	0.797055	0.798425	0.0440871376016217	0.00213999999999992	0.00563000000000002	6.86780856925882e-05	1	70	3
0.804055	0.8041	0.80415	0.0188185829141217	9.50000000000673e-05	0.0142549999999999	1.39052528359967e-06	0	71	0
0.818405	0.81892	0.81937	0.0406386512734967	0.000965000000000105	0.00385999999999997	2.31342439325575e-05	1	72	2
0.82323	0.82375	0.8241	0.0378615516641217	0.000869999999999926	0.00501000000000007	2.03004885654815e-05	1	73	2
0.82911	0.82969	0.83024	0.0413100379922467	0.00112999999999996	0.00743000000000005	2.71604832090907e-05	1	74	2
0.83767	0.8383	0.838855	0.0447890418984967	0.00118499999999999	0.00361499999999992	3.02490331013987e-05	1	75	2
0.84247	0.843275	0.843955	0.0466200965859967	0.00148500000000007	0.00484499999999999	4.66888279463384e-05	1	76	2
0.8488	0.84935	0.84982	0.0526930946328717	0.00102000000000002	0.0116849999999999	3.86544344498655e-05	1	77	2
0.861505	0.862055	0.862505	0.0422255653359967	0.001	0.00615500000000002	2.47957019517393e-05	1	78	2
0.86866	0.869495	0.87062	0.0503432411172467	0.00195999999999996	0.016835	7.38309324184369e-05	1	79	2
0.887455	0.887935	0.88839	0.0434157508828717	0.000935000000000019	0.00351000000000001	2.52639308298995e-05	1	80	2
0.8919	0.892415	0.892845	0.0426833290078717	0.000944999999999974	0.00661	2.51197802332594e-05	1	81	2
0.899455	0.899855	0.900315	0.0418288368203717	0.000859999999999972	0.00268999999999997	2.41990642109497e-05	1	82	2
0.903005	0.90375	0.904255	0.0428969520547467	0.00125000000000008	0.00610499999999992	3.40579953853478e-05	1	83	2
0.91036	0.91082	0.91125	0.0419509071328717	0.000890000000000057	0.00841499999999995	2.64852708682952e-05	1	84	2
0.919665	0.92038	0.920935	0.0453078407266217	0.00126999999999999	0.00782500000000008	3.5101786477224e-05	1	85	2
0.92876	0.929445	0.93005	0.0441481727578717	0.00129000000000001	0.000624999999999987	3.93323756648034e-05	1	86	2
0.930675	0.931325	0.93179	0.0453078407266217	0.00111499999999998	0.00644999999999996	3.70707703833477e-05	1	87	2
0.93824	0.93862	0.93892	0.0299574989297467	0.000680000000000014	0.00534000000000001	1.15801519035952e-05	1	88	1
0.94426	0.945005	0.94552	0.0464980262734967	0.00126000000000004	0.00886500000000001	3.72317158824578e-05	1	89	2
0.954385	0.954775	0.95516	0.0371291297891217	0.00077499999999997	0.00863000000000003	1.90504429152025e-05	1	90	2
0.96379	0.964435	0.96493	0.0422560829141217	0.00113999999999992	0.00209500000000007	2.93230037550288e-05	1	91	2
0.967025	0.96794	0.968555	0.0460707801797467	0.00153000000000003	0.013775	5.01517835622395e-05	1	92	2
0.98233	0.98283	0.9833	0.0452773231484967	0.000969999999999915	0.00661	2.81178632143156e-05	1	93	2
0.98991	0.99065	0.99156	0.0446059364297467	0.00165000000000004	0.00495500000000004	5.41504309924029e-05	1	94	2
0.996515	0.99664	0.996925	0.0475356239297467	0.00040999999999991	0.00956500000000005	1.20675244093605e-05	1	95	1
1.00649	1.00735	1.00792	0.0453688758828717	0.00143000000000004	0.0131299999999999	4.1824307595046e-05	1	96	2
1.02105	1.021815	1.022455	0.0432021278359967	0.0014050000000001	0.00537499999999991	4.13127968796149e-05	1	97	2
1.02783	1.028525	1.029035	0.0482985633828717	0.00120500000000012	0.012845	3.79892963612436e-05	1	98	2
1.04188	1.042275	1.042675	0.0418593543984967	0.000794999999999879	0.00584000000000007	2.13120379621568e-05	1	99	2
1.048515	1.049385	1.05019	0.0404555458047467	0.00167500000000009	0.00973500000000005	4.70125581629121e-05	1	100	3
1.059925	1.05997	1.06002	0.0247389930703717	9.49999999999562e-05	0.0025599999999999	1.65846961953717e-06	0	101	0
1.06258	1.063035	1.063495	0.0423171180703717	0.000914999999999999	0.00540000000000007	2.45460674723983e-05	1	102	2
1.068895	1.06959	1.07012	0.0464369911172467	0.00122500000000003	0.0106949999999999	3.38190066425729e-05	1	103	2
1.080815	1.08136	1.081875	0.0464369911172467	0.00106000000000006	0.004745	3.2983990510571e-05	1	104	2
1.08662	1.087375	1.08791	0.0529372352578717	0.00129000000000001	0.00555499999999998	4.44185878230065e-05	1	105	3
1.093465	1.094145	1.094745	0.0528762001016217	0.00127999999999995	0.00864500000000001	4.87116031657403e-05	1	106	2
1.10339	1.10385	1.104215	0.0355727333047467	0.000825000000000076	0.00411000000000006	1.75389794827835e-05	1	107	2
1.108325	1.108835	1.109425	0.0396926063516217	0.00109999999999988	0.0107349999999999	2.53924650283077e-05	1	108	2
1.12016	1.120945	1.122	0.0437209266641217	0.00184000000000006	0.00950999999999991	5.6518686355461e-05	1	109	3
1.13151	1.132245	1.13276	0.0446364540078717	0.0012500000000002	0.00790000000000002	3.47937741939416e-05	1	110	2
1.14066	1.140775	1.141265	0.0409133094766217	0.000604999999999967	0.00154999999999994	1.62699849916768e-05	1	111	1
1.142815	1.142825	1.142835	0.00856467666412167	1.9999999999909e-05	0.00827	2.03740940040542e-07	0	112	0
1.151105	1.152165	1.15262	0.0374953407266217	0.00151500000000016	0.0080849999999999	3.89524515958714e-05	1	113	2
1.160705	1.160925	1.161285	0.0289809364297467	0.000580000000000025	0.0095400000000001	1.16784266688237e-05	1	114	1
1.170825	1.171675	1.17216	0.0441481727578717	0.00133499999999986	0.0102599999999999	3.87290165834388e-05	1	115	2
1.18242	1.18282	1.18323	0.0362136024453717	0.000810000000000199	0.00334499999999993	1.95328543035249e-05	1	116	2
1.186575	1.186595	1.186615	0.00948020400787167	4.000000000004e-05	0.00207499999999983	3.855630377761e-07	0	117	0
1.18869	1.18935	1.1899	0.0481154579141217	0.00121000000000016	0.00407500000000005	3.51950530941736e-05	1	118	2
1.193975	1.1948	1.195355	0.0493361610391217	0.00137999999999994	0.00141499999999994	4.37030500801993e-05	1	119	2
1.19677	1.196795	1.19682	0.0117385047891217	5.00000000001055e-05	0.00360499999999986	5.43689052464192e-07	0	120	0
1.200425	1.200755	1.20101	0.0273024696328717	0.000585000000000058	0.00773000000000001	1.01029028841755e-05	1	121	2
1.20874	1.209275	1.209755	0.0431716102578717	0.00101499999999999	0.00505500000000003	2.61372458321698e-05	1	122	2
1.21481	1.2155	1.21599	0.0455824989297467	0.00117999999999996	0.00208500000000011	3.35172143567499e-05	1	123	2
1.218075	1.21822	1.21843	0.0178725379922467	0.000354999999999883	0.00871	5.07287710494317e-06	1	124	1
1.22714	1.22797	1.22861	0.0412184852578717	0.00147000000000008	0.00685000000000002	4.38836610190328e-05	1	125	2
1.23546	1.23591	1.23625	0.0346266883828717	0.000789999999999846	0.00795999999999997	1.86649970495393e-05	1	126	2
1.24421	1.245055	1.24568	0.0396926063516217	0.00147000000000008	0.0142899999999999	4.37564027182515e-05	1	127	2
1.25997	1.2604	1.26088	0.0465895790078717	0.000910000000000188	0.00366999999999984	2.69986664523589e-05	1	128	2
1.26455	1.265285	1.266205	0.0417678016641217	0.00165500000000018	0.00701499999999999	4.93586596491609e-05	1	129	2
1.27322	1.2736	1.27396	0.0396315711953717	0.000739999999999963	0.0113399999999999	1.89412615073488e-05	1	130	2
1.2853	1.286055	1.286865	0.0451247352578717	0.00156500000000004	0.03043	4.74235931439212e-05	1	131	3
1.317295	1.317985	1.318565	0.0452468055703717	0.0012700000000001	0.0523449999999999	3.67532452174584e-05	1	132	2
1.37091	1.371695	1.37292	0.0426222938516217	0.00201000000000007	0.08917	5.78347582926586e-05	1	133	2
1.46209	1.462855	1.463805	0.0467726844766217	0.00171500000000013	0.0539099999999999	5.71164977685395e-05	1	134	3
1.517715	1.5184	1.51956	0.0543715614297467	0.0018450000000001	0.058125	7.33292404516723e-05	1	135	2
1.577685	1.578345	1.579615	0.0460097450234967	0.00192999999999999	0.05281	6.62319205853101e-05	1	136	2
1.632425	1.632665	1.63428	0.0596205848672467	0.00185499999999994	0.040535	7.71267402456572e-05	1	137	1
1.674815	1.67548	1.676055	0.0471083778359967	0.00123999999999991	0.00733000000000006	3.49888891460504e-05	1	138	2
1.683385	1.68399	1.684565	0.0546157020547467	0.00117999999999996	0.0189650000000001	4.48512902844843e-05	1	139	2
1.70353	1.70417	1.70492	0.0511366981484967	0.00139	0.0527849999999999	5.03243413780905e-05	1	140	3
1.757705	1.75834	1.75951	0.0550124305703717	0.00180500000000006	0.05955	7.2743886051123e-05	1	141	3
1.81906	1.819285	1.8211	0.0524489540078717	0.00204000000000004	0.0638449999999999	7.4423180526176e-05	1	142	3
1.884945	1.885185	1.88691	0.0531813758828717	0.00196499999999999	0.0166000000000002	7.30854867587888e-05	1	143	3
1.90351	1.90416	1.904815	0.0512587684609967	0.00130499999999989	0.0156000000000001	4.54403074846871e-05	1	144	2
1.920415	1.921045	1.921695	0.0533644813516217	0.00127999999999995	0.0130300000000001	5.0251825333709e-05	1	145	1
1.934725	1.93537	1.936	0.0562026161172467	0.00127499999999992	0.0123	5.3679613522654e-05	1	146	2
1.9483	1.94894	1.950055	0.0519301551797467	0.00175499999999995	0.0438850000000002	6.83212064171357e-05	1	147	2
1.99394	1.994595	1.99524	0.0508925575234967	0.00129999999999986	0.00331500000000018	4.27935717478508e-05	1	148	2
1.998555	1.999225	1.999845	0.0503737586953717	0.00128999999999979	0.005185	4.06464625788658e-05	1	149	2
2.00503	2.00569	2.006195	0.0545851844766217	0.00116499999999986	0.00478999999999985	4.36226614431163e-05	1	150	2
2.010985	2.011735	2.012305	0.0461928504922467	0.00132000000000021	0.00440499999999977	3.76586213846489e-05	1	151	2
2.01671	2.017345	2.017885	0.0392043251016217	0.00117500000000037	0.00483499999999992	2.95010023015543e-05	1	152	2
2.02272	2.02337	2.023905	0.0473220008828717	0.00118499999999999	0.00455000000000005	3.78019810994456e-05	1	153	2
2.028455	2.029185	2.02979	0.0435073036172467	0.00133499999999964	0.00528500000000021	3.54177067689857e-05	1	154	2
2.035075	2.03561	2.036135	0.0450637001016217	0.00105999999999984	0.00721000000000016	2.74470337234616e-05	1	155	2
2.043345	2.043855	2.044335	0.0466811317422467	0.000989999999999824	0.0039100000000003	3.05439480073637e-05	1	156	2
2.048245	2.048915	2.049385	0.0449416297891217	0.00113999999999992	0.01023	2.92680721144038e-05	1	157	2
2.059615	2.060205	2.06073	0.0497023719766217	0.00111499999999998	0.00383500000000003	3.46485902075664e-05	1	158	2
2.064565	2.065365	2.065975	0.0464369911172467	0.00140999999999991	0.00069499999999989	4.0959502098873e-05	1	159	2
2.06667	2.06742	2.06797	0.0489089149453717	0.00130000000000008	0.0032049999999999	4.44847033396477e-05	1	160	2
2.071175	2.07121	2.071245	0.0134474891641217	7.00000000000145e-05	0.00621500000000008	8.05162029106e-07	0	161	0
2.07746	2.077975	2.078455	0.0396620887734967	0.000995000000000079	0.0040300000000002	2.33095497109968e-05	1	162	2
2.082485	2.08313	2.08367	0.0441176551797467	0.00118499999999999	0.00733499999999987	3.11906529744455e-05	1	163	2
2.091005	2.091675	2.09226	0.0467116493203717	0.00125500000000001	0.00321999999999978	3.9539661542106e-05	1	164	2
2.09548	2.09624	2.09709	0.0430190223672467	0.00161000000000033	0.0178249999999998	4.78454720996661e-05	1	165	2
2.114915	2.11527	2.115635	0.0337721961953717	0.000720000000000276	0.00482000000000005	1.57754306205508e-05	1	166	1
2.120455	2.121125	2.12159	0.0408217567422467	0.00113499999999966	0.00431000000000026	2.85984176763957e-05	1	167	2
2.1259	2.12677	2.127375	0.0480544227578717	0.00147499999999967	0.0181500000000003	5.16570447050878e-05	1	168	2
2.145525	2.146095	2.146605	0.0456740516641217	0.00107999999999997	0.00284499999999976	3.12293196883846e-05	1	169	2
2.14945	2.15003	2.15051	0.0452468055703717	0.00106000000000028	0.00567499999999965	3.05534180008053e-05	1	170	2
2.156185	2.156775	2.157235	0.0502516883828717	0.00105000000000022	0.00600999999999985	3.55089699646329e-05	1	171	2
2.163245	2.163875	2.1644	0.0485121864297467	0.00115500000000024	0.0071699999999999	3.56399809850688e-05	1	172	2
2.17157	2.17211	2.17251	0.0401503700234967	0.000939999999999941	0.00407000000000002	2.21703101214232e-05	1	173	2
2.17658	2.17716	2.177685	0.0441786903359967	0.00110499999999991	0.00374000000000008	3.0194504720222e-05	1	174	2
2.181425	2.182075	2.182715	0.0460707801797467	0.00129000000000001	0.00498500000000002	3.80452968073815e-05	1	175	2
2.1877	2.188385	2.18899	0.0455214637734967	0.00129000000000001	0.00362499999999999	3.71927882624596e-05	1	176	2
2.192615	2.19327	2.193905	0.0330702918984967	0.00129000000000001	0.00797500000000007	2.96314479304283e-05	1	177	2
2.20188	2.202275	2.20269	0.0315749305703717	0.000809999999999977	0.00763999999999987	1.64235708562592e-05	1	178	2
2.21033	2.211005	2.21139	0.0408217567422467	0.00106000000000028	0.00319999999999965	2.69099243484615e-05	1	179	2
2.21459	2.215265	2.215825	0.0447280067422467	0.00123500000000032	0.00463999999999976	3.38138636142923e-05	1	180	2
2.220465	2.221155	2.22172	0.0441786903359967	0.00125500000000001	0.00344999999999995	3.25749398624184e-05	1	181	2
2.22517	2.22582	2.226285	0.0460402626016217	0.00111499999999998	0.00515500000000024	3.13482667212383e-05	1	182	2
2.23144	2.232285	2.23288	0.0480849403359967	0.00144000000000011	0.00906499999999966	4.34353755042654e-05	1	183	3
2.241945	2.2427	2.243675	0.0522048133828717	0.00173000000000023	0.011155	6.8109378318892e-05	1	184	2
2.25483	2.255725	2.256345	0.0500991004922467	0.00151499999999993	0.0104150000000001	5.18487223478245e-05	1	185	2
2.26676	2.26756	2.26813	0.0499159950234967	0.00137000000000009	0.00444999999999984	4.67494223565269e-05	1	186	2
2.27258	2.27335	2.27395	0.0500075477578717	0.00137000000000009	0.00336500000000006	4.07203696221518e-05	1	187	2
2.277315	2.27818	2.27878	0.0486037391641217	0.00146499999999961	0.0375650000000003	4.5937242665009e-05	1	188	2
2.316345	2.31692	2.317425	0.0471083778359967	0.00107999999999997	0.00763500000000006	3.22151900497128e-05	1	189	2
2.32506	2.32581	2.326885	0.0488783973672467	0.00182499999999974	0.00660000000000016	6.73416017035461e-05	1	190	3
2.333485	2.3335	2.33352	0.00957175674224667	3.50000000000072e-05	0.00814000000000004	3.51284576330492e-07	0	191	0
2.34166	2.34239	2.3429	0.0492446083047467	0.00124000000000013	0.00632499999999991	4.04930395366754e-05	1	192	2
2.349225	2.349795	2.35027	0.0526320594766217	0.00104499999999996	0.004	3.79730130363904e-05	1	193	2
2.35427	2.354985	2.355575	0.0514418739297467	0.00130499999999989	0.00807499999999983	4.53119810686714e-05	1	194	3
2.36365	2.364295	2.36488	0.0486037391641217	0.00123000000000006	0.0116800000000001	4.14831373989404e-05	1	195	2
2.37656	2.37711	2.377685	0.0400282997109967	0.00112500000000004	0.000869999999999926	2.79227135367076e-05	1	196	2
2.378555	2.37928	2.379745	0.0407302040078717	0.00119000000000025	0.0117999999999996	3.29104172757349e-05	1	197	2
2.391545	2.39192	2.392295	0.0298049110391217	0.000750000000000028	0.00550500000000032	1.47465127661775e-05	1	198	2
2.3978	2.398425	2.39885	0.0386244911172467	0.00104999999999977	0.0237000000000003	2.72611367126797e-05	1	199	2
2.42255	2.422765	2.423005	0.0170180458047467	0.00045499999999965	0.00755499999999998	6.34987699791783e-06	1	200	2
2.43056	2.431275	2.431775	0.0466506141641217	0.00121500000000019	0.00300000000000011	4.06010356571817e-05	1	201	2
2.434775	2.435425	2.43586	0.0477492469766217	0.00108499999999978	0.00810000000000022	3.32423579154552e-05	1	202	2
2.44396	2.44466	2.445215	0.0484816688516217	0.00125500000000001	0.0126149999999998	3.99569894229653e-05	1	203	2
2.45783	2.45832	2.458805	0.0428053993203717	0.000974999999999948	0.00380500000000028	2.66688347909956e-05	1	204	2
2.46261	2.46344	2.46449	0.0437514442422467	0.00187999999999988	0.0108649999999999	5.56930605314009e-05	1	205	2
2.475355	2.47581	2.47625	0.0426833290078717	0.000894999999999868	0.00966500000000003	2.40134458141158e-05	1	206	2
2.485915	2.486685	2.487815	0.0452468055703717	0.00190000000000001	0.00949500000000025	6.19292649533552e-05	1	207	2
2.49731	2.498025	2.498575	0.0504958290078717	0.00126500000000007	0.00436499999999995	4.07320282794503e-05	1	208	3
2.50294	2.50298	2.50305	0.0133254188516217	0.000109999999999832	0.00290500000000016	1.24723640035837e-06	1	209	1
2.505955	2.50622	2.50658	0.0266005653359967	0.000624999999999876	0.00931999999999977	1.10935307222248e-05	1	210	1
2.5159	2.51664	2.517105	0.0446669715859967	0.00120500000000012	0.00197500000000028	3.37876362049936e-05	1	211	2
2.51908	2.519595	2.520045	0.0428053993203717	0.000964999999999883	0.00102499999999983	2.44298677118544e-05	1	212	2
2.52107	2.521125	2.521375	0.0192763465859967	0.000305	0.00724500000000017	4.72673555689334e-06	1	213	1
2.52862	2.528995	2.529345	0.0313002723672467	0.000725000000000087	0.00895499999999982	1.61875166991839e-05	1	214	1
2.5383	2.53891	2.539475	0.0430495399453717	0.00117499999999993	0.00755499999999998	2.96743421453043e-05	1	215	2
2.54703	2.547775	2.548495	0.0464064735391217	0.00146500000000005	0.00687499999999996	4.55818654677434e-05	1	216	3
2.55537	2.55588	2.556325	0.0413710731484967	0.000955000000000261	0.00876499999999991	2.54077585428694e-05	1	217	2
2.56509	2.56565	2.56607	0.0413100379922467	0.000979999999999759	0.00983000000000001	2.33361088579099e-05	1	218	2
2.5759	2.576535	2.57715	0.0504347938516217	0.0012500000000002	0.00463499999999994	4.20667234126916e-05	1	219	2
2.581785	2.582625	2.583205	0.0483290809609967	0.00141999999999998	0.00972499999999998	4.25485973518423e-05	1	220	2
2.59293	2.593445	2.593865	0.0425307411172467	0.00093500000000013	0.000779999999999781	2.77357020701339e-05	1	221	2
2.594645	2.59473	2.594835	0.0306899208047467	0.000190000000000357	0.000579999999999803	3.96045618778497e-06	0	222	0
2.595415	2.59544	2.595465	0.0123793739297467	4.99999999998835e-05	0.00763000000000025	5.74359218479817e-07	0	223	0
2.603095	2.60374	2.604285	0.0421950477578717	0.0011899999999998	0.000780000000000225	2.90070664456568e-05	1	224	2
2.605065	2.60556	2.606015	0.0454604286172467	0.000950000000000006	0.0088149999999998	3.02674314974394e-05	1	225	2
2.61483	2.61553	2.61626	0.0364577430703717	0.00143000000000004	0.0082399999999998	3.51293613059835e-05	1	226	2
2.6245	2.62495	2.62532	0.0373122352578717	0.000820000000000043	0.00566500000000003	1.84931653768067e-05	1	227	2
2.630985	2.631805	2.63273	0.0407912391641217	0.00174500000000011	0.0129649999999999	4.95989324532288e-05	1	228	2
2.645695	2.64608	2.64646	0.0308730262734967	0.000764999999999905	0.00449000000000011	1.48037243712175e-05	1	229	2
2.65095	2.651555	2.652075	0.0462538856484967	0.00112500000000004	0.00594000000000028	2.93706200308482e-05	1	230	2
2.658015	2.65884	2.659505	0.0509841102578717	0.00148999999999999	0.00469499999999989	5.52803879019246e-05	1	231	2
2.6642	2.664445	2.66479	0.0298659461953717	0.000589999999999868	0.0100899999999999	1.22444201151524e-05	1	232	2
2.67488	2.675725	2.676235	0.0426528114297467	0.00135500000000022	0.00728499999999999	3.94123950776588e-05	1	233	2
2.68352	2.683975	2.68445	0.0403639930703717	0.000929999999999875	0.00428499999999987	2.51118545168914e-05	1	234	2
2.688735	2.689475	2.69	0.0470473426797467	0.00126500000000007	0.00884499999999999	3.86557648517159e-05	1	235	2
2.698845	2.699345	2.69977	0.0423476356484967	0.000925000000000065	0.00429000000000013	2.59935611628676e-05	1	236	2
2.70406	2.704825	2.70543	0.0461928504922467	0.00137000000000009	0.000824999999999854	4.3240663811605e-05	1	237	2
2.706255	2.70628	2.70631	0.0117995399453717	5.50000000001383e-05	0.00746000000000002	5.9109007250355e-07	0	238	0
