t_start	t_max	t_end	voltage	width	spacing	area	barcode	is_false_drop	id
0.002515	0.0029	0.00306	0.0541883838882345	0.000545	0.004775	1.90971292049352e-05	1	0	1
0.007835	0.008215	0.008425	0.0562025440444845	0.00059	0.0054	2.05375290873277e-05	2	0	2
0.013825	0.014285	0.014495	0.0589491260757345	0.00067	0.003745	2.39192306577615e-05	3	0	3
0.01824	0.01862	0.018795	0.0552259815444845	0.000555	0.005215	1.90623834051457e-05	4	0	4
0.02401	0.02441	0.02456	0.0571180713882345	0.000549999999999998	0.004245	2.02185960267201e-05	5	0	5
0.028805	0.02923	0.02944	0.0580335987319845	0.000635	0.00440999999999999	2.26596916650326e-05	6	0	6
0.03385	0.034215	0.03442	0.0572401417007345	0.000570000000000001	0.00474	2.01883195150317e-05	7	0	7
0.03916	0.03956	0.03977	0.0564772022476095	0.000609999999999999	0.0052	2.20212296264205e-05	8	0	8
0.04497	0.0454	0.04558	0.0584608448257345	0.000609999999999999	0.00466	2.23785904662642e-05	9	0	9
0.05024	0.05061	0.05083	0.0566603077163595	0.00059	0.00523000000000001	2.10020066263902e-05	10	0	10
0.05606	0.05646	0.056665	0.0568739307632345	0.000604999999999994	0.00440500000000001	2.16585823847137e-05	11	0	11
0.06107	0.06149	0.0617	0.0593763721694845	0.000629999999999999	0.00489500000000001	2.23287827045758e-05	12	0	12
0.066595	0.066975	0.067155	0.0587965381851095	0.000559999999999991	0.00419	1.96909913402119e-05	13	0	13
0.071345	0.071815	0.07202	0.0629164112319845	0.000675000000000009	0.00519499999999999	2.68577140811089e-05	14	0	14
0.077215	0.07769	0.07789	0.0626722706069845	0.000675000000000009	0.00372	2.52694267275933e-05	15	0	15
0.08161	0.081915	0.082095	0.0540357959976095	0.000484999999999999	0.005395	1.67932443845318e-05	16	0	16
0.08749	0.08793	0.088145	0.0581251514663595	0.000655000000000003	0.004375	2.41240135420161e-05	17	0	17
0.09252	0.092935	0.09311	0.0577284229507345	0.000589999999999993	0.00507000000000001	2.08069993021714e-05	18	0	18
0.09818	0.098635	0.09882	0.0572401417007345	0.000640000000000002	0.00638	2.27960510649425e-05	19	0	19
0.1052	0.1056	0.105795	0.0595594776382345	0.000594999999999998	0.004695	2.22403557723938e-05	20	0	20
0.11049	0.11092	0.111115	0.0579420459976095	0.000625000000000001	0.00479499999999999	2.26540016738065e-05	21	0	21
0.11591	0.116115	0.116295	0.0508619678726095	0.000384999999999996	0.00438000000000001	1.29616252339896e-05	22	0	22
0.120675	0.12113	0.121305	0.0571180713882345	0.000629999999999992	0.00480999999999999	2.29763657123883e-05	23	0	23
0.126115	0.126465	0.126695	0.0565992725601095	0.000579999999999997	0.00493000000000002	2.04883515472734e-05	24	0	24
0.131625	0.132145	0.13237	0.0633131397476095	0.000744999999999996	0.004695	2.97312537364885e-05	25	0	25
0.137065	0.137555	0.13772	0.0607496631851095	0.000654999999999989	0.00459000000000001	2.57747093427973e-05	26	0	26
0.14231	0.142685	0.14291	0.0575453174819845	0.000599999999999989	0.00552	2.14253296742569e-05	27	0	27
0.14843	0.148885	0.149095	0.0598646534194845	0.000664999999999999	0.00471500000000002	2.42175941582422e-05	28	0	28
0.15381	0.154285	0.154445	0.0570265186538595	0.000634999999999997	0.00539499999999998	2.33573235009701e-05	29	0	29
0.15984	0.160265	0.160475	0.0569960010757345	0.000634999999999997	0.00428000000000001	2.26000297997982e-05	30	0	30
0.164755	0.16517	0.165345	0.0576979053726095	0.000590000000000007	0.00472	2.10729599955308e-05	31	0	31
0.170065	0.17037	0.170555	0.0564161670913595	0.00048999999999999	0.004465	1.71420061281917e-05	32	0	32
0.17502	0.175445	0.175625	0.0587049854507345	0.000605000000000022	0.00524999999999998	2.18345162226043e-05	33	0	33
0.180875	0.1813	0.18146	0.0602308643569845	0.000585000000000002	0.004745	2.16421670018709e-05	34	0	34
0.186205	0.18664	0.186835	0.0577894581069845	0.000630000000000019	0.00527999999999998	2.24560410053571e-05	35	0	35
0.192115	0.19251	0.192705	0.0576673877944845	0.000590000000000007	0.00462500000000002	2.07332993509995e-05	36	0	36
